17
856 917
316 913 -557
845 316 420
258 422 -60
907 596 662
262 1 -187
480 232 292
538 441 535
448 845 -988
858 863 -753
304 728 524
431 307 799
69 263 -736
703 248 74
536 115 -433
710 894 -334
25 796 -761
72 858 410
466 527 -987
293 324 -943
197 712 -600
216 300 47
685 432 -217
650 835 3
291 471 662
627 384 -200
902 124 -460
879 366 -674
730 848 232
773 229 -95
728 126 -838
750 729 932
16 344 284
80 202 -138
468 661 -360
303 620 -948
617 772 345
13 587 -31
366 856 166
144 574 896
786 51 -289
355 904 -245
551 767 540
626 466 18
870 3 -343
773 270 -176
204 778 -342
311 495 218
14 797 -756
818 253 542
697 597 -164
748 442 -259
23 915 -738
413 450 -104
94 252 -250
280 140 402
862 3 487
498 582 -172
452 4 -761
71 261 -88
24 250 -753
175 614 70
404 79 -694
675 590 973
155 415 429
754 206 443
802 170 -99
1 88 575
92 286 -555
471 199 316
858 581 437
663 671 308
893 48 898
146 720 176
407 606 -394
286 798 544
751 369 945
879 701 -595
607 511 697
522 417 136
442 382 -798
75 209 -956
132 406 -933
698 28 -305
83 139 699
237 33 189
837 468 -962
17 178 -485
828 684 -2
34 771 355
719 548 -492
642 269 873
120 116 -541
168 548 -748
73 824 -343
634 745 340
845 621 -337
435 430 -651
833 23 -919
880 431 -554
565 837 -817
91 718 702
804 900 -983
8 423 -931
77 198 -120
567 481 108
205 664 -489
385 901 946
298 442 -378
428 511 -103
681 609 -157
165 482 761
381 563 821
283 606 -694
638 344 35
665 752 409
619 107 -608
118 83 -191
654 841 -727
121 554 537
171 615 -747
124 782 -457
685 392 -508
191 894 -476
339 265 -364
482 498 689
688 604 -354
497 99 611
708 65 -439
162 620 -157
827 394 402
339 240 708
71 673 -438
657 808 67
613 548 -582
583 910 535
728 475 909
308 771 378
860 533 -731
266 750 92
195 564 -29
156 582 -681
565 844 -62
304 871 -24
437 800 -781
672 119 12
135 99 -428
394 848 811
663 912 950
854 409 -730
450 234 -376
474 63 698
735 199 676
437 68 -767
442 123 806
899 90 -133
157 359 970
336 154 -120
38 295 -302
823 95 692
413 64 61
648 430 663
833 537 -842
286 368 965
780 473 -696
229 25 540
111 546 -818
404 601 231
906 804 -186
663 234 -102
677 878 -693
2 121 -452
13 345 385
895 620 -457
831 346 -376
341 754 -119
561 810 -686
73 478 917
628 566 310
545 510 -571
334 636 -84
788 141 382
885 36 -401
456 57 -307
249 659 893
740 542 -559
789 298 -15
222 795 35
54 614 -233
205 140 337
863 803 271
415 149 -352
835 512 116
270 265 81
543 3 -473
704 637 -771
508 277 463
670 452 144
578 547 -257
75 101 58
299 706 967
65 853 -934
171 339 -964
461 772 713
456 182 353
759 863 946
12 765 498
464 189 397
65 666 798
285 248 -845
237 224 -801
495 814 466
421 258 -133
199 473 776
448 545 522
527 660 -759
494 828 -381
26 455 821
557 348 46
570 253 -576
639 557 602
830 255 517
88 487 977
733 295 212
907 518 639
323 18 226
641 519 310
168 2 968
563 851 982
283 257 932
111 471 -149
808 131 -221
100 418 -726
387 876 504
59 345 564
766 647 852
826 631 809
637 917 -470
529 543 -965
812 213 -285
744 345 -406
405 435 -534
735 484 800
525 290 -926
842 10 558
677 185 594
561 704 -873
252 348 861
699 75 694
268 36 -451
398 109 915
444 134 -373
628 611 -929
543 357 -257
441 271 812
411 878 -617
392 273 511
451 128 -94
329 90 -575
887 198 426
454 785 -163
3 92 514
220 683 826
772 103 -981
702 175 531
81 418 894
366 852 -970
254 424 710
270 792 148
901 702 -314
782 374 832
196 482 109
513 106 783
646 778 242
691 609 -661
608 593 -582
404 163 481
891 635 292
788 390 -115
536 781 -185
560 537 -211
835 353 -593
506 571 985
810 907 160
656 671 794
652 189 189
688 429 -193
594 692 572
49 487 -223
825 790 -795
370 615 -624
471 166 188
332 354 208
891 624 700
534 120 894
235 795 -305
510 155 -860
833 553 898
460 694 -716
299 425 26
489 698 -156
901 322 506
132 355 -354
50 152 -127
91 174 -227
471 122 164
832 626 48
460 170 -363
788 416 -652
89 614 -735
152 439 325
247 762 87
50 875 987
192 409 662
327 294 -697
26 94 -131
678 128 -290
235 433 -604
312 851 680
875 129 -346
625 881 -671
549 636 -405
632 455 912
699 46 -547
875 17 -402
413 792 -200
318 629 -491
122 84 -450
319 874 504
477 350 -632
350 438 -639
760 694 -358
822 3 -739
12 378 372
46 245 960
776 887 75
53 345 94
185 202 -787
536 127 916
830 521 347
314 290 108
441 817 567
665 419 -830
661 667 313
409 646 356
185 678 -876
82 96 -408
542 428 67
427 389 -653
787 321 -887
130 867 -140
551 772 28
50 166 -980
23 820 721
128 547 719
145 497 602
153 858 160
486 897 -107
85 146 745
321 189 -511
745 613 -610
12 539 -417
813 305 -918
294 202 3
317 72 -795
435 687 396
688 874 -228
651 409 -919
215 148 3
519 600 65
610 278 619
462 429 -803
857 183 -699
164 88 -508
856 385 -515
916 34 777
59 763 -302
627 694 -845
911 881 -642
743 460 811
605 251 -65
371 100 641
497 571 -528
193 452 424
616 46 81
268 263 768
191 555 -583
648 379 248
735 220 -223
230 759 774
87 32 -976
303 94 393
674 673 -785
301 715 -132
307 51 -667
551 162 -717
270 559 966
517 522 59
43 763 308
748 253 -436
452 322 -746
599 273 129
159 252 -992
601 128 985
599 1 550
481 761 -235
39 313 -207
296 633 359
511 60 -108
119 540 835
890 326 -194
808 149 -341
911 557 730
412 338 758
486 181 -244
523 234 779
501 267 972
733 804 -396
438 321 518
824 896 956
78 578 -411
379 698 -263
353 329 -326
749 248 257
507 253 922
168 256 816
221 858 968
519 704 480
438 281 983
900 396 477
866 113 575
309 502 -318
882 107 -700
567 293 371
821 510 -24
244 39 805
799 408 697
32 390 -809
51 591 764
37 642 -885
46 480 652
460 190 406
400 916 -763
181 869 484
690 340 597
493 100 -464
769 410 -10
301 756 759
686 551 -560
868 546 -265
337 290 -353
1 517 -200
684 465 512
276 107 -47
672 526 -493
273 298 -437
250 733 -806
708 705 90
786 789 399
745 693 307
449 203 -697
3 432 112
255 360 -387
297 685 -183
770 617 509
456 843 691
157 726 599
676 664 -62
743 611 -1
49 595 -159
516 242 -626
718 534 906
382 688 710
76 53 -956
148 586 -421
61 541 -605
43 157 -886
705 63 -205
171 37 -352
579 812 591
322 54 573
323 230 -928
321 181 978
850 469 71
120 323 -206
588 543 -553
707 399 -674
600 122 487
458 784 -902
308 358 311
679 19 -608
3 202 -127
462 45 -132
706 723 953
373 123 7
270 239 230
876 77 680
68 621 23
136 678 958
908 487 408
505 645 -442
185 793 -152
253 183 -390
422 165 -73
403 448 514
498 48 -694
74 391 654
449 492 19
48 34 280
106 98 -190
417 560 210
228 816 284
834 692 -882
390 142 726
226 321 -412
34 807 48
568 106 -122
190 823 -241
289 171 -977
899 148 163
538 854 -847
185 717 183
291 346 -165
653 636 -854
813 768 -795
146 73 -138
546 284 674
502 145 -325
509 389 911
525 443 158
133 470 -423
716 119 -499
438 624 -84
862 851 648
377 14 164
130 696 42
139 300 -670
890 823 -757
488 429 814
372 211 -481
391 187 406
852 765 665
51 659 594
254 632 -972
12 763 -223
350 873 676
172 672 673
498 486 -954
410 273 -768
436 827 -180
906 684 -103
781 364 818
112 506 -906
121 395 329
788 118 -958
354 774 941
872 414 -496
353 777 -523
847 567 890
657 397 415
14 304 804
648 422 -39
694 880 934
241 162 -658
138 387 509
85 308 165
277 816 906
279 76 -717
412 58 724
168 131 -899
183 99 939
373 753 8
33 770 -86
741 477 -480
331 21 789
227 657 -629
268 356 1000
695 754 534
768 690 -708
677 61 -194
714 202 917
730 872 -952
259 511 405
391 754 417
736 677 -555
873 69 549
228 207 317
206 788 -437
581 591 962
520 905 788
229 387 -631
901 271 -666
757 496 -66
419 296 -594
830 570 842
48 238 938
146 727 -433
666 166 520
431 683 771
25 340 -205
87 218 -598
253 178 883
362 752 792
888 357 -290
844 474 437
64 797 -616
317 1 -258
36 285 -750
444 167 827
337 41 -358
870 356 -414
552 193 413
750 869 701
619 558 -865
340 789 -176
8 179 -427
537 154 -5
549 593 886
826 813 -981
558 222 616
31 250 -418
118 119 855
344 473 520
173 740 335
432 844 -638
431 909 696
456 66 -473
847 621 -801
6 442 -599
505 655 -368
906 315 -212
769 804 -850
367 558 278
131 664 -101
134 552 332
417 284 -158
104 810 786
515 681 -747
831 402 86
62 250 -768
732 86 580
109 683 -557
277 328 237
335 340 -105
397 567 -948
362 70 761
844 781 317
69 151 954
391 609 425
449 285 -555
9 35 630
271 476 712
382 354 836
811 785 -905
573 384 -599
621 433 -607
432 112 -996
727 157 440
686 633 52
499 630 -813
381 624 806
439 501 888
427 92 -397
869 887 -577
332 816 -257
809 847 624
432 765 -418
205 889 -645
754 270 730
698 61 345
137 488 -341
121 647 -725
336 330 -985
737 533 -304
261 366 -374
626 139 -591
458 614 348
75 461 889
803 421 43
322 736 -583
420 597 688
279 68 -945
637 159 -463
910 826 -965
35 235 218
318 165 844
250 237 411
764 905 -596
568 858 308
811 640 -33
801 938
9 21 343
572 296 -214
660 281 -836
764 613 -121
165 775 929
359 490 179
278 562 -655
32 643 197
159 429 -299
40 421 19
233 581 -416
399 432 -59
595 206 607
698 408 885
709 7 875
288 281 -423
632 95 -663
195 678 440
107 682 915
604 443 238
468 588 -307
222 194 -293
541 210 -841
634 287 -415
778 544 -636
504 142 74
166 275 -956
730 71 -413
169 95 355
790 193 -363
525 531 -17
575 475 900
767 189 -880
320 397 554
373 283 -994
614 377 -476
303 371 673
328 752 642
12 534 348
357 113 -727
81 275 100
179 364 854
800 372 -612
380 513 -983
548 693 -206
479 581 -275
112 466 222
472 293 -552
488 672 -412
696 528 -859
576 120 878
55 446 -506
475 166 69
350 711 589
620 772 295
599 701 -905
503 459 959
304 785 -967
565 600 517
303 587 -5
712 100 545
294 124 933
571 82 678
564 136 362
383 362 -666
166 474 592
516 196 433
504 452 414
689 755 428
174 360 -341
735 772 -585
221 42 -783
460 11 -715
329 320 26
655 399 -74
693 794 -588
257 38 -24
766 579 -657
652 246 -404
692 317 -393
46 429 -809
739 487 -334
585 682 -396
274 765 -845
555 418 178
417 768 867
687 755 -766
234 33 280
790 478 -385
292 587 -41
722 151 -662
137 346 949
99 125 -884
153 107 4
493 449 -600
525 373 -685
131 610 922
79 401 620
328 290 -91
45 651 725
197 570 -756
742 627 759
419 263 976
522 59 127
711 398 -776
122 113 363
319 533 -981
76 259 666
172 184 748
143 499 694
312 606 263
268 222 208
392 664 298
146 610 256
83 278 -155
737 389 -380
147 385 -257
170 487 508
602 359 -598
511 240 565
660 605 -136
72 151 -460
131 694 -604
557 218 259
715 763 -705
186 220 332
246 490 -242
661 758 635
42 470 -787
563 666 788
757 581 -547
111 201 -814
644 266 384
552 14 -439
431 728 -389
531 780 704
449 595 -962
241 336 362
191 357 384
223 280 -350
324 468 -829
165 652 -656
492 273 -726
674 633 -658
237 33 -718
732 147 -637
254 141 362
403 453 628
438 185 -875
344 525 210
213 225 -592
226 282 991
358 221 613
437 22 -735
193 188 -412
738 243 -509
217 303 733
124 505 -39
244 440 863
353 574 43
45 54 870
699 389 262
714 120 -57
563 589 100
752 13 301
639 544 -138
273 427 310
440 237 -437
490 25 -261
415 92 -412
510 246 704
237 605 571
570 741 -323
108 640 -609
4 407 -752
395 769 535
397 746 -399
438 521 -56
387 624 -634
390 345 -993
511 573 -527
350 643 745
663 745 -530
489 63 442
4 520 851
151 488 539
534 405 -280
584 202 -867
534 528 892
549 122 -978
536 685 -133
476 553 -406
404 663 590
509 574 762
543 713 902
252 694 809
482 242 -833
576 739 -868
6 383 768
431 258 -941
154 229 -208
511 697 924
429 388 905
655 433 466
526 229 -418
789 541 -902
544 787 813
698 548 -651
211 47 -812
186 608 853
554 2 -972
244 589 796
754 197 886
785 49 -840
58 616 -251
116 438 25
512 252 -716
189 287 -794
9 624 62
72 152 109
499 150 -73
313 368 541
699 700 -224
323 293 521
597 705 269
282 77 103
297 149 318
506 141 568
467 83 605
191 416 -440
368 469 319
410 740 -565
470 765 121
491 404 972
199 94 854
85 470 370
298 243 -547
426 349 186
555 247 682
15 17 806
420 25 -591
502 533 915
784 270 -164
466 437 -604
677 601 369
452 788 876
521 202 -530
458 53 -678
498 678 504
311 375 -865
99 417 -94
531 149 -679
91 408 64
405 202 555
178 600 769
676 752 633
640 104 814
703 239 -335
489 550 194
362 277 345
796 375 -491
160 544 827
673 728 -671
222 306 -185
271 399 -698
364 135 316
350 449 89
599 670 11
354 105 842
725 1 -659
363 548 35
686 152 340
414 391 -529
526 354 -874
613 306 -813
582 499 -275
382 771 396
675 745 -234
346 47 -400
737 608 -379
340 8 63
659 359 -633
84 407 728
721 129 617
65 564 -423
672 769 150
669 395 -241
245 597 811
313 170 -810
793 415 -416
570 734 51
244 680 -560
373 128 148
419 364 469
244 504 603
609 367 852
157 355 -27
571 402 62
172 402 558
762 797 668
258 789 -47
231 643 -412
767 638 698
482 129 969
38 272 696
164 18 -147
764 475 901
507 220 -414
236 607 646
610 560 499
121 379 -146
163 577 -402
408 376 516
132 662 725
724 452 221
216 748 693
468 298 705
313 520 -36
657 419 -81
370 695 -877
584 476 537
598 603 -199
636 503 -129
334 184 -187
412 505 -793
655 274 761
686 480 199
232 525 279
410 420 -783
277 453 -106
525 729 -944
650 330 -808
99 4 270
780 362 964
16 680 999
38 435 -509
488 268 493
133 52 358
294 215 268
520 521 -145
588 670 900
771 483 -664
185 756 -388
215 92 580
81 781 670
141 751 -307
518 535 21
432 276 -165
757 290 273
742 103 63
634 711 -390
421 60 -748
358 731 443
660 482 925
99 187 379
230 152 -639
352 484 156
330 572 -349
32 782 580
208 543 -279
473 410 830
226 707 -335
116 10 842
704 715 732
38 81 271
674 717 993
99 639 -891
694 655 466
653 624 102
227 145 251
745 705 -154
234 521 400
640 38 551
535 38 -46
748 160 413
630 319 -775
615 639 -609
275 224 -514
321 238 -276
519 320 -29
193 304 -190
70 39 137
310 24 355
268 97 -747
162 72 106
725 251 222
57 137 -811
251 364 87
601 552 -713
494 379 204
491 536 687
499 102 426
423 110 657
324 229 -566
42 765 -988
193 1 383
549 349 434
73 782 121
685 17 -34
173 801 -457
684 400 563
572 722 -430
554 296 -60
78 191 443
305 579 -727
427 577 172
122 653 796
765 146 615
317 361 364
235 553 -817
696 9 699
172 392 53
7 158 -211
628 162 -413
602 693 441
204 728 449
704 79 -351
26 325 462
186 150 -52
642 30 -683
25 407 829
199 530 38
19 18 -979
764 35 -85
458 656 695
352 343 -34
65 255 5
125 368 -321
166 587 168
21 228 -303
270 275 -118
398 749 986
30 541 997
324 469 822
618 367 -363
324 590 989
306 38 -807
37 744 -974
647 564 -197
673 354 -203
411 663 -59
122 515 971
759 316 -810
120 631 523
75 150 -838
381 569 -793
103 762 -897
127 515 421
572 200 -284
664 490 23
405 31 -189
280 725 -680
590 654 -957
701 120 393
407 333 -407
25 202 -781
568 175 -231
271 249 -372
333 521 -791
548 38 -446
714 267 -192
452 780 113
369 298 543
107 426 -314
373 96 461
559 44 -3
188 407 -362
730 429 -311
503 496 422
761 658 -433
133 579 190
64 425 -499
311 622 -967
102 49 -104
185 607 404
416 534 -776
122 706 -737
350 32 -510
216 295 359
759 702 586
535 181 -623
135 550 -409
315 261 625
541 578 -132
607 205 976
719 697 -410
766 183 200
147 729 493
785 798 -148
575 159 534
266 796 799
320 782 424
340 716 835
797 504 653
692 779 494
705 740 697
140 771 -901
486 778 -781
468 18 844
162 17 -843
734 623 -809
319 450 444
495 555 -67
756 411 -81
527 708 986
657 231 -566
45 571 828
243 91 -44
764 782 -184
7 114 -978
661 11 366
749 467 -264
111 406 697
376 314 -823
763 330 197
624 797 1000
235 753 -700
304 740 -531
108 131 851
510 245 -701
377 309 646
171 305 -673
404 273 -640
228 479 -64
559 700 200
269 529 -589
129 343 -353
33 659 -883
394 126 -970
335 203 805
331 57 -261
62 41 527
263 629 -683
295 604 352
467 642 -683
430 563 -386
64 322 698
33 396 -631
703 786 0
585 223 982
504 620 860
315 30 -588
581 617 228
492 298 -987
244 267 -638
324 456 -19
794 285 -674
512 498 -528
731 53 -985
207 571 395
493 651 60
576 207 -731
423 576 -620
621 277 816
719 555 -803
496 397 883
267 601 -197
774 297 255
9 726 90
369 253 385
84 401 -17
40 494 724
285 185 -171
203 482 429
727 461 80
140 658 666
102 159 -528
671 333 373
593 361 33
215 555 59
516 69 -520
25 419 -608
463 367 -334
47 39 559
268 622 436
693 612 -226
253 506 -357
623 425 982
585 221 -657
461 109 -472
539 552 -153
471 728 -849
540 746 413
334 407 321
790 205 -459
711 406 -320
146 616 404
191 640 -686
475 288 756
255 70 -568
745 681 -663
618 54 840
445 279 -510
528 317 424
114 262 -364
498 379 510
800 176 -33
760 533 880
790 370 96
148 753 -410
356 567 866
763 84 655
129 197 656
478 152 -126
285 645 430
240 593 -125
669 203 871
471 303 -599
78 765 -760
689 313 532
588 521 125
193 291 -377
373 77 774
710 450 694
727 518 -366
303 475 893
179 417 -835
583 447 -8
48 21 -3
439 177 810
798 675 -104
394 563 143
726 287 -647
110 174 -721
699 719 894
497 511 145
404 528 861
606 796 -536
382 181 -980
682 230 686
159 795 501
291 635 687
618 66 901
757 479 732
161 655 -359
239 447 1000
221 709 -974
175 389 -531
316 614 -282
406 597 -229
732 387 338
733 406 -9
496 62 835
755 596 -183
478 543 206
184 294 597
730 557 797
298 579 257
390 644 -924
169 470 -898
741 332 395
443 689 -993
376 680 -662
241 147 707
50 339 542
417 424 555
68 692 744
363 732 664
732 163 -302
11 588 -866
42 161 -839
586 400 579
779 597 744
325 532 -416
26 365 499
252 371 281
457 690 -771
591 259 -347
563 407 -751
678 716 -864
447 383 -407
116 727 -173
748 408 639
562 552 794
371 758 470
626 764 700
271 559 304
606 750 -379
12 73 -392
120 271 237
311 198 994
102 615 -637
775 89 81
225 734 477
122 253 -838
408 446 467
12 774 -272
328 615 -487
156 792 -395
280 340 526
45 414 692
630 332 -440
454 77 -249
222 230 664
588 177 698
336 777 -312
313 361 -270
264 381 69
374 261 -77
538 362 919
9 735 -127
604 144 378
612 550 -119
40 239 -815
564 11 965
192 582 -748
15 55 161
606 265 494
62 575 335
412 683 -484
529 548 -113
288 635 4
151 593 -161
279 47 602
738 697 630
423 103 325
398 697 -285
29 569 372
538 368 -115
180 348 -831
297 382 -214
342 593 -403
721 456 -45
760 418 888
533 322 -733
680 337 757
24 654 449
215 145 474
403 751 896
231 433 816
231 753 709
723 518 840
493 158 876
646 460 361
384 370 266
756 215 -22
504 295 731
399 295 412
280 542 369
346 446 404
766 413 -335
165 712 -390
362 299 405
491 601 -440
408 158 -397
286 167 -569
723 387 -277
588 294 911
110 567 121
76 339 567
91 86 794
52 518 -122
747 215 -552
501 726 -261
233 734 -849
640 69 954
348 485 -692
41 621 797
316 486 7
206 586 -914
7 224 644
642 595 471
717 250 -250
310 27 375
736 432 -325
405 66 652
687 786 -87
618 594 -25
376 198 96
635 549 -55
337 222 -988
379 261 -618
765 212 959
683 296 131
161 709 999
738 475 789
302 141 438
781 656 -472
655 609 126
352 193 421
288 464 -50
209 798 195
641 697 -171
130 538 -279
376 765 162
556 686 921
57 432 -988
472 492 89
179 429 622
293 598 -534
256 8 -4
542 555 769
141 507 922
660 523 482
450 109 -95
269 219 569
149 39 942
93 507 600
728 166 11
184 188 318
664 362 774
441 253 269
272 767 722
79 247 371
295 273 -212
328 453 344
604 445 -749
766 125 -556
275 263 -165
143 360 -796
657 566 136
781 291 238
389 161 -569
702 404 389
285 254 812
49 762 267
84 309 -87
534 443 -521
185 326 -816
300 424 610
285 392 -850
424 320 240
306 133 439
372 744 79
786 233 735
546 287 -665
397 387 597
26 90 -608
110 205 547
201 312 -404
158 761 371
458 753 952
359 463 228
223 166 -226
7 84 811
750 483 594
84 706 835
435 134 846
727 592 903
746 150 745
606 264 -21
542 751 565
269 621 454
306 469 -892
467 486 803
792 13 -112
300 459 -321
385 395 94
759 723 -416
207 51 -270
227 747 506
149 644 -296
178 288 213
441 265 214
749 134 213
407 415 426
271 369 849
568 496 -136
140 91 227
444 468 -789
423 314 821
433 241 -317
135 527 41
576 191 -656
129 231 310
668 738 185
170 93 255
183 597 -44
5 518 216
711 444 -179
638 92 -682
144 602 -333
226 583 999
594 331 968
736 525 183
564 641 -341
543 187 -954
167 124 -766
537 343 -886
552 67 290
465 130 -145
474 104 -749
599 800 -264
15 505 -617
288 388 -518
795 492 -546
176 604 476
409 314 400
241 259 339
193 124 653
590 420 224
121 779 -37
551 196 -543
231 385 934
75 787 509
570 732 59
732 551 -288
798 693 -223
333 724 -748
118 557 162
574 462 -585
481 612 109
571 409 191
311 301 942
85 378 -492
343 518 412
36 782 116
573 33 984
197 236 -408
127 540 -947
13 14 236
342 153 -781
741 754 528
661 561 510
185 169 89
84 187 -832
276 521 -263
580 222 -91
445 595 -822
640 262 -297
98 205 659
462 232 865
552 352 2
588 92 -517
492 75 -79
711 607 -504
750 741 657
28 383 426
444 743 569
733 357 -48
345 627 351
95 183 720
288 505 997
350 523 -126
245 187 948
12 449 167
629 11 -931
721 433 658
819 920
599 436 273
144 724 -818
808 610 -371
516 639 -327
179 436 318
536 330 943
338 473 -599
429 622 -19
588 524 -229
366 602 161
29 475 -445
194 686 289
766 298 -460
207 427 55
643 434 -429
20 564 -592
416 271 -848
42 34 926
285 277 -181
480 14 -539
460 599 765
464 818 689
745 689 665
312 131 45
297 200 -857
424 535 114
527 745 -416
241 446 -602
446 590 -382
128 156 77
46 323 524
275 385 741
116 398 824
115 483 894
421 464 125
51 512 -869
445 173 1000
484 195 374
155 307 -273
13 197 -201
71 322 -965
641 526 -315
710 369 965
50 670 -21
231 516 -154
747 324 871
461 59 -303
68 273 723
11 236 424
548 305 -136
736 337 -679
13 594 419
130 757 380
78 814 502
414 417 135
554 320 665
100 190 522
480 650 55
313 681 -307
308 403 77
527 519 -525
150 130 968
43 772 825
44 100 -821
264 452 43
688 55 692
692 628 -513
815 181 675
49 88 -451
22 342 -499
130 282 -422
673 131 295
703 84 -841
244 143 -380
266 320 -474
419 396 -291
218 41 -664
365 408 -581
397 678 -276
483 261 952
557 500 -525
280 246 -981
154 737 -729
295 572 -623
559 598 826
145 464 -230
811 686 643
584 172 457
95 670 -579
277 272 119
240 455 117
477 8 -892
158 260 -384
538 425 -940
240 77 945
238 36 -820
467 459 71
539 209 907
36 136 881
234 17 640
200 98 204
700 595 778
410 551 -583
331 560 893
159 624 648
445 819 -550
661 578 766
28 120 -563
642 520 787
150 111 -919
516 564 -997
506 405 -919
119 118 424
85 760 -802
191 5 952
506 685 495
270 774 447
426 239 -847
522 191 -382
16 627 619
495 627 90
660 15 716
42 490 -114
744 70 324
564 733 -191
683 48 254
519 479 492
250 507 -647
354 567 -982
132 134 -275
262 102 103
600 483 -965
255 749 248
133 242 -862
766 319 -591
452 787 -732
224 186 -458
346 9 -517
697 672 622
344 299 -789
558 270 -765
815 264 218
13 577 -720
164 662 -365
329 169 304
64 78 643
663 782 141
529 33 950
378 111 725
165 377 -26
265 435 102
713 562 606
83 622 -588
729 365 -68
415 163 509
624 723 373
145 74 -995
621 764 -666
139 642 8
284 14 -157
251 168 992
106 800 219
127 746 27
595 776 212
745 755 -747
238 15 -396
505 108 833
368 789 657
751 9 63
555 388 759
171 629 -622
596 261 39
49 456 -569
4 554 625
317 743 957
48 549 -638
323 398 -31
171 22 504
244 499 -997
520 537 -326
616 347 -977
285 510 -263
172 321 442
41 734 12
304 282 -522
620 245 -650
597 227 632
267 395 -608
416 690 495
712 560 -330
230 604 -475
742 441 789
71 266 984
575 698 573
382 561 -664
383 438 589
438 3 -42
611 646 234
792 635 214
461 620 -852
85 8 706
772 660 -142
689 778 404
279 371 678
718 314 837
517 653 470
811 338 367
700 166 -843
653 210 -129
507 230 -316
479 472 -844
791 641 -33
171 350 580
48 664 88
32 105 148
305 329 -897
237 631 708
13 790 -679
92 255 -83
576 136 -995
455 192 88
455 129 -695
765 31 224
382 428 -745
622 623 429
315 91 -333
247 3 884
478 423 -988
397 773 -354
602 120 -948
160 48 511
464 414 858
653 705 -597
226 355 865
634 583 -252
766 511 -94
266 436 -920
105 78 797
591 347 965
132 576 533
303 20 48
210 117 958
506 226 -300
603 596 -126
130 809 18
609 233 -869
429 381 -272
755 395 129
556 45 -602
558 247 537
666 235 -375
11 249 941
408 466 -559
10 506 -137
768 203 -335
664 346 801
635 509 -992
721 104 -817
453 161 -9
709 518 410
108 51 -2
772 629 845
3 313 -725
180 480 11
144 147 959
444 334 861
573 681 36
476 125 -659
519 500 892
337 615 -688
478 442 773
744 235 740
601 742 -336
679 519 730
189 255 21
410 73 486
454 818 792
698 16 -1000
416 202 453
207 220 -911
29 122 561
511 755 -103
90 110 -659
563 143 -342
15 393 -320
274 436 400
706 458 548
465 460 634
258 641 687
391 167 456
159 777 51
328 693 818
342 732 -335
468 125 -822
210 719 949
270 314 468
273 649 -233
164 126 756
530 142 -709
63 158 993
424 196 689
299 82 -973
124 501 424
483 366 -663
526 716 673
58 180 832
21 193 -800
286 337 -633
70 520 -166
568 409 474
544 370 190
506 804 479
432 348 630
1 621 681
88 233 569
394 58 326
569 243 907
677 360 875
95 401 -271
754 644 758
799 287 744
64 618 223
99 597 -660
590 98 601
6 244 153
264 584 924
127 440 -242
230 309 852
237 815 -559
674 15 -20
249 568 370
256 470 774
802 719 887
135 657 293
623 78 -209
324 401 622
63 321 626
779 350 62
744 712 -118
279 250 79
721 353 -557
238 385 677
180 59 -145
271 286 257
789 282 -424
379 82 609
222 500 652
672 179 90
79 66 -399
164 376 781
699 464 29
257 433 773
549 542 59
350 333 230
131 754 -266
533 722 566
778 55 -811
263 459 566
13 234 639
32 366 744
773 536 -596
6 165 105
346 318 -629
307 630 880
734 347 -552
749 635 808
307 642 731
300 25 660
382 255 -782
514 374 -557
55 700 915
480 329 378
593 436 -752
140 175 -358
585 347 447
295 12 212
141 720 -485
769 353 59
224 724 -788
724 273 -664
770 563 751
247 450 -24
782 178 311
33 265 -612
490 425 -406
572 332 -323
34 101 115
42 148 657
674 292 -754
458 292 288
364 428 -834
785 384 207
302 774 851
332 756 -913
703 130 242
280 26 247
88 733 -800
68 615 -831
115 227 811
475 192 -133
227 55 -477
808 400 692
110 685 428
792 180 586
604 66 -86
448 783 -584
705 107 -822
154 779 -32
611 300 525
436 681 -248
182 60 -36
327 196 219
662 434 337
56 373 941
132 408 76
83 233 505
366 296 -580
275 293 -729
56 163 190
28 210 -540
455 42 -416
402 652 503
46 572 -911
301 694 242
755 367 118
670 41 322
414 496 339
467 313 -789
86 793 -538
345 104 680
635 317 -412
403 7 272
176 719 460
479 128 779
111 44 -418
708 376 -186
689 115 -740
455 597 974
181 206 232
189 810 -758
602 76 -212
320 601 -983
781 244 -853
386 470 -712
465 662 -143
324 318 -771
697 485 -568
778 152 687
72 576 790
146 745 486
675 60 -657
162 712 223
308 611 -585
649 88 661
638 539 -930
138 763 168
749 700 240
53 396 -125
384 453 -447
531 74 -74
100 10 -69
48 237 713
172 337 181
717 586 247
663 740 697
69 702 119
705 674 704
379 207 876
238 552 -567
439 86 724
211 41 315
805 520 66
226 552 -810
720 800 253
584 119 -665
230 259 -507
408 511 -118
464 456 -764
2 590 -49
343 474 -852
783 749 249
326 590 -886
746 292 -107
487 728 -356
696 215 210
474 5 651
223 1 -188
107 360 -92
749 461 67
310 696 962
66 250 -981
729 275 178
395 683 165
366 151 745
372 599 235
183 346 -271
510 190 -587
818 668 724
759 684 -212
550 675 585
182 123 367
502 533 -45
256 382 -879
60 488 984
215 236 434
58 709 -437
111 418 -538
246 582 -324
316 774 844
2 104 -611
685 288 522
521 739 132
171 551 -252
35 532 99
437 575 -791
282 697 139
358 693 173
152 102 -161
98 505 -504
17 39 -776
234 509 -795
748 662 -436
814 799 367
561 83 225
626 777 180
