18
863 992
702 288 -557
789 417 498
779 213 -507
30 766 986
366 414 -600
17 282 662
821 865 -995
652 583 -11
367 463 655
374 237 658
2 114 560
766 355 896
154 515 158
643 539 470
365 394 930
682 773 -266
855 509 -243
418 827 550
630 116 -662
771 525 -930
824 443 264
265 606 -346
52 583 100
337 17 399
515 341 -130
314 723 269
390 231 -436
560 864 994
867 699 613
66 27 727
317 170 393
186 204 525
452 531 -465
729 730 -917
806 646 -720
422 461 523
247 554 -319
599 277 -754
721 86 619
225 147 -606
622 221 338
77 102 -958
523 791 -281
2 702 162
63 560 735
795 722 425
729 291 967
309 186 659
636 38 948
665 535 184
862 632 -13
106 219 -21
181 789 303
728 400 -482
718 222 -831
851 205 250
105 114 63
704 743 376
641 643 106
195 321 934
149 581 314
556 11 356
808 479 -153
597 166 -4
389 812 -624
85 645 352
417 752 -36
574 348 -327
380 302 -125
460 151 148
673 91 149
121 863 -694
543 872 -780
392 574 682
186 336 -211
691 209 554
286 155 514
539 642 -788
836 210 -419
22 196 -798
417 271 -475
40 750 -67
718 168 -845
687 463 -848
14 225 -587
805 289 -199
292 779 -699
279 799 696
9 393 270
679 636 -498
151 184 337
371 260 119
129 397 -60
368 629 831
285 715 257
746 671 -47
781 480 -370
408 457 -458
654 720 196
592 25 -998
521 124 -655
815 682 -840
130 373 87
554 364 -515
214 762 954
11 400 634
226 728 866
336 418 -777
223 871 -435
871 589 -548
758 477 9
690 471 299
781 374 366
717 600 38
304 103 533
827 805 297
795 27 8
767 712 -756
449 414 833
587 742 -750
350 829 109
836 895 705
150 654 105
465 481 847
694 634 23
828 373 87
545 201 839
460 24 574
428 507 -686
305 155 778
700 221 -292
691 241 -469
156 544 -898
225 561 506
532 717 737
765 305 74
593 527 541
60 184 879
555 453 -675
218 342 512
242 679 901
83 538 814
639 591 963
667 549 300
196 279 988
628 371 931
361 642 1
878 674 465
503 879 -471
402 426 -116
503 890 -325
509 291 528
520 435 12
684 50 328
86 551 112
573 781 -782
851 599 291
49 677 -476
312 460 77
163 79 -224
316 10 -719
322 51 791
732 572 -659
199 174 -843
378 84 420
376 633 -775
495 280 948
695 773 344
682 202 -938
318 82 493
783 215 632
878 60 778
354 492 729
134 273 300
472 524 594
827 587 -911
144 862 -791
650 382 959
261 764 -432
656 818 607
313 535 826
518 827 -201
848 201 -363
704 3 -71
537 77 885
259 180 -817
838 173 264
507 265 -621
386 316 720
54 140 -780
6 873 314
73 483 -868
79 298 -1000
667 846 -350
189 403 274
418 207 -813
51 785 -936
576 256 706
563 335 510
86 197 996
682 672 -556
141 23 936
615 809 469
435 267 -119
632 465 640
437 73 586
297 423 710
835 424 -133
811 233 437
861 795 603
227 390 242
170 878 620
437 497 39
892 176 -174
504 325 966
665 407 64
275 92 -938
710 412 580
513 27 850
104 559 -100
13 604 -398
496 112 -352
653 377 -129
520 220 67
61 519 504
403 319 728
581 204 834
450 82 351
295 773 12
240 537 -654
889 197 370
648 173 200
588 509 115
11 353 -395
549 359 85
7 169 -716
37 529 -844
347 168 90
150 220 676
494 537 165
101 489 774
753 691 -235
157 816 -169
688 779 -622
635 555 54
117 26 -750
216 183 330
17 220 -715
148 51 -754
248 818 972
9 796 261
141 88 -385
261 506 124
562 704 474
406 231 -7
787 288 976
38 825 545
485 334 802
638 10 236
273 835 261
494 139 71
356 559 380
620 215 -824
329 50 -170
241 443 193
392 300 170
547 37 834
297 126 -735
780 611 -741
302 630 -988
513 25 127
433 860 675
266 331 -689
778 785 908
706 777 743
390 369 -788
298 363 258
134 563 323
577 811 -81
827 115 936
202 297 762
418 247 216
753 108 -72
654 508 340
410 89 728
666 312 -411
196 634 142
682 127 -434
74 350 339
671 33 280
440 276 628
109 478 94
374 769 -545
594 417 562
26 690 -496
500 604 -250
340 702 337
628 184 -810
71 842 171
571 872 -169
450 722 596
555 758 -10
568 104 -908
164 573 -260
110 105 168
835 363 83
639 888 -529
312 32 -651
159 428 -306
709 68 767
644 476 -701
483 133 321
174 505 -422
598 603 348
454 866 317
48 332 -454
235 799 -602
456 581 -727
346 375 36
551 737 988
305 242 412
622 492 225
43 509 -640
143 388 122
257 311 938
761 676 -883
519 699 274
588 682 -314
188 31 170
376 21 379
853 445 708
520 648 826
549 487 -138
726 332 661
648 744 457
534 292 393
150 850 -625
626 183 172
312 578 -358
333 286 -206
118 609 861
91 70 -725
78 574 9
826 863 859
666 274 434
853 590 -633
109 790 -491
359 831 -668
17 258 -272
11 756 19
850 761 -208
483 318 -852
238 712 -855
646 352 -86
412 443 87
850 289 -282
460 243 563
314 382 -445
12 99 71
867 464 112
650 381 333
6 261 178
611 360 -935
587 405 721
498 185 791
451 547 -281
243 393 636
510 500 -649
546 361 655
75 422 -674
251 542 -895
705 369 -779
447 620 580
170 177 -769
326 804 -731
673 504 975
654 382 -85
861 688 -935
216 571 -668
20 79 -176
419 234 -462
88 845 455
83 698 -436
112 160 371
174 7 -810
829 660 -712
562 45 -974
367 547 -405
336 315 -829
699 891 -521
312 63 -342
718 751 -882
327 299 -789
330 63 -579
34 429 595
52 431 -388
7 656 -984
339 336 -583
570 46 -176
678 322 -613
308 775 11
670 663 -690
327 350 963
563 684 -847
298 124 -273
449 716 -572
594 414 -410
203 641 -480
423 588 -210
101 861 581
379 129 656
734 836 -945
248 411 -667
553 649 111
142 190 -658
754 386 -645
221 288 608
173 39 786
300 129 -188
132 882 -246
694 176 -119
220 395 242
867 614 884
580 354 -430
357 426 688
61 893 992
205 388 -247
90 281 105
796 305 -103
362 449 453
162 656 -425
547 797 -279
13 525 817
875 360 -147
52 171 249
207 640 272
185 57 -922
105 321 -583
64 469 750
598 246 -852
189 588 337
781 44 -620
122 176 -283
326 96 -418
306 462 826
243 684 -906
593 251 393
785 635 -598
954 817
138 367 -559
727 619 997
673 302 -397
405 664 -176
412 352 663
743 439 195
921 90 -430
498 509 186
390 813 208
850 449 -438
946 410 136
244 364 189
155 300 946
639 929 -521
668 1 -770
434 176 132
540 481 571
784 301 753
645 164 -242
589 764 -408
441 710 453
247 213 -335
125 35 -865
55 310 -424
364 705 -372
420 414 -324
652 431 369
285 763 402
60 216 -62
428 174 814
552 676 677
118 158 -245
745 566 -595
883 582 646
278 223 -919
810 747 844
186 37 -975
564 877 228
157 541 114
594 603 -258
194 518 -177
742 203 879
146 670 969
403 67 214
948 804 -643
164 468 762
79 603 -178
399 38 -509
443 784 -251
389 708 -7
778 601 -23
460 868 66
494 911 -755
319 623 -144
562 31 -224
799 189 -912
137 369 -49
891 732 424
742 404 -892
524 25 -996
594 951 683
31 108 -319
519 742 -17
273 77 -636
523 426 86
188 651 3
138 951 415
362 585 539
682 160 -154
3 303 -581
418 854 822
688 60 812
424 718 -645
2 899 -117
822 299 136
493 131 -513
735 779 337
926 222 -248
465 420 804
706 246 -634
768 522 286
839 785 29
208 753 268
350 686 -530
71 584 -799
375 72 115
675 295 831
664 471 185
890 950 -719
362 83 902
564 87 -843
875 344 -994
294 921 -522
713 45 839
504 443 -462
66 804 -702
439 209 -333
876 148 -633
279 721 -738
721 765 -291
498 626 -673
760 26 -220
255 886 -836
446 556 -943
764 937 26
378 821 188
499 899 818
593 85 834
698 308 151
78 436 815
670 827 95
232 746 908
431 281 919
570 641 869
705 347 94
130 925 973
542 919 -256
262 97 600
914 167 -232
553 389 752
436 595 508
668 694 56
845 427 -149
43 223 208
557 543 51
114 949 681
824 96 544
657 300 211
563 380 -18
347 337 -423
363 379 -604
356 624 779
645 914 727
885 431 -223
920 695 887
243 915 201
96 696 207
852 654 -757
740 458 804
700 658 66
688 874 -462
649 334 -954
82 404 -732
111 859 216
878 348 -273
363 940 -35
25 235 905
776 430 248
524 847 915
702 347 -80
214 655 -425
335 593 -354
554 583 -681
525 765 532
888 236 200
587 141 411
104 290 -850
315 812 178
369 58 777
276 730 93
507 13 76
476 930 524
744 767 982
490 120 333
448 219 144
82 214 -809
450 78 -648
570 917 858
54 643 -891
604 155 612
771 98 90
12 807 -371
498 936 -311
948 596 758
899 744 786
311 551 -216
794 334 511
408 842 -518
471 655 977
846 272 -817
720 339 -599
187 945 136
562 769 628
502 595 -905
416 573 -14
550 609 938
812 757 -897
242 466 199
461 282 -546
476 424 370
13 719 -359
51 431 -596
301 376 -739
277 577 -967
274 585 -150
304 228 -760
480 67 192
30 896 -73
226 208 438
921 480 -846
711 559 -334
590 207 -163
630 869 630
482 826 865
211 898 240
260 91 889
856 339 -196
19 845 714
759 621 572
923 499 18
11 308 -906
745 435 -632
823 867 723
805 504 731
920 335 -574
138 422 -741
591 872 -355
768 60 -773
941 599 -143
287 920 -767
681 301 -410
732 337 694
907 443 686
820 54 -703
430 248 -307
884 467 -579
636 684 -991
369 332 451
190 638 -568
533 283 -147
353 147 -966
885 936 501
349 34 -913
104 679 -193
906 418 450
71 835 225
802 207 -302
566 572 -353
227 873 -662
202 262 -892
827 881 309
799 776 677
604 290 -323
597 146 -157
63 890 -239
510 425 -351
594 414 74
723 382 -915
365 210 102
208 309 269
398 256 -647
336 242 -496
690 492 -714
570 209 -873
948 935 -497
319 483 -495
173 36 -465
343 548 474
49 116 398
331 750 -840
382 937 -423
275 695 -194
736 77 -364
327 900 -762
419 596 621
146 413 838
873 141 975
379 55 -876
264 244 421
302 85 -440
883 236 -448
763 936 -477
128 644 -454
800 253 -533
71 217 71
51 683 -486
929 825 -528
465 265 -174
284 744 606
307 713 -646
776 301 322
637 698 -288
480 380 457
384 914 904
717 324 321
792 411 965
398 459 588
106 208 -162
683 918 -473
624 933 -68
326 739 239
890 712 712
754 1 415
4 41 335
682 718 -235
638 106 -803
682 589 -950
826 9 -887
631 573 -866
735 536 146
251 14 -850
631 607 -996
240 189 -289
76 424 -991
235 931 -554
178 180 975
923 268 -560
596 299 76
269 376 689
928 86 -151
193 692 381
535 933 -810
573 771 454
272 253 -352
949 606 -285
376 535 -8
832 509 583
540 695 -148
455 720 -246
198 613 963
84 703 -978
330 867 -841
40 648 -116
33 704 732
183 1 -177
334 690 276
224 27 541
417 303 418
80 191 -183
617 398 -454
583 461 -147
370 771 518
669 527 320
226 325 -132
454 136 764
342 139 -988
932 177 -897
517 804 560
59 579 478
829 943 -978
844 156 21
506 376 -53
309 932 -6
237 250 409
677 65 481
37 177 892
801 614 284
449 741 -402
837 328 260
144 374 626
205 599 -463
597 760 307
812 553 -529
763 277 -311
472 949 -515
314 115 916
209 50 123
702 207 -351
514 532 315
535 377 852
96 858 540
11 360 -428
868 708 -17
32 621 595
450 200 544
313 758 295
850 548 -461
368 77 615
176 51 232
597 294 144
350 128 -330
452 187 784
313 145 -259
188 30 -871
806 379 -275
592 857 667
905 38 -867
931 724 -621
267 89 729
657 577 726
777 79 -698
406 519 -146
760 198 892
502 817 -118
699 312 -521
211 871 -261
422 118 -665
293 503 357
291 155 -840
167 265 -361
547 414 860
639 200 114
849 837 888
375 89 975
62 915 -8
817 744 -799
888 900 -582
280 556 -837
529 105 -411
811 485 432
381 696 436
39 485 457
76 313 744
648 242 169
868 660 923
742 407 -137
703 369 113
605 832 -711
243 109 -27
330 123 -407
502 853 -318
246 543 -633
932 489 -931
565 130 60
194 480 738
418 142 235
311 712 -753
815 300 -527
737 833 943
612 652 322
22 338 404
22 501 -412
522 459 146
344 76 -396
472 195 -263
557 613 335
425 874 821
356 764 -187
519 383 738
191 577 -856
171 801 -710
272 334 -466
70 225 755
29 36 -854
295 911 957
353 773 670
365 840 -594
510 843 734
512 494 -114
629 345 -400
946 115 -9
341 521 484
159 665 -565
488 625 -137
826 520 328
295 939 134
663 849 177
865 663 -659
203 263 325
229 621 566
503 876 934
3 890 535
521 351 -494
76 906 -955
273 663 271
510 714 -247
57 273 629
741 919 109
52 248 850
945 283 -440
653 604 -978
623 163 -49
226 352 -788
745 794 -18
86 550 -416
729 67 989
380 537 170
136 37 -831
317 77 -912
238 701 420
392 61 -668
526 404 -674
610 257 -186
367 74 284
240 197 -469
834 284 -368
83 614 -192
465 657 -318
113 108 -646
462 804 -236
928 805 634
123 842 -886
839 664 -607
49 341 64
189 876 763
740 424 -868
669 735 506
856 792 909
91 138 115
617 428 424
751 808 -568
244 118 -264
403 502 -575
824 172 -233
922 485 -120
529 366 -555
190 155 195
167 674 444
196 894 291
931 103 485
833 177 570
835 636 -131
871 211 -443
865 162 467
596 106 -833
626 668 648
641 582 -545
690 807 -750
493 305 653
236 394 204
184 853 696
691 182 647
606 109 598
662 495 384
378 908 626
498 696 407
824 634 592
909 880 -274
699 744 983
760 555 -305
164 167 888
841 306 -497
4 521 -543
358 42 999
325 230 -21
232 433 -96
645 554 978
299 288 384
278 493 -677
474 100 -363
34 358 442
289 615 667
873 753 150
173 816 176
97 180 978
207 406 964
663 946 -631
594 855 382
621 130 644
202 483 -416
274 440 872
469 648 591
36 638 883
383 707 580
330 256 -99
798 549 475
816 558 913
121 874 474
913 559 612
629 185 755
897 751 -182
715 59 -480
365 697 163
579 281 -198
451 599 46
56 433 -289
444 311 452
512 583 77
77 936 44
954 657 984
454 136 316
68 96 104
510 307 -654
887 608 -756
718 77 -359
186 156 -809
84 64 603
732 538 435
619 951 -135
875 279 -890
248 97 -478
376 96 243
269 40 -631
761 133 698
713 480 -330
850 336 -595
936 317 -720
404 537 -970
79 256 235
805 144 0
626 493 399
247 470 -441
63 396 -737
813 759 -39
88 948 -378
113 111 -705
898 122 -773
174 248 678
784 547 -20
360 753 -339
515 133 438
737 283 701
783 283 -639
352 887 -857
464 202 -613
461 184 167
262 902 -835
73 90 533
338 618 888
828 326 686
81 742 543
252 147 675
192 289 -948
296 96 824
677 51 -186
565 608 117
489 202 -265
410 514 133
763 891 -980
852 695 -826
303 163 935
493 949 -443
139 526 53
531 8 978
705 701 868
428 780 71
34 27 112
82 855 362
410 282 -980
41 687 597
180 948 -836
391 652 -70
750 68 -35
621 854 -882
497 690 -580
253 248 209
388 584 296
487 712 395
53 329 -604
464 877 -76
320 507 5
357 516 924
63 842 466
679 625 -188
557 230 -917
872 610 -997
411 855 41
348 22 -284
664 127 -315
358 596 253
610 28 -828
899 662 970
445 545 -618
77 333 -413
252 943 683
878 29 955
806 694 408
75 731 992
761 283 -625
625 541 394
580 364 938
65 620 461
648 925 -395
612 21 615
770 649 563
396 62 2
648 733 403
442 182 601
481 303 362
897 401 -971
128 291 -917
343 889 -420
664 349 -134
388 67 -245
770 679 -299
847 135 -873
867 702 703
856 636 -205
262 207 -693
921 774 -247
698 530 -863
10 94 400
368 590 309
905 698 -752
64 638 474
586 372 -345
669 808 -508
44 489 610
303 194 -104
448 638 145
739 516 565
417 577 -831
291 192 715
306 673 -152
33 247 95
243 474 83
944 229 -917
725 124 244
906 269 287
941 940 993
868 505 234
56 901 -199
25 236 506
46 276 -56
707 905 398
101 952 601
78 5 74
476 482 -219
738 599 -899
953 946 -263
247 267 -294
330 725 -997
720 170 -354
394 480 179
634 278 -910
529 366 -668
49 723 128
411 954 -953
609 98 292
30 461 -707
466 244 -513
868 123 234
921 190 174
122 492 -354
150 935 -51
376 846 309
243 61 948
918 874 -830
903 759 834
507 378 336
319 249 -942
65 431 86
644 736 144
930 918 -467
396 157 -120
385 277 -350
542 374 -242
850 424 302
758 689 -166
152 512 8
696 582 249
662 109 -843
60 705 -314
576 311 -280
393 880 973
566 820 78
904 83 421
941 342 -266
375 39 -859
552 837 -286
775 520 -272
391 474 -826
563 9 -696
534 594 11
721 490 355
634 691 213
104 434 -967
745 670 682
815 586 -475
647 135 -896
500 464 -61
313 468 780
530 645 709
67 270 -952
462 856 -335
705 86 -679
22 273 -678
675 651 38
495 887 -65
710 70 -184
787 253 218
553 508 416
180 877 643
472 340 400
304 780 -869
526 746 -534
654 265 10
458 907 715
534 239 645
206 834 743
645 763 95
514 822 39
373 824 586
260 604 932
819 832 378
597 646 -760
509 632 510
794 587 -928
211 715 114
184 643 251
331 104 -417
504 284 -17
213 321 -217
775 321 482
148 524 320
203 91 733
663 654 910
55 53 500
460 789 185
525 325 -716
131 610 489
628 662 163
415 875 431
156 635 932
935 374 44
712 352 -581
356 257 -394
152 698 800
478 646 -573
186 789 -858
33 543 809
414 365 79
124 65 307
813 517 559
833 481 68
444 898 -321
144 345 96
729 394 -33
912 640 882
457 648 844
821 111 456
858 380 -531
900 390 -24
943 790 -943
122 97 -744
570 883 -676
918 264 -329
902 848
628 572 645
768 809 489
324 145 -252
302 827 -553
775 869 313
664 301 -257
273 48 107
539 40 -259
574 62 -279
6 534 -558
32 810 -449
150 314 250
748 322 369
859 780 -715
571 762 -764
183 733 -246
724 320 -534
302 452 786
775 795 -595
8 241 737
47 847 -12
267 363 -955
655 799 132
512 829 942
341 38 785
44 188 786
410 719 173
520 254 625
451 80 -721
518 225 -146
13 655 -252
793 762 -383
691 672 -330
427 401 677
397 167 185
285 547 882
440 10 680
400 516 -413
795 102 232
492 811 75
76 261 853
423 803 195
114 739 -456
806 517 159
226 674 817
43 728 -760
569 509 -757
549 775 674
336 509 448
8 674 -534
12 806 -213
99 125 -967
119 259 625
701 470 -169
13 169 609
136 153 99
478 852 -793
38 761 -804
571 8 212
637 743 875
165 98 430
790 782 820
464 573 -773
576 179 -521
183 111 133
549 29 -738
517 748 -485
638 295 347
711 876 -394
219 189 56
325 679 45
533 392 299
862 70 -844
770 412 271
851 772 -559
474 638 -938
219 127 -753
668 607 922
77 129 761
316 218 -235
354 725 973
112 23 971
52 401 -131
662 550 865
691 212 -468
246 273 583
818 332 353
727 163 -198
380 421 988
177 367 816
806 692 -36
188 293 -226
139 796 -480
128 491 400
169 677 -549
28 780 995
800 457 330
428 152 34
22 564 960
759 843 -953
140 108 337
83 502 995
30 415 -39
533 240 -124
478 717 791
75 678 -320
109 277 698
240 430 -908
713 754 -840
660 72 -467
21 845 -62
168 668 105
393 160 674
291 728 847
235 273 -71
634 261 238
183 892 -333
834 355 918
68 15 478
85 712 -548
455 696 -828
691 128 -105
281 700 -464
122 549 -477
166 776 -439
815 704 -624
370 667 361
84 138 -300
278 660 154
125 641 -164
743 663 -63
884 501 -483
578 80 -167
865 267 264
431 765 811
123 388 -976
725 893 173
264 300 -528
901 599 -986
751 897 982
365 848 -865
384 240 -915
690 493 -413
470 273 549
269 197 -839
845 121 -42
649 182 -146
382 408 -408
326 515 -981
512 340 454
478 550 20
2 192 307
836 494 102
86 872 -820
551 345 -857
2 757 385
846 353 -171
812 682 379
80 767 -89
894 523 -921
873 658 -593
387 252 -911
338 55 -751
399 873 -513
562 364 370
227 574 -362
118 89 954
340 579 -125
57 875 -165
283 384 334
139 727 -80
204 243 -134
515 738 -193
672 873 894
245 152 -533
468 134 -421
72 651 -78
485 619 452
680 495 -568
463 356 562
491 738 -947
228 599 -313
723 148 -984
376 438 -218
98 243 691
711 585 814
394 781 174
690 785 485
194 212 635
719 94 -989
578 440 -256
520 115 42
143 301 152
415 902 672
398 325 -696
821 842 407
606 108 338
846 413 280
230 152 -388
885 31 796
76 729 262
284 307 -466
717 28 549
703 179 80
56 899 -726
564 572 -13
476 555 -12
294 114 -82
661 393 529
431 493 564
785 754 647
320 252 583
724 143 474
519 337 -459
608 12 430
467 5 564
807 264 14
812 24 843
518 445 -400
714 591 316
220 339 812
708 849 -659
541 542 -299
369 19 842
154 434 -630
333 505 821
708 702 130
770 249 963
369 411 492
651 613 368
820 125 482
134 690 -565
823 229 -707
355 156 -892
74 291 412
561 113 749
86 249 -773
236 837 271
425 561 132
291 277 368
700 568 25
177 431 274
230 373 662
131 382 -379
66 240 -956
128 544 -41
577 556 792
401 385 -15
251 637 460
461 652 -60
845 736 -902
605 462 341
654 864 -45
181 401 679
802 32 474
608 190 873
381 25 -634
383 169 963
101 204 477
128 418 573
725 699 280
447 349 -118
902 563 346
102 78 186
602 590 187
743 299 -762
866 291 -83
226 477 938
63 864 -997
902 709 -11
856 726 241
302 11 -885
23 186 40
874 222 495
51 131 478
727 93 -419
857 341 629
871 354 433
500 1 42
38 649 -978
275 530 883
516 180 217
776 565 961
673 787 2
391 226 -579
430 447 330
189 97 229
331 493 119
892 261 659
206 498 -730
371 705 -450
405 513 -840
60 56 -57
223 487 -17
678 268 -76
704 567 -668
538 654 694
545 62 825
98 653 -839
75 380 150
1 427 -74
795 548 961
420 780 325
494 48 -389
521 318 564
112 514 -76
771 885 -319
128 73 -57
104 762 -594
386 714 -330
562 87 439
510 487 665
497 15 -522
271 842 124
8 77 946
629 526 -215
349 642 -225
677 669 692
138 420 -59
834 670 566
554 818 -643
63 799 -86
871 486 933
407 8 841
342 279 -153
438 281 -814
630 729 229
613 508 422
418 672 958
512 657 -174
689 751 -462
142 793 892
807 802 714
296 675 559
373 482 797
595 423 187
535 432 -311
190 137 -71
748 195 -156
682 573 -156
13 326 -345
441 662 505
607 745 395
87 245 -544
266 53 561
531 450 520
104 774 -589
59 743 -560
203 357 527
830 570 -59
10 153 -65
470 607 -424
153 233 -662
38 723 -327
300 423 -334
247 22 631
629 784 -78
654 74 -974
712 322 -844
898 866 -960
575 297 257
330 214 24
163 819 -11
225 442 615
397 460 -768
759 204 608
150 693 393
115 64 572
556 620 37
549 506 493
821 172 919
401 720 -66
538 212 764
760 237 70
280 352 632
337 335 -378
349 864 -574
87 882 -316
623 600 692
366 224 -948
666 804 116
20 30 -566
748 844 -338
311 175 -345
833 126 672
685 609 -28
16 474 -106
189 776 -654
89 437 -551
95 574 187
686 93 79
243 298 -990
216 513 965
558 851 -382
391 839 -457
308 99 661
742 891 -607
818 420 865
255 268 -756
496 534 20
484 44 -759
475 527 -375
297 668 877
332 696 974
472 378 -756
468 120 -261
229 357 -1
822 716 -92
536 686 -21
142 561 -282
879 785 -808
139 462 847
713 762 -904
707 765 684
882 174 350
553 514 335
852 504 -192
278 353 483
259 499 -855
506 528 -566
883 712 272
464 590 -290
198 483 -280
357 845 -866
348 237 515
5 725 599
873 463 -234
230 604 -607
339 396 -514
547 438 113
387 605 455
842 859 -884
265 515 216
773 66 -639
522 816 297
26 800 -934
383 350 -203
21 95 897
813 467 -922
546 839 236
34 221 -869
159 8 267
864 794 -734
562 590 174
33 240 167
869 834 -640
377 169 -446
834 523 -602
844 216 502
777 445 -969
364 297 298
394 133 452
201 419 -145
197 889 351
479 33 730
241 808 805
645 473 -376
41 792 -423
71 844 63
105 218 -573
326 698 546
626 349 -215
333 623 789
648 854 -715
165 574 22
215 50 541
536 364 497
251 645 532
352 776 41
483 485 -706
326 168 -43
217 96 -53
611 256 -488
497 598 418
358 248 100
120 202 -134
393 515 -261
715 19 259
659 180 -572
103 266 -120
228 694 397
519 613 -716
245 77 -328
873 863 148
134 496 -577
536 860 -198
366 784 -118
431 18 -636
47 878 -630
558 388 544
612 762 -450
4 697 806
535 735 247
50 847 467
155 652 -862
4 779 -255
527 540 277
870 114 -862
496 492 182
93 816 962
28 613 -741
884 481 -123
501 732 -126
812 23 121
36 789 -304
252 709 312
618 481 323
794 690 511
801 749 831
490 334 -538
392 618 -94
421 73 404
647 330 -520
643 800 355
553 392 987
821 65 -372
155 273 -31
418 506 -712
197 650 -290
1 175 -675
667 414 -422
783 603 -106
259 300 106
560 196 745
412 534 -688
752 239 -266
646 26 209
118 299 -324
382 647 -147
360 660 265
353 671 -619
490 135 -782
823 871 -516
211 79 709
36 577 -816
309 330 727
489 716 -116
289 562 536
415 318 29
749 250 805
307 811 -410
837 516 -625
901 17 816
647 889 79
511 587 158
776 599 988
353 38 -323
418 56 -790
107 441 159
677 283 -740
595 116 -814
265 99 -110
720 140 199
474 730 -304
814 85 212
114 741 -573
139 796 -908
678 168 470
289 604 968
865 862 -274
783 182 -892
857 216 -190
665 691 861
743 542 -601
354 611 415
378 421 -902
6 827 646
232 864 658
455 494 -775
610 213 100
66 732 -206
457 796 31
304 317 -404
140 611 513
312 752 -455
567 892 -872
557 508 -154
707 666 120
91 122 -580
332 368 494
660 383 486
583 333 -36
593 886 380
14 600 -434
289 322 480
563 861 68
302 716 150
405 154 142
132 507 -274
570 257 273
855 378 435
798 501 -660
287 700 -279
488 546 -969
837 441 601
113 123 742
803 378 890
616 322 86
769 693 265
393 761 851
32 469 -465
413 575 -959
293 192 627
773 715 -505
338 155 247
533 445 -808
699 552 -753
811 479 995
40 684 -474
121 252 -203
635 757 -784
776 548 466
259 650 413
650 557 -808
605 318 156
80 537 483
753 685 811
392 300 -205
780 566 -353
848 179 -377
620 352 726
424 327 -100
320 683 -358
181 768 394
237 881 784
185 510 -568
138 585 757
870 469 791
411 690 -886
824 313 902
442 712 -9
810 292 228
616 638 165
380 470 -753
777 605 383
183 66 -217
427 708 843
209 817 460
115 782 -893
294 345 -879
136 749 74
117 841 -2
376 568 231
157 830 539
22 273 893
223 671 -681
875 720 -119
49 387 269
468 594 -470
241 174 802
714 339 576
475 429 -488
615 789 -754
529 826 96
210 293 -745
465 16 868
594 617 -487
773 596 927
234 353 -862
642 504 478
424 804 713
667 900 811
82 676 135
68 491 -76
205 529 -895
314 835 -971
337 271 -695
587 400 -231
411 528 560
861 867 468
374 675 -962
129 45 -565
592 451 -226
270 756 106
795 243 983
309 814 276
62 58 27
558 319 61
701 857 -179
355 165 -708
650 815 -226
587 142 66
371 742 -179
350 856 695
572 755 -490
804 752 -882
335 562 -449
473 233 9
643 205 -564
879 17 -802
666 319 761
366 548 -730
853 432 75
156 124 -37
487 577 -624
724 129 93
686 698 308
550 748 -188
130 585 -914
211 546 646
655 242 973
117 619 -647
714 565 -555
664 829 -7
283 430 474
649 602 -592
587 18 165
191 505 -503
846 15 -804
880 728 -98
897 742 -531
71 117 -257
366 161 742
273 253 279
200 625 -548
771 398 631
792 304 -690
742 860 189
586 880 952
383 747 -343
422 550 -958
899 405 -531
468 736 -644
55 351 -665
252 336 -621
538 124 98
227 686 161
819 278 426
363 767 -266
346 133 1000
226 739 -509
667 331 423
567 656 481
311 83 685
184 296 246
72 768 711
811 441 182
671 648 -722
792 175 -579
24 623 -611
424 538 913
70 547 -973
17 209 208
110 544 902
56 555 -186
244 62 695
176 103 758
156 125 381
630 837 -886
130 858 298
377 364 -284
727 261 607
347 48 55
766 276 378
900 613 219
23 810 -333
272 713 -900
842 59 605
606 378 56
888 139 -489
606 555 335
275 432 908
323 780 669
220 691 465
881 455 390
376 517 -529
159 213 998
601 600 96
854 528 -536
91 132 -749
396 821 -314
288 757 -1000
177 160 545
43 795 705
850 517 532
49 158 -405
211 239 -597
631 627 928
530 312 -868
809 501 678
660 618 -585
222 145 381
609 652 -181
862 305 -265
29 78 -256
435 18 270
397 736 287
456 829 52
595 509 494
364 58 -687
736 452 -704
273 264 -715
707 551 985
335 254 -238
531 230 -275
13 878 337
724 611 -309
425 489 669
472 512 -211
700 638 109
643 205 -760
776 519 -675
211 620 -530
711 263 -352
509 495 207
90 882 -656
484 779 -412
86 890 -322
175 426 -79
471 872 882
98 859 843
803 529 987
47 764 -381
887 752 -634
390 8 195
296 100 -386
581 802 -998
844 205 220
626 268 845
41 234 491
223 665 -790
27 694 -506
523 853 488
853 598 150
164 167 729
214 591 230
542 4 288
667 262 -780
22 174 651
825 697 614
40 616 -660
83 890 744
373 221 345
407 15 918
93 754 192
826 648 -665
97 498 622
808 317 -650
248 95 -493
109 177 -812
764 131 -23
185 107 464
170 677 798
85 874 -337
243 788 -341
76 478 -841
183 421 671
37 549 234
925 945
330 263 -798
503 233 -182
21 304 435
55 616 567
852 233 6
696 682 710
767 468 -451
820 731 586
835 728 120
413 83 -27
109 924 -573
672 331 -621
368 218 -891
722 162 825
573 408 -351
773 457 -562
270 280 915
772 864 220
817 351 -315
657 721 -583
461 402 -341
529 309 -278
788 350 728
441 369 224
751 868 255
651 448 945
332 710 985
858 367 159
562 611 384
509 254 593
174 717 -499
782 610 409
503 36 -93
916 766 896
651 274 -716
797 396 918
76 442 -919
34 203 231
