19
872 933
328 377 -301
496 52 546
553 211 -88
773 324 60
421 981 36
133 524 848
414 9 629
538 949 -110
836 954 399
541 685 614
303 239 -795
764 405 2
178 95 -559
923 401 543
786 264 379
397 704 517
144 877 349
166 142 29
901 823 -198
175 367 -481
266 144 -74
564 184 -853
359 36 -909
543 455 655
728 465 -207
99 542 137
802 432 876
805 47 364
441 39 -491
826 502 -67
339 190 -948
424 532 867
274 629 -74
340 657 487
631 886 -912
701 944 -35
639 724 317
181 271 -294
906 734 5
542 867 777
523 927 -414
815 748 157
504 486 806
229 566 881
253 367 348
263 487 710
694 815 946
94 923 -507
297 714 61
362 575 794
82 17 -985
238 883 -945
183 485 777
798 426 -469
341 827 904
370 812 -549
44 924 108
846 922 49
275 506 104
162 329 -124
6 570 935
926 253 937
469 732 79
804 137 -48
691 574 367
283 933 -445
605 792 -864
79 325 -846
701 283 -760
311 387 543
135 723 -642
414 45 472
111 486 762
143 189 -317
556 130 -458
784 769 218
251 14 -383
708 883 33
450 544 -191
600 536 -427
72 712 353
793 377 -442
891 965 -163
782 157 283
321 866 90
855 602 -362
177 755 251
106 16 -352
377 907 -197
596 323 327
443 780 -452
700 117 -233
116 174 527
642 639 -627
564 109 860
264 88 832
887 730 -925
759 326 656
408 799 975
260 306 -51
20 695 841
817 569 87
447 105 991
114 264 -754
703 314 -633
259 399 -259
697 717 -29
265 463 254
745 620 -339
822 738 90
463 322 -716
564 841 549
124 538 805
703 238 -612
667 88 -28
675 194 707
275 260 204
903 831 -662
463 765 -678
684 46 611
467 645 -534
273 496 707
864 789 -384
215 33 280
698 606 -40
490 744 27
375 129 -682
821 529 257
852 3 -60
36 745 534
918 485 571
483 157 423
395 355 346
831 656 -386
537 635 -442
272 166 213
439 492 964
506 830 428
278 930 878
704 878 325
827 22 674
139 84 197
754 364 195
265 971 948
100 559 892
266 805 -304
708 366 553
845 741 -738
460 802 -215
271 507 856
653 969 39
830 117 438
367 757 -287
811 789 961
344 544 -610
779 699 825
738 773 -923
184 497 -403
705 973 -990
140 824 -711
716 257 -893
629 925 655
511 179 -56
783 893 524
79 756 -656
493 108 -932
959 710 -681
163 97 828
144 940 -935
360 183 254
176 695 353
717 812 -716
419 845 -405
696 125 -837
150 571 -899
976 650 -993
420 616 -296
789 78 172
116 131 -474
728 342 351
782 600 -232
669 980 149
951 719 -100
677 418 -352
126 293 -433
512 580 -133
885 191 -624
916 878 343
498 527 -548
304 237 979
636 904 -46
639 734 -350
483 467 -966
626 398 -94
938 571 -73
933 68 -416
468 747 -505
709 814 591
501 877 -537
494 915 341
41 129 -808
143 788 -431
808 977 -904
534 934 -371
235 475 490
281 649 235
441 364 -450
665 573 771
363 835 -779
144 860 -480
385 223 -631
531 211 469
876 126 179
446 517 436
66 894 705
426 461 489
527 619 -199
13 425 -878
615 430 53
264 860 117
39 695 -356
247 361 751
950 544 -595
468 378 -465
92 54 900
571 354 -103
210 969 -425
325 146 -725
270 262 837
303 680 -879
831 552 -868
576 796 526
465 90 442
933 605 -514
590 916 -60
98 610 -509
257 529 422
921 136 540
162 726 620
112 189 246
384 942 896
144 652 -497
406 676 -505
149 607 289
240 921 870
688 303 -162
789 767 404
76 340 -561
57 436 -901
192 843 741
167 373 -944
513 141 -437
831 18 650
331 365 -977
435 438 523
314 204 102
932 788 774
577 572 326
591 555 106
42 35 -854
87 764 211
383 602 -225
456 192 807
940 480 388
160 881 720
330 754 935
941 502 877
787 46 -985
572 69 840
212 611 634
882 167 -597
41 299 536
224 494 -93
835 768 173
387 576 -668
106 855 29
925 268 859
94 950 -557
744 610 86
121 383 343
18 209 941
745 383 707
124 572 25
302 442 -145
945 340 219
154 849 -36
703 354 407
589 614 325
251 183 -577
918 537 -693
871 213 -160
174 344 -614
793 67 -530
285 715 -629
524 682 -847
881 828 -963
388 252 528
795 616 764
505 7 -129
798 51 -749
182 554 -983
508 355 -77
935 607 -715
645 34 -362
199 26 159
367 161 755
815 289 740
481 689 583
664 862 -532
217 112 -380
715 89 -558
909 598 -333
345 158 -306
643 524 -235
725 345 -342
933 280 -850
355 981 64
236 770 700
816 969 -801
600 760 -208
354 751 -155
617 358 -877
121 312 -234
433 590 247
111 138 -556
783 9 -317
631 440 191
89 136 642
342 533 581
353 215 981
558 911 59
209 619 522
640 628 -655
56 526 469
73 664 -980
602 879 -491
960 585 116
289 630 -470
441 163 -315
193 356 -193
556 371 192
205 515 -476
376 880 -295
516 178 -546
258 514 -263
932 534 577
807 491 -574
740 386 916
462 531 168
256 732 860
815 838 132
825 167 -605
297 363 -573
308 12 -84
635 64 -534
142 195 112
677 101 317
931 370 563
653 440 921
754 810 805
653 157 581
541 11 -822
659 462 -316
794 583 -186
779 588 -374
116 336 -240
530 915 271
840 114 240
256 872 649
287 765 -683
539 464 298
35 334 585
797 19 241
17 907 626
327 958 -791
780 175 -478
450 729 538
146 219 -363
11 295 7
437 451 -104
345 712 264
444 293 -66
397 425 429
23 722 625
29 385 -533
146 118 -397
423 153 737
243 734 78
879 969 -788
267 494 -377
979 404 423
438 766 -996
550 787 804
99 262 -603
867 134 -585
847 662 554
408 981 -69
68 197 886
225 867 717
695 312 -138
230 337 -493
843 620 -413
833 7 -203
846 220 -15
345 523 -426
834 602 940
644 737 719
129 39 -391
24 325 394
490 448 -336
538 18 555
692 263 516
708 332 -893
937 787 -744
127 553 -86
191 483 701
534 620 840
201 475 711
86 522 -248
134 169 926
726 8 861
976 394 368
290 258 534
72 753 861
814 355 350
981 453 916
412 919 416
431 176 956
885 696 -781
806 571 178
404 317 911
680 353 254
570 288 921
340 655 951
474 62 -284
845 250 -914
952 199 -761
483 746 -747
51 16 676
527 277 580
50 41 -460
494 274 -27
265 861 243
542 655 893
71 152 -226
500 728 938
645 329 -267
56 102 538
704 623 80
174 713 903
375 817 526
3 172 750
365 536 -177
627 745 775
257 80 173
124 544 -315
464 557 -328
898 734 998
432 656 -570
501 24 -43
673 17 461
224 232 111
957 270 -450
363 753 914
813 524 -943
414 29 628
167 707 514
216 608 50
539 907 -941
949 80 -109
97 528 6
567 977 721
22 173 -25
535 483 555
276 205 451
660 646 -616
28 802 541
599 528 -445
473 140 571
289 359 72
711 166 -910
560 579 -820
65 24 -375
935 728 54
625 675 896
119 700 -171
725 236 921
513 496 880
519 106 976
470 572 -115
142 777 -745
715 61 -152
78 654 745
743 355 -243
680 359 -175
801 523 -274
109 822 -871
178 973 474
66 718 -814
754 861 281
927 447 -69
459 88 -786
802 3 681
699 922 -956
573 726 864
614 370 -38
481 779 -821
147 625 -446
57 270 693
486 948 -882
661 975 -867
20 718 663
308 369 -68
503 866 444
815 205 -306
245 199 -70
514 552 975
789 13 456
351 216 719
553 642 950
57 398 305
743 129 848
701 397 323
887 150 931
167 735 742
784 36 709
67 38 995
563 466 17
58 974 -394
735 978 -850
963 64 -35
869 429 -643
891 540 285
62 895 -148
1 46 -105
631 855 723
262 714 78
3 731 -410
732 33 298
323 930 463
212 770 494
882 561 44
523 306 -614
508 132 -384
615 528 219
427 379 613
518 884 -413
533 334 720
328 803 463
398 511 901
29 764 -43
404 728 298
850 925 -611
106 67 2
579 964 -231
286 777 -289
496 224 30
946 277 100
472 503 -763
868 94 419
714 524 -918
760 692 -11
856 113 -229
371 531 104
504 487 -362
666 443 75
335 913 543
384 228 168
478 344 -98
443 164 29
343 112 -339
298 695 -874
490 959 -996
964 198 163
750 674 -920
66 445 -292
781 337 -559
973 107 -590
925 911 48
246 437 792
53 278 -622
604 81 -903
44 237 839
404 118 -142
524 55 816
765 738 482
378 559 547
889 320 436
432 936 491
944 327 773
416 136 454
974 810 -82
13 867 81
398 314 438
334 333 150
941 657 -222
734 219 270
667 344 407
113 652 771
795 131 936
911 212 -515
546 474 567
634 3 -970
766 104 -946
657 762 999
814 81 110
711 493 773
629 928 -482
56 216 -271
428 973 -115
136 963 -922
72 674 250
607 816 -218
60 899 -105
623 407 182
245 445 218
294 265 -312
783 665 -484
485 134 -657
779 324 -811
366 756 -43
642 605 92
308 2 473
287 103 -158
192 523 -88
665 692 343
49 320 -886
322 390 -672
539 721 258
272 72 305
573 98 819
897 776 -140
369 84 -189
22 210 -692
496 545 -815
87 496 -832
881 138 291
591 512 709
730 713 -650
654 149 715
507 243 -915
891 872 -53
934 319 -872
545 859 168
969 127 757
5 814 -692
344 478 -207
646 736 -344
51 765 -805
637 779 924
351 848 -384
941 721 150
594 399 -391
547 182 -410
905 451 -438
139 250 -870
272 375 -479
263 779 -546
101 324 -990
586 141 829
137 619 243
186 202 -438
813 305 -425
981 494 -551
331 49 92
894 616 -547
630 684 752
615 529 -617
117 910 98
377 554 322
861 394 354
592 921 715
91 65 -987
95 770 602
150 909 -521
624 441 433
312 732 -636
779 535 -251
701 322 744
339 321 -33
382 783 -504
441 949 -482
392 698 -402
913 268 872
814 43 316
284 921 -884
111 846 -178
415 275 804
828 548 487
298 813 276
263 83 -28
39 222 765
939 819 -945
715 102 230
361 941 -910
376 383 -994
894 167 553
498 117 -888
829 87 137
97 442 -214
377 828 -657
780 594 905
442 469 279
165 453 -605
678 78 320
302 623 -143
698 709 -503
777 550 764
970 531 509
362 253 58
738 33 -848
654 582 -409
699 557 320
725 645 -485
754 750 958
305 981 123
683 82 -751
231 933 759
380 738 968
311 150 -314
960 14 420
550 696 -644
717 32 737
139 779 -728
96 917 91
197 299 69
806 435 132
864 49 274
692 810 956
600 896 343
405 812 305
533 358 -855
955 255 774
948 479 379
364 860 592
586 131 -78
687 513 -578
519 148 828
613 251 669
906 654 -139
812 825 180
177 216 -187
123 805 -418
256 409 -360
479 955 -462
838 385 567
378 637 958
900 702 668
548 579 484
181 763 603
609 706 -865
517 647 705
335 327 498
811 879 22
329 801 534
273 351 -771
548 294 228
532 530 61
505 368 -883
567 564 -274
535 12 173
43 721 483
948 972 -830
133 858 -578
387 145 701
657 360 466
643 448 199
270 686 -968
330 156 463
449 404 -45
332 660 -568
635 101 -121
197 172 -367
544 347 104
702 727 -203
100 463 535
8 369 -357
154 566 -291
355 292 669
682 966 -639
67 151 -192
606 82 387
380 894 955
275 442 -101
211 835 185
31 558 924
546 975 299
427 936 -759
63 3 -590
7 483 -824
49 119 -921
214 376 -512
829 161 -849
623 847 -727
880 210 502
13 860 -330
438 709 50
468 481 825
690 853 -663
251 687 -946
447 930 143
503 203 162
86 482 -304
39 261 -837
497 404 -753
3 724 853
263 922 659
306 863 -14
493 490 -167
155 835 745
583 562 -53
40 388 -379
409 844 -294
17 774 -27
603 39 61
961 699 -280
600 499 -729
268 550 117
887 13 -777
597 95 769
947 895 208
862 971 331
81 532 -338
217 134 28
676 814 -613
323 93 -340
141 149 -777
110 324 432
453 105 369
420 871 753
617 857 -840
229 268 -180
415 278 -666
286 499 -811
378 209 -604
688 342 511
506 714 828
960 239 -694
510 274 -362
407 10 44
267 848 -121
743 86 780
433 310 529
798 609 678
346 109 -358
16 606 -910
620 58 -805
313 574 -439
838 70 -822
340 231 874
889 814 -447
189 764 -791
875 153 950
311 587 -635
354 659 261
641 179 -131
869 923 723
469 318 983
24 847 -568
867 409 -460
852 452 -939
947 538 74
879 683 153
148 237 -404
973 71 251
714 818 -206
215 89 108
812 720 -592
266 225 114
147 143 -673
550 544 944
929 64 -982
192 727 -400
270 633 31
162 791 619
971 955 -644
939 556 260
784 611 477
946 599 -842
556 335 -154
893 81 -111
295 926 -877
503 770 422
970 831 -681
559 461 643
54 777 811
554 404 -657
181 964 -738
874 728 -75
298 155 -865
728 161 -611
171 703 49
934 564 -323
147 813 -889
431 500 -575
377 586 285
622 239 -262
356 566 680
196 561 -904
550 699 -27
263 349 -555
591 976 882
447 973 47
779 970 -349
401 725 -465
515 347 334
169 799 -1
967 579 881
379 88 942
772 42 642
854 410 770
565 106 -955
356 460 -408
169 322 -29
516 257 830
17 457 -258
545 494 -76
958 418 -293
565 417 942
27 488 323
382 933 498
946 835
322 228 -485
673 390 613
733 218 241
814 765 934
87 117 -240
143 355 -805
676 431 -288
519 882 -939
812 255 429
308 927 781
823 113 -491
476 526 -227
303 329 18
30 516 479
125 751 263
752 144 -141
557 297 -251
445 524 -91
862 536 51
502 377 -822
230 291 835
385 816 -518
605 181 -338
881 408 -761
258 605 531
777 898 95
784 79 907
143 916 887
879 701 -563
33 2 -557
734 915 -599
192 244 -683
838 411 171
425 477 721
897 149 92
763 141 539
823 900 391
411 137 793
522 627 366
713 84 353
169 650 -26
361 842 -851
131 595 -663
128 945 -939
529 510 575
67 499 392
642 576 456
10 635 -560
219 608 -453
720 145 551
734 141 796
305 677 -755
29 709 380
38 621 346
739 591 670
893 249 -764
450 172 -663
749 243 271
835 419 170
250 618 -373
662 426 529
146 171 789
131 440 699
887 915 827
261 41 224
694 527 -631
724 853 590
133 599 426
630 731 -589
114 694 317
483 18 454
268 117 -877
824 90 572
885 942 251
503 618 9
149 313 539
28 141 980
14 73 321
612 656 -511
614 522 -458
638 783 98
655 696 40
40 792 363
558 631 302
909 160 -529
805 77 177
294 931 476
320 822 380
727 125 -739
566 588 -244
467 445 556
525 347 -272
810 221 -277
283 55 453
469 455 -528
717 761 -882
853 724 853
935 727 -585
486 211 -163
800 51 310
556 611 -739
878 657 188
63 533 -750
36 165 89
718 851 999
163 144 846
407 542 -914
865 125 678
717 408 -759
50 161 159
879 936 -29
711 334 756
617 318 696
518 365 52
150 164 93
284 242 -919
489 905 826
246 464 515
223 276 104
446 20 1
390 419 -694
49 83 -658
167 488 -652
395 826 -569
3 834 302
580 167 682
238 373 619
801 73 693
659 729 -132
410 685 -440
736 496 103
166 739 -161
589 416 619
791 163 -393
845 100 -991
227 397 419
897 769 224
47 135 -63
96 47 745
170 364 375
32 633 53
725 772 49
223 259 820
141 386 -252
112 212 100
629 570 -408
39 544 129
77 729 991
406 515 -616
237 514 523
8 481 321
119 121 -116
302 672 695
795 168 941
850 300 -171
170 570 -976
688 14 821
607 248 -698
379 552 993
454 923 -881
406 104 594
149 612 914
711 853 -256
184 787 13
597 620 -732
173 817 -436
691 437 -981
268 841 -997
140 388 -868
778 733 19
547 422 609
332 946 863
814 201 53
159 253 74
889 735 -645
692 804 -70
794 631 922
29 489 248
514 849 -342
412 195 933
499 612 241
647 272 917
752 777 92
472 345 969
368 94 781
336 123 -113
20 904 -721
316 940 324
295 847 6
731 256 -473
513 99 -151
290 34 334
130 56 799
695 912 -291
164 162 653
200 655 -995
457 484 816
884 629 720
913 447 -233
64 636 -552
172 372 -1
535 555 770
370 859 698
424 416 -89
366 514 580
867 726 -497
702 299 -451
722 289 1
190 89 -64
313 875 -954
525 156 429
682 302 -669
756 723 -49
616 286 906
649 162 750
412 841 -399
933 367 987
32 90 715
161 253 138
761 707 146
701 853 972
333 235 -77
673 284 -767
845 783 490
880 543 -89
675 187 655
510 182 510
546 59 230
882 361 148
385 402 -664
315 761 30
359 185 11
216 440 -20
353 373 -177
654 939 200
320 725 203
565 30 -298
850 615 765
896 879 575
32 324 -636
208 589 146
690 412 227
293 400 -671
391 485 290
425 289 -846
611 435 507
505 872 923
740 784 53
168 636 563
706 326 -509
26 504 6
163 905 -608
596 175 -81
4 308 510
803 790 30
892 675 652
567 379 -219
418 275 610
8 354 -604
540 21 603
100 744 -104
782 531 -762
695 876 -83
768 198 918
859 462 -844
901 580 197
123 909 -357
534 438 61
530 318 696
398 510 613
620 393 55
228 837 -31
296 694 -845
496 44 -34
792 353 4
52 180 390
254 335 -580
126 874 -302
783 225 -688
750 146 -507
775 492 178
709 565 699
802 38 -519
816 98 181
10 502 -530
781 704 -682
747 352 -739
767 347 740
180 475 -706
826 198 -152
942 830 903
507 49 -702
503 713 -959
116 797 897
592 472 591
796 601 211
159 626 -137
883 688 -696
664 588 783
879 883 430
207 786 -159
121 65 733
436 468 380
35 749 506
513 148 806
510 474 356
52 542 -773
674 506 906
903 198 -470
61 79 856
921 532 137
284 6 100
512 211 -262
863 833 804
670 430 743
780 821 891
262 503 564
197 82 322
708 328 400
69 559 -697
809 778 -835
890 828 460
78 256 -627
116 488 616
48 707 736
311 695 898
28 231 -719
843 538 -981
251 627 732
791 906 -529
708 601 -12
796 633 -791
217 405 -415
234 108 420
796 413 645
229 242 495
928 552 -842
340 95 934
579 518 -9
34 557 146
938 617 366
40 902 -286
878 672 927
913 84 752
701 244 914
242 828 -930
106 843 568
730 579 -681
454 935 829
470 189 584
747 65 -158
16 661 128
854 722 72
386 347 -702
58 478 -174
20 943 870
604 800 351
569 641 882
413 3 647
405 524 -375
923 210 -238
871 896 -765
762 517 -774
371 835 709
411 567 84
406 720 -402
484 227 312
633 611 -500
648 105 466
495 318 565
823 249 -370
439 414 -231
150 5 73
366 575 386
397 743 835
946 850 -888
499 748 -170
750 508 85
772 387 384
196 548 706
85 20 658
641 169 -387
502 344 -432
729 414 -892
319 828 -313
75 739 466
212 621 170
122 223 -193
867 806 263
849 195 588
169 80 -842
542 72 532
657 727 688
111 256 -714
729 759 -348
872 549 -500
80 735 -791
572 792 -377
81 617 26
304 715 880
510 35 -480
844 905 403
278 795 302
205 196 811
520 689 205
609 863 791
873 652 16
163 20 -690
937 828 673
926 558 -757
166 653 881
477 911 -781
722 631 587
128 304 -326
206 917 242
415 859 -842
74 225 -743
619 483 912
731 582 -288
578 103 -627
412 829 44
198 200 816
844 784 -77
252 728 -580
305 225 868
863 50 -481
932 35 451
366 124 -79
790 469 -618
370 100 102
890 548 -724
383 155 310
614 142 563
799 138 393
443 304 157
868 136 -728
563 682 151
825 326 -688
58 703 115
336 732 186
636 302 -327
569 536 -661
767 105 -589
189 642 922
27 345 812
132 42 51
832 594 159
201 837 -589
146 843 201
851 156 -338
906 719 -710
898 653 741
617 97 591
225 746 -300
938 780 -902
270 894 -380
369 219 -398
283 491 5
571 123 642
309 566 154
638 672 -87
173 735 -944
876 204 809
130 449 634
910 538 -612
683 574 -927
925 874 0
445 426 423
544 758 44
458 100 -135
732 672 180
538 492 -28
564 355 381
775 157 -371
368 771 -13
283 601 -447
254 411 -332
886 730 238
654 836 -793
921 403 86
326 272 489
466 264 377
745 746 66
535 65 -876
362 480 -381
694 695 -527
148 579 -862
856 375 723
771 637 -711
781 156 -373
732 522 -298
323 810 -816
590 855 -715
457 705 670
412 882 516
563 568 -129
1 238 159
266 786 807
119 22 -511
891 823 -559
336 483 988
20 788 431
432 944 -859
392 339 -677
598 322 976
463 209 -666
710 685 314
887 103 179
492 709 -196
177 711 -97
52 111 337
936 752 534
443 644 588
68 765 550
238 850 -589
606 6 192
492 860 80
91 452 394
331 754 -457
120 425 -836
451 371 -470
739 652 667
435 776 -540
691 931 289
402 107 -786
587 634 -266
521 564 -498
863 905 196
142 833 -245
755 555 838
681 767 494
372 199 -802
412 693 -903
123 851 -400
882 708 -906
861 584 -124
41 688 539
742 611 -24
507 100 571
397 140 -607
611 304 244
697 115 350
221 845 -101
232 770 -743
455 820 -109
681 32 850
71 896 864
570 882 -320
891 841 108
28 23 93
627 741 -195
799 729 -121
632 805 -307
472 50 -836
765 132 389
678 874 576
142 525 -251
586 270 -555
239 20 -631
62 817 946
34 115 905
433 903 -747
393 584 -142
44 888 -208
645 384 -480
816 577 830
369 934 567
902 787 -426
141 136 -15
583 554 -120
635 827 85
915 419 -499
621 655 -818
720 221 -491
13 822 754
876 819 408
152 926 104
583 593 866
885 227 -372
384 676 151
480 608 -659
318 42 305
942 796 -155
654 336 -226
87 20 229
179 372 -311
33 765 5
334 705 165
630 787 70
234 767 -445
571 636 -231
603 756 -747
413 651 643
128 148 -860
856 897 142
618 912 -288
557 488 608
577 83 -904
128 495 32
858 141 -991
24 29 -898
659 838 -385
672 303 -106
398 254 924
581 424 -449
656 146 -269
319 260 545
363 229 -860
544 48 666
894 237 -390
191 209 657
666 685 -790
624 159 -445
21 303 998
222 441 325
575 944 327
3 790 119
902 584 180
43 447 953
722 76 -763
330 345 -892
582 536 -320
110 847 692
145 424 765
689 128 -644
413 121 -704
439 360 -177
781 807 661
232 846 208
220 190 -144
567 858 -180
79 268 -935
761 353 727
117 615 475
479 204 74
296 72 861
146 61 405
517 166 341
803 20 -136
476 130 -235
42 289 -615
244 378 -320
812 675 -406
252 66 -497
718 252 298
497 344 380
589 746 -639
647 390 -167
387 669 -827
341 626 768
472 135 -39
682 778 -897
781 734 -912
372 579 -977
558 257 565
654 52 329
836 231 -7
808 152 -463
639 783 -951
498 200 -159
196 624 -479
434 607 771
213 216 367
913 544 754
47 529 552
382 433 934
933 277 -301
120 343 511
563 688 -162
436 421 -827
516 865 -664
539 48 -661
835 745 999
73 495 -529
43 790 -443
885 436 -346
620 147 -599
389 19 608
62 218 438
532 24 51
531 293 245
582 554 459
235 837 437
276 286 -584
74 338 -613
474 107 -367
536 7 301
838 578 -409
202 337 -1000
262 614 67
265 687 31
250 531 -97
912 568 -83
827 620 499
862 342 383
317 48 -307
751 935 96
36 838 -431
250 603 446
284 930 887
548 366 -980
366 2 -141
202 296 268
59 137 874
353 295 998
711 629 -281
831 39 -154
141 729 203
570 834 703
769 601 325
929 221 -201
270 85 79
299 235 114
533 31 397
369 1 -56
271 34 409
495 530 -723
522 628 19
206 6 -413
210 109 -59
184 813 848
102 471 197
108 788 833
935 43 -927
302 422 445
30 839 -836
925 758 -665
671 273 821
616 351 501
134 660 762
703 381 -23
186 389 414
928 395 -518
180 192 -411
890 376 -64
109 802 -482
437 812 -787
701 20 -753
375 167 -522
596 412 -369
409 319 -622
852 218 -809
123 392 -561
601 625 844
857 507 -317
485 541 441
732 287 821
511 526 448
300 504 171
506 536 -734
170 286 -655
93 374 -694
717 691 395
899 644 90
524 870 252
583 376 -361
635 136 752
269 33 429
140 400 992
191 554 -441
162 670 684
478 27 719
497 147 -7
803 914 733
102 746 37
679 809 -885
69 747 -873
316 677 267
684 50 -265
602 525 482
908 90 -53
678 706 740
323 398 -961
704 577 400
909 638 -817
11 929 304
167 914 -457
22 927 -220
30 942 604
559 236 758
792 907 -730
337 150 -686
938 759 295
250 277 -663
400 432 -976
347 853 -969
475 662 461
210 602 -151
868 307 830
269 514 -621
943 269 -941
243 113 -572
46 15 341
627 203 -999
857 420 209
614 770 649
498 943 5
576 77 -971
527 540 967
578 115 92
274 886 9
772 435 602
119 408 588
155 76 -364
323 688 -556
454 243 970
448 90 737
448 88 -280
238 733 694
245 656 -606
522 470 850
405 857 -263
462 581 84
383 551 -968
599 336 188
374 274 -104
312 752 -260
763 154 -358
621 180 -777
423 143 289
229 191 441
340 419 -110
521 391 -268
932 686 515
513 145 401
517 872 570
533 35 -438
730 625 -415
682 160 -347
264 326 318
605 214 951
479 321 805
867 344 992
323 147 634
201 719 -702
928 895
522 771 -771
388 277 -521
154 326 122
50 511 220
341 383 216
883 127 -768
700 916 835
889 388 813
425 54 -410
397 832 -480
467 541 -203
649 922 768
868 256 215
162 885 -8
104 727 -922
886 401 -51
372 432 861
880 803 390
637 432 -385
457 198 -276
732 388 -294
195 259 -59
615 355 -362
196 105 990
275 806 -106
181 253 -98
495 885 593
928 379 -783
5 897 495
126 397 -17
27 441 -784
905 621 857
116 468 -835
438 778 -298
620 561 962
31 117 922
616 704 627
782 919 -674
566 353 -277
711 774 354
486 567 492
657 618 -604
270 46 320
624 467 -908
111 168 -819
195 20 775
468 744 -495
631 163 608
635 847 -370
717 804 972
792 606 898
255 897 303
485 844 885
371 386 -769
445 237 -491
512 229 974
135 329 474
75 537 -520
555 96 838
397 550 -652
877 135 297
710 651 856
226 601 -896
500 672 987
252 694 -163
171 3 390
764 831 82
866 434 -674
200 44 -143
202 409 -721
147 61 559
439 572 699
670 113 -544
797 296 -746
529 851 128
745 759 -618
86 776 834
807 862 -685
591 761 -444
349 883 96
612 219 -434
919 284 -281
461 94 174
223 525 50
42 842 391
743 243 -52
396 283 894
696 612 -656
440 894 -631
798 557 -619
746 509 -672
351 542 -627
116 799 100
69 858 377
922 34 224
273 914 153
411 928 -290
426 709 -714
503 914 -692
92 493 -151
128 414 578
357 596 903
106 528 -458
633 672 136
372 313 701
613 502 623
201 591 645
398 906 51
64 494 -460
882 685 644
595 86 435
714 609 548
632 433 111
555 194 276
531 506 -656
360 516 -379
901 292 528
808 379 493
108 897 98
909 387 705
532 659 -194
526 175 467
303 138 -381
75 595 128
755 296 966
61 7 546
710 504 221
508 301 -182
62 57 -283
539 212 -710
427 459 293
464 817 -363
716 630 -167
120 685 338
676 669 28
387 31 -863
624 179 -383
627 561 -578
497 782 619
608 900 427
358 610 -590
348 760 864
456 59 -928
621 480 -33
555 380 -452
917 678 701
130 818 -82
806 394 433
736 141 300
417 373 -571
97 263 144
897 150 558
829 308 -652
578 919 -515
511 473 115
220 99 205
592 717 -398
63 167 -461
669 586 -496
308 538 931
852 859 -150
721 613 203
734 916 -89
426 765 906
273 120 669
340 277 510
48 137 629
280 853 -984
651 166 52
857 684 -664
15 527 -108
762 848 417
520 95 -322
927 358 -436
367 69 522
524 642 -51
81 267 -66
698 395 83
469 869 -553
564 862 -149
451 854 -113
351 543 -761
48 66 -251
886 432 -310
228 925 -324
518 146 94
600 9 -270
513 768 673
98 35 -727
592 81 -646
754 510 886
727 710 -81
480 404 113
584 832 430
18 594 -653
143 241 238
702 758 -681
572 797 -869
596 65 454
143 582 978
784 760 -895
190 800 145
557 912 -788
859 613 -957
670 600 -750
417 635 -423
749 248 -757
689 177 423
729 411 770
797 36 -840
398 700 148
208 234 -385
60 283 -603
254 524 933
819 179 -308
526 160 504
259 773 102
315 885 -127
144 745 -255
666 713 -26
481 692 -45
704 265 -791
221 401 371
796 647 -113
913 337 -952
430 869 393
370 2 -81
92 782 248
132 826 157
197 924 -691
682 94 -570
772 657 -482
214 83 -939
254 504 -965
102 831 883
289 174 481
51 13 97
91 825 439
889 497 -226
343 332 582
39 827 792
98 695 218
238 51 426
926 451 -484
861 128 -51
898 295 -384
361 750 -534
568 758 -200
539 769 860
371 171 296
218 462 418
23 662 -250
427 832 -114
905 438 971
740 179 194
875 557 -985
312 913 -101
375 295 -2
558 724 -622
542 500 59
487 328 193
926 392 710
398 731 -459
127 223 338
815 871 -746
585 299 420
481 638 -418
422 405 -17
465 165 -91
513 912 -242
293 499 -395
217 562 -873
662 530 969
102 417 370
395 275 726
632 599 8
222 928 710
292 900 -383
802 774 578
632 46 -300
229 573 3
804 410 -916
95 388 543
517 479 257
166 93 -302
778 626 -383
575 758 987
473 303 -869
774 81 -880
343 43 -877
244 221 309
462 163 -78
651 210 605
44 708 749
886 305 230
161 907 44
99 50 996
84 761 -696
346 464 -891
689 769 -258
184 376 259
411 323 -104
845 199 45
342 89 570
753 101 -94
250 456 -64
671 385 -777
841 348 -235
36 596 -819
232 476 834
762 193 -285
567 709 603
873 459 238
778 264 -585
124 234 836
312 225 152
356 687 -299
496 581 566
407 2 -514
511 47 254
589 5 762
526 396 -557
550 201 -6
280 921 480
451 595 -507
810 287 26
799 844 459
426 18 233
33 130 -633
288 319 -164
533 444 839
852 155 163
822 122 589
442 316 990
562 50 318
137 373 297
59 60 -731
384 842 -247
132 604 -143
23 886 -216
177 785 267
290 1 536
301 753 701
192 347 639
580 170 -536
784 232 675
734 521 832
674 734 350
300 387 916
661 28 993
752 833 -649
376 255 13
579 133 -455
866 185 -233
184 36 140
420 457 -231
810 555 -570
226 759 872
596 57 -325
846 728 812
534 470 -616
79 46 464
258 289 799
395 706 -429
460 738 -342
442 744 583
583 427 602
655 349 -694
922 38 -117
154 532 -351
593 272 -908
758 262 -273
60 829 -388
502 13 718
606 255 -103
701 585 -169
641 470 213
341 651 -580
204 9 -550
882 562 -904
14 829 -652
698 358 -222
734 921 200
877 714 237
239 483 661
808 687 281
289 292 258
324 718 579
181 224 270
19 654 -79
428 155 -958
648 366 -492
670 566 -989
918 502 -862
83 99 722
21 490 493
178 292 383
