16
868 895
137 467 -570
865 518 363
450 318 -425
365 439 820
438 750 488
446 596 -939
912 815 643
342 784 -253
715 82 571
378 790 738
453 671 -850
226 511 -240
979 17 -863
981 794 -231
909 912 -835
839 458 -681
143 846 357
654 896 892
724 299 389
496 838 420
431 138 729
174 970 -487
755 423 308
920 144 -674
746 114 235
597 170 -365
476 449 -191
600 788 -952
52 328 -423
842 618 210
726 629 -898
662 592 326
103 208 -691
504 215 -658
824 392 520
299 240 -338
362 891 -889
918 454 -628
728 775 -598
855 93 -657
203 226 -576
489 144 -45
727 95 -900
771 166 -46
339 915 -687
468 842 -774
494 688 -69
552 448 -203
658 983 29
143 303 920
542 62 -198
279 620 -885
437 161 961
224 665 373
587 304 -518
512 300 -470
718 118 -525
507 866 -188
232 589 -231
544 556 991
841 288 -333
598 744 174
371 305 621
437 658 772
333 141 623
91 950 669
102 264 344
662 793 -438
553 684 83
148 602 131
768 382 698
527 491 -713
508 53 328
670 737 575
521 781 127
35 602 -310
445 142 -27
648 665 241
177 968 -540
292 358 -556
657 146 792
578 60 -170
305 404 987
395 438 866
985 689 -496
240 805 134
65 898 793
661 325 374
352 961 -198
822 246 -151
493 406 -632
29 184 216
231 607 -867
524 127 -56
270 550 -254
840 105 503
634 541 -36
131 848 -675
527 363 719
377 28 164
252 452 800
471 584 744
205 180 841
510 505 -528
391 206 141
463 155 -580
142 844 -326
787 527 -900
29 139 -545
86 969 338
336 636 602
678 772 163
445 643 815
36 836 676
691 352 -447
489 980 939
866 715 817
881 230 -533
170 666 -965
598 862 -811
68 710 -162
497 599 428
758 479 777
793 444 416
220 748 508
880 389 710
79 797 -820
810 800 -578
907 119 955
123 575 376
325 572 81
981 828 -77
448 433 -232
935 762 89
562 85 356
19 502 956
857 735 99
488 325 185
662 753 -804
223 237 -505
184 941 41
665 92 -423
957 167 -835
609 391 -100
212 849 -410
424 723 -565
564 552 686
339 889 -924
399 511 -415
805 610 -221
139 49 -664
486 826 952
418 606 -559
334 313 -970
949 772 -948
825 827 332
531 780 -692
372 114 -613
141 460 193
479 157 -943
337 442 541
908 768 623
803 416 -654
115 881 982
455 953 260
193 185 -105
874 383 -316
267 647 -633
285 980 577
713 51 105
928 72 484
817 654 500
792 605 363
545 82 -476
298 591 -416
310 686 -133
437 823 864
773 156 535
289 973 -185
920 203 -646
979 968 676
121 46 -493
102 35 -292
646 637 669
368 966 -844
223 838 476
631 236 -420
810 704 518
454 295 -515
526 496 -333
487 107 300
917 735 7
596 595 241
308 241 513
215 717 -173
252 498 -601
854 749 -286
247 628 -625
41 601 -634
854 785 -420
645 14 -763
212 303 -77
670 466 -913
947 672 503
161 235 970
182 303 606
955 724 525
831 68 303
94 804 -360
918 32 -789
620 747 86
45 23 937
218 773 -313
450 573 805
287 225 796
815 340 -243
786 299 31
377 419 -762
448 700 596
510 844 355
926 447 217
930 571 -392
12 125 -166
204 668 311
822 975 489
257 744 838
416 26 807
378 573 -952
269 747 -269
831 622 -299
719 512 426
200 755 877
890 801 -171
894 378 428
700 878 -797
255 791 -911
493 503 985
751 763 -66
500 114 943
144 971 -884
606 309 221
947 598 273
123 883 152
159 148 -753
300 161 570
714 391 -864
7 290 750
729 818 -50
660 663 694
787 678 -697
474 96 479
664 454 -83
628 510 -17
741 878 757
116 588 -893
149 124 -511
818 197 294
851 979 -72
658 130 -936
720 263 743
668 624 -315
803 634 936
126 476 -549
860 791 18
788 282 -423
692 209 751
252 249 189
853 14 -120
900 499 611
400 509 -424
787 759 -506
709 501 -231
97 745 -238
452 249 721
932 491 -333
763 631 -988
110 562 657
362 880 -307
486 810 272
867 137 975
589 263 883
643 732 480
114 508 -95
425 474 321
984 394 936
806 159 -839
277 742 -812
805 248 -564
356 435 -393
310 983 -573
320 958 -957
244 978 -114
334 664 793
423 304 859
849 371 -702
649 47 273
568 388 418
750 719 703
643 140 -329
881 671 801
231 692 -387
92 969 -728
335 109 -113
688 407 -555
694 869 -182
625 801 235
922 933 811
539 51 -402
120 134 416
665 686 583
493 308 581
170 770 -877
338 985 -344
474 726 237
306 497 951
392 95 697
198 55 -654
721 341 -827
751 809 52
833 208 914
505 825 267
294 483 666
590 774 -381
125 891 -52
762 712 753
745 802 -823
17 540 -802
733 368 625
652 96 353
169 284 478
786 778 -652
573 60 172
671 456 -983
453 740 -802
711 944 189
487 380 557
24 947 -874
714 878 556
891 12 -749
461 624 -21
134 139 -116
130 639 227
610 690 579
966 287 -489
821 569 635
480 307 -150
863 764 31
438 413 387
39 330 634
520 333 -691
359 903 808
399 905 -893
309 11 884
607 853 -750
487 348 -686
164 559 499
700 686 702
23 273 551
519 867 -73
934 522 -704
622 661 -35
92 763 -5
18 1 -620
189 334 880
20 494 878
473 404 -390
956 756 -684
845 981 851
558 157 581
872 187 -396
248 56 190
519 341 136
323 549 -566
239 452 837
379 493 475
310 285 245
958 421 315
499 782 261
892 566 827
99 430 -71
609 719 605
669 66 -433
485 210 -546
905 373 -947
837 1 -598
841 778 152
511 473 436
261 205 -813
913 771 239
605 274 -905
682 278 -387
756 14 -594
735 74 -710
594 232 -697
126 22 -49
872 811 -755
364 568 -112
734 538 998
512 421 -364
985 89 982
320 494 216
14 849 198
130 255 348
347 340 507
743 771 812
523 345 663
839 493 740
863 5 532
467 60 960
685 471 916
788 951 184
120 452 -421
260 469 595
594 623 -819
531 521 983
727 135 -201
235 694 -613
601 587 -124
902 222 -597
121 59 474
803 243 901
80 439 629
238 158 172
486 248 772
124 377 -440
296 711 773
610 924 -649
388 600 843
687 957 892
118 432 -613
111 258 95
297 33 -561
880 66 -600
875 809 423
18 236 -486
75 149 363
360 267 -44
312 591 978
803 422 421
147 1 -674
336 108 -264
964 404 -835
20 327 946
249 505 190
351 722 819
203 98 -325
713 267 -481
77 820 245
328 839 448
949 964 -102
982 600 -843
424 102 654
974 911
945 948 -391
231 275 705
256 322 565
973 581 -950
51 120 896
161 883 -808
760 362 -113
879 666 995
262 746 -101
409 542 478
387 869 592
101 856 287
236 110 697
844 67 987
538 14 -534
86 308 -534
245 118 -66
101 974 -67
714 816 -817
555 895 925
692 371 761
301 792 -77
700 123 -447
386 433 -129
822 861 990
416 128 -612
473 28 -482
338 802 -212
412 934 487
278 134 -978
7 968 840
298 833 -635
111 722 -176
694 262 -188
529 565 -752
859 725 678
558 887 718
841 908 462
399 234 187
199 829 179
628 287 -661
400 316 -100
653 626 964
860 246 -990
759 42 433
655 354 295
768 704 6
231 218 -767
231 120 442
789 935 -470
849 202 -399
878 506 -915
925 504 382
938 459 -413
20 245 294
49 746 -812
792 472 -596
673 340 44
30 484 922
483 857 477
669 236 -130
898 440 -545
203 268 -971
631 215 891
428 366 -932
142 835 112
174 700 -934
28 830 -625
878 470 863
801 891 -162
79 200 893
109 436 693
212 529 -30
952 384 114
687 511 -805
944 819 68
583 386 -485
796 114 672
79 62 -815
757 205 240
263 366 -350
871 41 -698
252 780 -706
215 623 635
406 373 -497
587 966 -123
188 69 414
957 319 319
641 91 -320
835 108 153
545 974 -786
751 836 -415
875 548 616
612 546 830
227 464 -147
185 80 -701
899 847 438
90 936 -677
354 561 411
902 242 123
918 520 -843
545 735 120
974 761 856
142 571 582
778 15 340
537 968 16
655 368 170
294 762 -23
586 483 -692
248 955 -642
30 37 237
876 30 -344
651 392 -912
151 13 17
206 865 878
641 555 108
218 844 -919
579 442 343
453 617 95
220 648 -109
336 328 -760
366 504 -916
33 290 -124
244 607 -999
122 784 -348
602 788 -523
7 342 -975
478 968 -944
376 696 -5
455 884 867
459 176 187
717 824 -951
759 346 930
795 484 -242
630 775 -36
858 422 -456
753 340 618
4 647 -701
177 838 -126
714 277 -541
965 162 -438
278 875 -174
704 934 196
49 581 -617
236 738 690
876 265 832
518 491 -99
443 153 -936
45 74 714
81 795 -566
99 239 -500
380 507 -957
417 135 -172
278 654 -72
894 108 -497
327 521 -998
489 386 412
692 284 -42
797 754 -988
425 177 775
627 797 79
455 391 667
315 558 484
642 502 304
886 306 -924
779 855 97
352 704 36
704 332 -71
820 143 -68
366 688 -548
295 216 447
604 660 997
111 679 -530
299 623 985
247 728 27
702 464 320
505 735 -94
922 182 -129
496 158 -798
164 318 636
630 449 -698
153 84 981
10 944 -940
570 546 -632
816 323 -494
11 529 279
411 855 -929
109 606 -544
193 211 -608
430 751 -439
287 37 -708
804 791 -2
972 158 721
690 254 -844
226 880 100
943 797 784
167 360 -287
312 585 68
125 848 -458
913 388 800
220 935 711
526 128 581
86 595 -562
27 563 -969
901 575 -741
400 64 -899
894 362 -586
602 647 989
941 794 -899
807 488 371
582 469 912
727 898 610
344 580 480
27 337 77
690 535 -103
26 417 238
555 604 685
782 120 -488
631 863 511
11 630 -515
863 887 -771
182 848 -351
924 435 -975
549 59 -339
946 577 -64
253 960 -830
25 64 723
43 859 862
209 659 131
633 559 -720
890 759 720
64 849 -226
293 807 179
694 486 -831
926 531 -817
67 80 -582
309 5 572
562 821 -120
675 949 218
863 874 910
927 214 -228
93 634 439
894 58 294
6 757 -967
125 892 -828
177 929 838
471 619 5
241 424 919
142 54 -263
23 276 921
956 682 803
361 554 -621
250 414 -825
3 695 -574
794 597 -852
875 878 -957
259 818 782
936 465 1
178 161 -636
485 426 916
410 502 -327
910 799 -911
187 642 78
511 10 -501
477 734 831
269 170 -15
78 231 312
502 71 308
376 498 44
215 205 -890
35 170 -362
627 413 -165
31 474 -718
485 783 -186
925 272 -396
356 959 171
882 661 -331
302 561 467
528 184 -437
555 134 -889
224 146 698
442 192 343
497 867 286
546 225 -288
277 812 -913
339 839 -74
56 594 578
938 535 138
724 703 -30
767 437 -433
191 824 -943
497 245 -785
178 325 77
760 367 -838
671 255 -141
323 309 725
920 905 -620
832 129 233
451 832 973
807 765 290
785 968 -730
90 168 -931
728 19 -322
539 124 791
191 408 -284
681 334 810
679 253 -718
478 846 991
218 69 -624
524 462 422
757 774 348
124 255 -831
423 922 -866
217 507 -136
865 391 749
737 908 967
42 663 -510
751 42 254
140 864 92
202 761 -240
383 146 106
633 671 -42
889 561 -651
250 440 -291
128 40 616
321 377 788
284 355 472
643 541 856
387 382 808
573 28 -453
230 177 -793
291 251 459
147 538 -726
856 9 -625
499 306 -877
381 420 208
110 56 753
720 967 -123
1 546 -963
592 931 232
815 571 -974
452 338 -384
886 277 224
607 97 153
4 357 374
250 179 812
173 877 254
786 930 -698
449 736 737
33 577 -205
210 597 -194
674 431 -509
611 637 -763
337 461 669
840 839 349
777 379 -702
711 438 579
933 237 878
290 496 696
273 504 286
299 879 973
241 399 -612
236 934 -526
55 330 -200
644 464 -298
272 203 -513
23 10 759
666 292 969
872 123 -996
585 234 493
566 388 493
970 551 -113
935 843 435
131 649 -745
845 899 -447
947 583 -709
931 667 -804
386 498 -745
537 329 42
788 52 -889
532 883 585
250 58 -385
663 384 -617
915 868 246
579 424 664
423 643 -287
704 568 -397
356 194 486
396 946 327
137 21 387
764 912 569
922 904 -214
372 542 391
800 605 513
790 211 -990
50 419 -790
679 134 -95
482 601 890
316 702 151
298 361 -541
851 550 -563
821 589 -708
751 819 -293
134 168 569
17 311 404
602 742 634
780 173 876
627 611 434
631 726 -702
843 353 -924
890 786 709
484 692 610
20 931 -910
825 206 693
513 520 -750
180 45 -106
508 429 154
904 13 74
89 362 -262
618 98 164
118 862 22
74 971 -608
816 575 -977
466 643 570
114 178 -430
790 201 -366
288 249 -457
24 406 -736
558 359 903
485 373 329
907 38 833
198 73 -370
736 480 930
864 209 74
390 172 124
732 949 839
938 467 293
186 259 -213
863 872 -902
639 178 -846
229 187 576
180 200 -126
884 281 438
554 236 969
215 133 -71
192 195 191
340 621 -988
777 632 411
857 512 -630
117 1 -166
211 92 821
265 611 -973
545 780 940
260 577 277
320 255 -178
775 282 -343
631 924 758
777 734 -527
158 724 -744
968 792 -905
419 95 216
803 229 155
223 697 99
605 671 -620
341 139 -583
69 100 -475
444 942 880
435 344 612
675 593 -555
290 458 -222
548 891 691
456 564 983
517 69 410
467 794 580
230 715 515
5 649 81
303 514 -409
333 885 -525
277 530 770
717 373 452
654 256 197
837 361 143
807 192 -818
584 614 -702
696 339 -484
200 257 236
79 632 687
604 761 -745
885 385 389
705 445 577
22 588 -624
701 364 174
98 78 492
587 115 -878
890 434 90
136 681 932
837 41 295
667 208 990
953 634 -660
687 58 -779
960 622 -804
731 134 222
785 783 -314
229 724 -830
115 128 99
559 422 -877
375 64 324
763 658 204
814 597 -869
89 777 562
131 961 125
842 891 901
717 328 -970
730 478 -328
720 202 58
681 14 313
678 328 77
489 835 -151
247 773 449
819 153 693
377 436 -849
853 722 339
536 861 -510
950 332 553
279 116 -400
354 179 757
66 704 -285
853 346 -519
575 944 -9
401 355 829
459 481 -81
706 248 680
6 187 11
433 428 -175
536 766 638
363 61 -729
417 305 875
961 400 -19
441 903 813
272 814 -976
967 823 405
174 735 765
126 624 -114
33 51 -552
170 809 -708
255 387 520
322 605 -698
624 466 -821
233 626 80
131 275 6
898 185 -349
284 776 -590
771 848 331
158 567 -980
742 888 933
653 140 -512
401 508 -796
738 436 -457
75 701 294
822 495 203
859 142 -980
417 524 -46
411 93 -606
583 33 -693
909 583 -496
286 480 -860
908 498 -622
367 874 -214
507 371 107
594 442 -886
456 435 450
924 473 -229
390 417 735
303 690 164
329 894 -733
226 809 -187
943 356 -163
9 292 962
850 495 -398
257 485 308
27 853 331
870 765 64
365 444 572
38 860 45
414 445 497
898 612 -800
407 898 -544
400 484 -454
131 65 -791
17 39 907
825 116 -160
177 585 -397
885 458 789
319 693 -95
246 335 360
423 158 -767
366 908 791
492 693 -416
322 661 -923
414 138 517
131 110 994
419 915 210
5 14 772
950 189 567
538 877 -503
535 671 204
182 120 600
649 344 823
722 454 629
337 503 -590
349 185 101
286 106 560
63 461 347
768 574 -170
301 851 -879
779 893 -472
4 933 -949
447 192 788
197 852 -491
207 70 56
494 878 -914
276 937 688
29 688 -876
79 771 772
598 124 494
764 661 360
306 207 -169
610 927 -818
877 878 643
896 192 -970
752 592 952
660 936 -291
549 912 -396
606 228 -43
894 549 353
27 438 -94
417 612 -892
9 42 32
307 645 -139
296 284 171
229 67 -569
886 135 142
66 591 304
111 9 556
254 435 -600
692 717 355
174 92 -885
302 181 795
68 660 250
443 934 -580
245 703 -514
877 148 -828
469 811 186
713 156 -611
762 503 -865
786 647 -683
268 936 618
308 233 107
846 431 -942
671 484 348
62 885 279
751 26 -330
784 227 870
728 498 3
280 682 190
247 293 -791
718 954 751
292 346 -222
178 256 -256
755 388 372
473 117 386
903 643 41
498 363 485
882 742 -225
822 782 -516
581 677 199
793 902 128
756 882 962
197 181 189
482 336 -351
239 98 -276
635 637 133
415 901 540
643 422 843
214 335 134
451 468 221
277 647 -913
962 429 453
837 36 -199
891 876 862
61 535 -497
413 36 -22
940 187 67
355 432 -5
474 629 807
521 245 458
256 259 -681
971 778 102
801 740 -9
842 920 -493
258 273 292
918 137 -109
955 412 348
34 74 -356
311 2 586
959 146 413
871 537 497
320 912 -262
70 507 -831
859 637 -356
162 536 33
189 710 -463
101 480 -925
798 598 -945
56 614 262
520 490 -216
780 446 -87
648 531 916
69 918 493
504 434 -747
587 81 -57
77 864 -727
688 220 431
651 924 107
282 671 388
138 137 -762
761 840 -2
251 30 -771
266 924 750
721 221 -912
97 448 374
155 410 616
343 374 -51
684 688 -861
465 156 -807
612 670 -692
4 330 627
122 520 -2
772 394 -612
360 266 -778
157 785 -517
317 31 -142
307 149 135
381 646 -118
462 648 -848
455 828 -505
536 265 -924
613 960 -939
197 451 -734
296 594 937
319 574 -4
272 696 109
577 470 156
555 771 78
542 128 -481
116 949 -427
502 122 531
970 919 682
673 335 -315
380 395 713
736 787 93
368 322 -441
94 293 -761
824 223 -892
17 458 184
139 447 481
450 661 -415
114 471 375
835 426 265
885 101 -917
774 149 534
185 464 -863
821 72 -632
691 429 873
437 669 -983
54 34 -650
291 393 -435
133 464 -681
792 476 543
358 603 -261
461 772 571
326 369 -311
734 596 -904
395 840 -211
335 296 -810
632 870 532
103 256 -72
307 425 551
781 14 -985
116 316 -21
487 864 112
139 942 14
67 470 201
120 656 457
55 560 200
531 852 -107
274 457 881
242 7 646
129 687 -480
258 511 -598
717 815 -624
770 618 -843
150 738 -644
457 75 901
787 197 -211
482 928 -15
479 552 -387
600 191 454
816 730 -969
917 840 457
120 636 622
41 340 330
346 761 207
485 628 170
796 275 1
121 677 158
178 323 -21
470 890 668
577 124 -809
173 585 122
763 105 -743
610 98 -673
270 397 635
627 818 990
622 478 -255
625 467 57
172 63 -918
504 482 -294
719 739 -351
428 565 477
583 675 -689
97 292 -4
733 277 -199
233 401 -753
786 304 337
486 291 -117
547 672 474
618 923 717
504 306 658
61 921 79
889 147 410
213 148 766
295 283 -172
267 431 655
533 182 632
663 580 951
917 836 623
743 295 770
909 209 831
138 724 -543
636 481 -869
69 314 -609
840 36 -807
139 771 598
730 540 -416
534 786 315
473 598 -443
45 107 283
754 252 -290
420 468 -558
48 829 -559
114 569 -939
830 13 -385
86 176 916
484 350 -611
318 373 -260
609 159 -716
686 223 -542
237 198 15
959 224 -459
253 882 593
276 461 970
787 685 -452
271 567 -481
47 17 -554
715 119 -47
764 135 331
149 208 -924
902 577 871
579 260 54
182 366 758
138 916 557
740 901 -671
303 133 713
98 146 -402
892 229 193
768 236 -957
346 757 -799
587 599 437
828 402 640
75 667 120
954 514 -269
107 149 -4
33 737 -76
910 472 -786
732 517 -480
314 739 923
635 347 647
355 613 577
651 877 -202
821 547 560
959 821 -450
88 313 860
512 590 -754
357 297 621
571 457 650
357 937 -930
390 757 756
318 328 401
868 485 715
488 750 582
818 866
132 758 -173
437 144 696
306 372 928
138 776 471
718 772 -163
325 743 -215
219 92 -44
262 94 -764
193 260 -755
608 390 -329
224 453 130
213 103 -631
737 195 -886
290 619 383
206 417 -197
134 557 550
328 583 294
47 192 -568
93 257 14
780 127 -967
789 390 845
401 299 43
591 434 -732
360 648 -891
757 800 329
421 812 767
744 703 -259
349 527 606
163 638 197
239 686 -973
317 405 958
621 154 90
439 184 491
212 702 -880
584 447 153
245 471 -223
287 66 908
104 29 230
333 699 -958
676 224 -853
646 416 -362
435 678 992
174 337 -954
189 123 665
740 447 703
78 436 -995
344 671 -799
378 574 -639
401 306 -116
332 356 229
326 434 -939
764 574 838
758 580 67
540 238 247
211 225 -555
416 78 -707
224 267 -65
63 342 -10
318 134 -268
581 115 569
269 7 870
715 773 243
183 375 498
521 181 -141
589 533 -499
302 540 230
629 36 203
210 104 906
678 690 -69
39 582 483
703 438 580
67 698 -297
602 734 668
311 423 -178
463 683 289
530 540 544
533 682 388
733 426 202
491 336 -276
612 198 330
440 403 800
515 550 -447
526 488 -486
760 200 973
17 389 124
387 720 -669
797 112 -441
288 33 799
195 705 49
616 349 409
468 150 427
801 67 182
760 497 440
45 666 -942
440 87 638
210 768 505
67 530 -606
685 142 -299
173 724 224
287 393 -307
512 772 -645
132 389 407
375 630 15
558 227 26
111 429 495
682 694 -887
678 653 237
729 506 -598
505 438 838
767 807 351
36 378 289
249 126 726
734 414 -557
784 251 161
357 713 -581
798 675 173
204 501 -11
25 355 -771
337 573 -900
330 380 -679
807 104 -789
480 441 412
157 483 -376
671 338 -373
53 187 -578
398 373 -426
362 412 382
133 736 71
466 125 -248
50 795 -87
465 126 454
445 688 427
723 564 -520
95 2 -715
151 266 819
239 757 -304
326 563 581
641 788 -87
292 340 17
694 362 483
739 676 213
410 56 354
488 720 -245
391 433 -896
575 208 -578
76 814 -106
687 103 -917
97 593 983
87 434 228
652 667 575
98 498 126
226 188 973
298 67 -770
773 137 220
332 28 -729
155 618 -211
84 277 189
298 636 180
533 162 -720
492 10 -552
590 46 923
88 14 -918
345 760 847
253 113 17
452 268 -806
295 628 794
85 773 623
92 241 438
763 88 -783
185 56 994
746 54 636
118 122 -691
143 559 880
369 788 -951
704 384 -220
212 372 85
792 623 31
587 752 -608
596 311 -426
564 25 -967
581 389 195
222 4 -217
635 618 -997
175 197 30
475 27 873
152 239 -579
315 234 447
189 60 -986
510 359 310
93 763 -822
154 39 -336
807 622 -386
793 515 -599
433 270 -204
36 631 555
186 343 -221
677 384 -841
59 757 -509
133 60 901
461 495 -823
457 814 648
388 327 610
192 411 437
547 543 -100
5 702 -295
247 549 -424
502 712 641
583 165 552
41 719 391
446 408 954
434 115 -794
68 26 866
104 616 -598
456 743 -844
686 468 -891
423 13 557
7 278 180
8 652 58
561 509 -513
621 433 -955
51 535 67
109 586 -244
55 45 382
485 403 -325
733 465 -942
540 199 812
725 237 -332
625 618 234
373 661 -618
808 668 126
148 54 779
5 783 -807
111 594 439
172 202 -15
356 644 262
369 702 -275
136 313 -344
799 543 -962
497 566 703
378 389 -760
737 155 -146
359 584 679
595 464 -10
655 137 22
582 542 -191
690 437 -627
596 172 409
262 78 -816
730 478 -26
299 742 -120
316 650 680
145 712 439
767 232 -395
641 435 239
588 318 -178
597 817 865
665 222 735
751 247 843
801 721 599
386 220 -239
348 322 -453
670 796 22
364 224 690
567 636 -962
208 202 820
4 260 422
553 811 182
652 477 824
96 60 53
165 667 270
85 583 -35
685 105 -180
653 630 950
49 488 840
378 385 695
309 172 -867
699 85 821
816 60 -314
813 793 -455
517 421 848
368 490 -326
424 156 -307
513 584 66
421 240 -243
673 782 157
648 106 478
378 614 897
339 647 -823
711 506 727
231 39 215
767 475 -768
589 328 415
751 126 -134
533 31 -935
760 426 213
105 757 822
698 357 872
478 48 170
467 476 963
140 142 533
80 576 229
70 199 412
29 509 -947
209 811 -178
366 295 875
797 743 225
39 545 -565
262 124 784
397 297 -970
14 419 -18
602 18 -8
62 520 465
727 489 -751
235 54 -818
459 438 -39
427 679 -104
436 662 425
580 467 807
1 442 -320
328 212 -141
459 567 -524
710 586 904
570 382 -275
461 308 -574
700 719 -419
382 629 560
559 640 73
362 166 797
731 677 855
716 319 -685
2 536 564
563 115 -1
388 438 -438
293 110 666
328 224 661
151 12 -112
491 702 554
51 39 454
721 741 -714
805 223 273
163 389 -482
165 745 -135
104 188 -850
416 788 50
696 553 -216
281 216 -876
359 391 604
497 470 -395
439 297 937
699 99 349
182 429 -307
536 31 327
460 337 -213
198 682 -591
94 335 -23
797 364 627
647 752 -642
53 367 78
605 710 301
755 84 648
305 690 254
642 787 413
815 327 622
450 549 510
784 158 750
12 441 -477
528 534 -159
675 750 -611
341 515 -455
778 88 764
108 264 -578
322 782 987
354 713 995
424 718 -817
186 517 508
113 615 392
296 173 214
595 815 775
797 143 -560
263 49 -833
428 3 188
572 79 -846
351 686 -643
758 763 46
293 370 -365
155 744 -470
741 450 565
641 370 -384
615 291 -878
532 690 872
135 145 598
79 728 876
358 541 627
175 396 -905
669 396 -216
601 508 888
655 494 186
750 33 5
577 709 851
194 137 761
406 323 -358
493 381 -255
105 42 278
642 704 497
37 252 -704
753 57 526
640 645 -431
260 668 165
189 193 -425
222 654 -155
639 360 -33
350 463 742
629 190 -375
693 646 306
582 321 -179
754 318 -623
626 268 276
589 818 -720
293 290 -649
719 462 -480
53 549 -690
68 83 -462
759 687 236
411 224 458
256 86 -614
166 800 -107
355 164 517
722 112 946
339 698 -888
578 143 585
804 461 312
706 396 143
548 47 86
14 255 -913
153 620 -977
700 112 -556
789 472 -406
61 739 -480
648 749 250
316 309 225
7 696 698
342 221 826
341 258 423
123 400 -368
140 620 624
338 814 703
166 36 -497
802 134 144
349 553 -885
699 138 167
380 756 388
598 684 -252
615 448 -582
14 463 433
303 592 -391
720 627 -717
100 368 164
135 773 777
308 317 -947
179 426 -378
779 429 681
220 65 -521
437 576 830
488 473 300
565 250 203
649 396 219
802 219 -409
266 811 250
270 652 -555
196 71 -579
360 121 -241
490 263 964
36 245 413
707 621 901
603 492 -600
805 164 -815
454 480 -925
357 164 -673
119 644 12
789 486 517
82 432 356
788 652 -823
653 772 -381
295 202 604
569 48 -604
197 193 762
787 572 -806
248 146 229
764 521 -825
726 486 -876
399 171 -417
131 655 -844
752 559 726
561 334 -879
446 563 -484
126 774 784
51 666 -772
649 103 -456
651 776 74
208 741 200
227 114 883
493 94 936
804 434 -582
519 265 421
21 623 789
643 485 634
464 310 -659
24 371 869
393 381 -847
128 281 65
416 678 711
215 198 428
182 64 -611
221 512 -596
686 465 -478
352 297 -697
502 593 -98
131 224 28
634 444 922
264 459 -405
422 730 -969
357 185 850
80 660 -611
738 712 76
644 515 -415
551 612 -252
488 795 -797
620 285 961
316 498 -687
409 540 964
369 754 -183
778 50 637
126 134 -442
614 268 10
248 745 -884
295 659 -367
121 503 -323
540 71 627
683 145 902
394 414 799
343 797 -732
107 804 -610
272 680 -91
470 392 81
661 174 233
11 16 -590
258 288 96
570 567 -268
336 248 -86
598 411 354
354 54 -521
629 162 -237
584 699 985
268 393 -244
167 111 869
90 54 191
570 736 706
164 492 -542
597 87 -999
240 619 -197
135 475 -955
718 128 -28
539 73 -560
464 306 -350
346 381 -656
141 393 -46
328 272 -429
717 567 -145
735 307 691
353 632 503
88 453 -917
185 466 158
583 542 615
705 739 -485
97 261 814
400 312 -615
573 634 -55
566 424 614
580 87 -595
484 144 -818
761 279 151
374 80 -561
30 338 493
510 523 32
138 679 -724
639 640 -702
516 223 -966
113 343 447
97 818 243
202 785 895
707 423 82
518 671 -25
74 603 118
659 780 637
213 706 684
354 259 467
443 564 554
73 557 40
679 690 -839
44 414 900
423 512 -835
474 588 -815
252 131 -760
98 58 -978
225 550 -57
497 625 -201
156 670 114
299 73 -299
534 714 87
434 311 627
690 577 148
167 438 28
806 704 1
706 205 845
422 716 -365
151 646 186
688 88 669
85 572 -732
644 348 -829
433 467 360
159 769 -675
377 300 -803
6 192 -511
270 779 -612
5 741 -870
378 57 900
205 343 183
64 404 110
776 378 613
592 301 -50
587 109 741
465 719 869
612 673 913
350 730 589
474 468 -790
663 387 11
739 441 -294
299 133 783
721 253 -408
684 172 -490
56 710 213
579 789 676
223 817 544
223 115 223
591 473 -397
591 477 72
648 297 953
305 558 -93
232 321 -706
347 42 7
420 680 -666
191 218 532
685 376 184
350 712 -568
695 733 158
498 711 720
626 317 -570
713 436 675
744 245 -828
722 170 964
258 75 129
313 411 517
344 178 -656
366 162 -804
730 326 530
549 731 146
628 286 -258
341 198 76
223 281 -312
278 624 -58
639 294 137
498 8 661
551 192 395
111 526 -508
611 741 150
243 620 451
801 70 732
150 480 -964
804 54 -531
234 93 240
541 809 -588
270 173 -250
659 92 547
368 175 -933
175 777 -754
100 818 407
488 112 -372
758 162 -730
158 565 -514
444 347 441
383 23 71
652 297 420
605 724 430
562 437 680
263 404 849
108 609 -212
324 346 -534
682 594 -817
808 593 -349
443 696 -438
198 258 678
94 16 -617
720 447 -66
626 230 -192
216 3 334
506 112 -23
218 560 -122
774 366 473
566 533 440
723 99 426
811 88 -848
146 469 -940
805 102 19
65 641 -749
175 743 207
622 9 -772
210 722 -26
748 207 -416
658 474 970
560 503 -82
555 574 981
204 266 -769
509 43 245
367 9 403
763 533 -821
263 444 532
499 300 -105
180 664 -783
661 432 646
602 700 -729
725 188 -391
794 322 -647
601 552 546
498 272 882
112 785 -827
208 443 6
179 662 589
213 323 593
284 282 -293
87 606 558
86 667 406
525 409 -347
227 195 86
811 466 -816
120 300 39
212 563 661
307 36 -427
71 263 494
114 394 249
185 122 -391
521 295 -21
613 145 970
382 540 -529
207 75 381
268 724 121
815 205 107
669 83 -232
195 663 -460
508 767 218
180 27 396
424 184 -343
589 648 979
352 650 971
2 52 959
131 30 659
333 107 120
166 129 -372
726 280 801
203 89 819
526 36 116
44 461 952
522 349 129
213 599 833
110 64 325
370 601 -829
615 677 761
232 795 811
709 785 -790
7 752 682
728 328 140
102 476 -89
200 491 -637
529 357 858
324 189 -739
400 209 799
519 518 -576
259 708 20
