8953 28291
7302 3390 630
3467 1099 -516
2601 8300 -329
4227 891 85
3609 5448 256
7241 5496 -692
396 284 445
6936 2688 65
6132 5857 433
1854 5708 556
618 8661 618
1124 2464 631
685 3399 -745
6242 3502 -239
7688 3948 -149
7655 6638 -747
4513 3008 -876
1633 4862 -223
7443 5948 511
3852 8365 513
8216 6585 -867
5846 2782 -603
4007 4659 -896
6393 6873 281
5819 1294 -47
1136 4341 849
4843 3796 -687
7916 5909 -675
6761 7678 791
5140 6677 204
1332 6032 -203
7654 1474 -971
6139 8655 -811
1177 3814 -697
1349 1148 -528
8846 6168 -216
6836 6669 -148
1450 8778 443
6827 4105 280
5032 7125 984
6327 8049 994
2666 5264 81
1602 3205 774
3503 1288 737
7099 1906 -993
7476 1194 -217
4759 3475 -196
3356 4407 -761
3539 5351 994
6489 514 -559
3028 2876 702
8362 8910 119
5587 4443 138
6188 838 -13
3836 8693 800
5693 8643 -609
8066 5141 253
7209 564 627
1593 4491 964
6090 3962 701
1007 5319 616
4642 6550 -688
694 4519 -302
5462 392 -780
5789 1286 -405
7190 5966 145
460 7037 649
1131 5871 571
7330 795 -728
2276 4492 -492
4953 4438 -872
1230 2865 520
2060 2266 -173
7576 7679 -187
6828 2944 82
8182 3992 346
8892 2700 806
2599 4215 825
7660 7093 -298
4783 136 128
4271 5750 -641
5882 800 471
2118 8794 -353
6100 5911 -955
2655 5198 -76
3010 3841 722
4710 6966 -200
5613 4025 399
4439 8926 -17
405 2903 680
5267 2938 388
6266 2966 716
4834 5403 -803
5160 3719 -959
138 2808 775
7919 8817 327
5812 1207 226
196 8902 -21
2420 1840 -933
3021 4393 -822
5927 6921 702
3874 8859 848
1977 2037 380
8869 3955 -641
1095 6341 911
92 809 -53
943 6161 -176
2471 5373 -430
8270 4276 124
8121 2554 -255
466 5157 -375
4155 2500 77
3960 2519 366
3027 5942 530
2676 8791 62
1319 7763 983
3422 1873 -708
3320 1000 -367
7015 8011 -456
7081 6137 -128
129 7176 -788
7551 1802 -268
65 6874 -443
5711 2884 -536
8948 1149 -530
1834 3941 530
437 2108 99
6701 5372 -251
3398 7001 380
5715 4991 -162
3842 995 -493
5769 980 523
6680 7377 999
3830 7478 71
7734 2791 511
207 4304 640
6527 3058 -886
2485 2117 -375
4132 7836 899
3380 6312 462
8281 8641 413
3498 6991 506
436 6478 301
649 2269 919
2744 1431 270
2669 2583 -438
5884 1823 480
8895 2333 112
3079 7566 -130
1762 1254 -454
5881 6998 -347
5431 8849 -685
6086 1578 519
8237 6996 989
2757 2913 346
2378 1625 516
4542 3851 297
1680 5546 -651
7478 3818 -659
58 7520 485
624 6801 -506
4328 2646 561
705 3688 280
3136 6554 345
8810 8857 -623
4560 3811 -322
651 8115 -46
2243 5389 137
3802 3263 657
672 3233 891
6955 3354 -956
6151 5075 390
4804 6597 764
7748 2846 -568
5758 2660 -502
6906 302 -888
845 3073 123
1357 4434 -466
4269 2513 -136
7909 5476 550
4534 2884 893
393 4777 460
4318 894 963
360 1840 109
4042 6044 126
1302 5507 -927
6584 4025 530
7024 4534 642
4680 3456 466
1243 5666 574
7505 8593 -306
4910 7532 860
64 8585 168
5956 8847 279
4245 4618 232
1954 3774 -854
8005 6827 362
8659 7217 923
8571 2867 -505
4212 1833 448
1005 7111 468
200 4342 -539
7226 5346 -243
3961 6477 424
248 6814 -403
6833 2212 -558
1090 7740 736
7893 2387 -867
3894 8607 40
8100 409 991
4059 3744 430
7054 3999 717
3669 1398 38
6981 3296 -897
5631 4668 621
902 6973 265
7047 3658 -661
4658 2876 -714
3998 2039 14
2431 8434 -601
940 1762 738
6325 1536 -79
4567 315 -432
1725 6617 108
1705 4767 538
3984 3260 120
7388 4833 169
3896 5434 960
5289 7559 473
906 1344 218
7081 213 483
3313 8701 -559
6397 5955 809
5236 8135 -223
1858 2392 879
1863 2434 353
3759 6304 626
5682 5918 374
5397 7317 -666
3754 8160 -737
4343 6134 -271
3425 3218 378
2931 6809 -832
4235 4135 -152
8758 2638 139
7755 436 275
5904 1123 -504
7155 5386 362
6 4363 -825
2972 5186 -418
1139 8523 29
6566 138 534
8765 1950 -379
6735 6595 -568
664 7816 700
6326 1649 -246
7543 2449 871
2024 1241 668
2988 8409 -844
7699 1504 387
5838 2598 -356
335 8067 646
8811 5551 -49
6984 2623 -648
5458 8930 -238
4414 1459 906
8083 1912 217
3661 3116 -618
2389 6205 75
7917 6104 -715
5108 8042 -660
1327 4302 -456
3803 944 -371
6146 8324 -8
2960 7758 -579
3552 5270 -94
1585 6685 460
2645 3166 -213
8360 5079 343
8208 6914 895
2020 6359 729
8906 8413 445
6905 4867 -702
8531 4459 48
300 4635 -746
5186 2898 846
921 2380 -876
6054 4993 -443
2879 6602 37
6992 8612 346
752 5045 867
3601 1328 332
2645 8113 -920
2379 1540 -492
1201 949 143
6524 7194 -75
3054 7423 544
6980 4065 -389
3750 1016 -811
8815 1966 71
2765 7767 -327
3246 8313 950
8702 3149 868
1424 3487 262
1174 6731 -744
5717 3295 -631
4860 2777 568
3807 4473 197
7109 986 251
8058 778 975
2835 3888 -721
5178 795 -519
4918 5594 211
4705 1233 298
5113 5848 -4
7513 4661 481
6571 1384 -164
2236 7670 -478
4707 4734 -839
7122 8076 632
7588 4605 -696
1774 5385 889
2702 1061 754
2630 1142 -290
7283 6080 186
6308 8880 779
4991 8074 -95
431 328 -813
878 6016 -198
6509 3154 -997
6735 8802 360
5671 1458 146
7410 8223 -364
4441 2539 -532
2349 5547 -62
8446 5369 -914
371 6493 862
7728 3347 -238
5325 8218 -702
525 8573 -979
3412 7149 -974
8261 8450 700
3882 4002 424
1462 1186 -524
915 8442 -69
8851 4710 -415
6650 6351 523
8445 741 -95
8764 8889 171
8515 4855 477
4557 4848 476
6600 6056 -987
3436 2822 732
2329 7480 705
1952 764 -271
1193 3548 522
1146 4666 -139
1623 3592 -169
8786 8236 187
5741 6161 565
3371 3166 -14
8684 2906 270
7764 545 -637
3882 661 885
8085 8368 860
1036 366 -208
6974 1108 -862
4359 3876 -16
8344 1288 732
1585 7193 -159
1106 6410 36
4952 6648 81
3728 8299 -570
7278 3711 28
6355 5296 -486
5856 1962 124
5190 3656 -731
5195 8034 401
5653 5724 384
419 4394 -625
6298 6852 -688
3449 5078 555
6960 2698 -292
2016 3110 425
6055 5532 -960
5655 5641 -420
3906 4812 341
1244 7960 -496
734 6941 817
6579 137 522
6982 1377 543
8455 4400 240
6352 8403 926
6124 6559 256
1709 8947 891
3367 2560 -499
3717 7078 -218
6444 2729 93
1093 7067 856
6090 8724 864
3225 8734 -614
2295 5525 522
5837 4424 -100
1926 8736 -642
7106 5761 20
3097 8384 372
4909 207 642
8493 7519 -646
4218 8356 -707
8898 6305 -540
5223 7456 797
3631 8587 -720
5718 3636 -316
6252 3789 288
8078 1145 484
6823 3228 -576
2165 1415 -39
4570 310 214
8712 7026 -282
3037 3724 -473
1457 107 704
2617 4469 405
3506 959 -327
6387 2868 -927
3908 4715 552
6128 1723 369
657 5595 98
7361 40 -114
8807 4416 46
1288 1599 398
2145 3195 -255
5247 5455 182
7009 2535 -179
6365 609 436
1062 8139 -530
3952 4435 233
8535 6163 -404
8505 5009 327
6552 2990 -906
8272 1493 638
8404 4141 37
8393 8328 -944
2284 8418 -379
8921 7133 -106
4166 1015 -981
2714 426 -637
5954 2631 870
7751 3064 516
2376 8100 515
3535 7319 -910
6245 5471 130
882 5977 213
8119 5384 110
2527 1852 714
538 5447 720
5968 6466 474
6567 3272 686
4868 5381 920
4350 5665 941
6253 271 -39
6944 824 -702
2979 4861 13
5786 2526 223
1701 2090 -694
381 1704 -524
8017 2661 878
2089 7639 -411
2503 7524 552
1246 6277 -652
7935 8263 -613
2099 3953 -143
428 1582 -668
300 2122 -39
3429 6956 64
107 226 360
4610 3406 -618
1889 563 -981
6428 4576 24
7622 5149 588
448 2394 73
1325 4666 -2
7865 8780 -783
7438 4551 -941
5583 6963 -816
3983 508 -572
5558 7502 -382
6714 7020 -620
6951 1489 -436
2305 8798 -854
2124 8347 586
8557 5356 -819
1607 8655 327
3422 3194 -321
1671 7952 99
8242 1742 40
6253 2608 -80
1094 3546 -822
8375 4962 326
6858 3725 -9
5222 7485 258
280 7840 -444
1878 6008 337
8232 7328 229
4903 8764 -826
3884 868 -599
4896 4457 730
5267 4150 -435
3135 529 -524
492 6164 -503
3377 1857 717
1900 2461 -335
8336 1673 504
8098 2720 -673
7852 4447 299
3612 6308 379
6949 3999 896
1633 8464 243
5770 4713 -510
6099 289 76
3406 6608 919
5814 1886 750
3493 2075 768
4080 340 -965
6598 905 35
3995 6965 937
2363 3905 592
6910 5511 -56
2754 4362 855
2256 611 -579
5181 1664 -983
4502 1641 787
3122 2389 803
1713 3265 -950
4683 1967 -486
8214 3242 -757
7447 6796 -788
6924 2939 -312
6602 2022 426
6835 8515 146
3190 2070 720
3799 6842 -989
263 1987 -465
1446 8443 450
5552 5047 297
3640 1605 -560
1830 33 736
4909 313 293
3709 8078 139
1122 4148 -194
7879 3650 -416
7522 6738 -786
3660 3542 200
835 1932 -982
5 8194 -991
4584 6479 734
3514 2221 345
4778 7094 -386
2075 1262 -398
4331 4621 -79
5568 6752 -992
1072 2315 -276
853 3259 631
8901 8059 148
6223 8518 404
4177 834 28
4670 4944 -710
1611 8418 -80
5145 3034 862
1920 2499 -471
1824 7962 188
7857 4509 -43
5330 3674 962
5733 1566 121
977 7764 611
8919 5762 -167
2840 8225 444
7558 3985 -615
860 4145 698
1165 8516 -491
8397 5950 704
1984 1868 -31
3081 864 -674
6969 3755 655
8925 2263 755
8355 1710 -987
7539 4740 -714
6513 1700 638
4967 8017 196
246 8937 -874
8469 8649 -602
6198 4641 839
4443 1758 -398
4504 5202 227
4872 916 131
6138 2944 -846
3521 4759 -110
4868 8410 231
6349 88 429
673 7979 -785
2239 2553 90
2690 1257 390
132 1788 -503
5789 2219 -577
1593 7011 -505
4315 8642 -180
7575 8547 80
441 2895 -535
5704 2799 -390
2109 6787 -25
1615 2423 112
6258 5177 569
5251 8085 916
4936 2002 18
6835 3865 216
532 1357 -278
2014 3048 864
1456 3616 41
4618 4938 524
8335 6755 -184
6269 2235 163
6677 8097 -567
7773 4376 -436
6691 2549 696
1759 1183 -709
1855 4129 -70
8937 3888 789
8623 3910 -884
5243 1829 -905
3531 1961 485
2578 6281 -361
8880 5152 728
557 7805 359
6754 1533 -459
2813 385 600
4970 880 392
7776 184 -87
4049 210 291
4911 5528 542
1042 8265 150
8475 5579 86
899 2837 432
4460 8193 854
1062 3826 -703
3203 8760 419
540 6038 -901
2622 6032 48
1352 6915 8
7396 6868 983
3947 419 752
2871 4005 497
8406 954 -470
2076 6351 899
845 1269 627
1961 1365 -870
3907 8926 680
1943 3126 419
3231 4438 824
955 6303 -637
782 1372 -968
1327 5104 -152
5586 1507 733
2833 7798 -214
3209 3116 -999
1808 3805 -215
6877 7545 305
356 2540 -899
6405 3603 -95
4984 8029 -670
62 8039 728
1945 7128 773
8325 6643 -989
6957 6995 -809
5240 7598 -734
2124 4065 247
7929 7333 -723
2454 3061 -415
6554 4109 -513
5574 5890 -706
2624 1607 289
7332 4989 46
31 369 -113
4626 1730 1
2414 175 -220
1798 2835 343
8562 4687 -140
2678 1229 -332
4401 6555 -929
8926 8319 -634
8332 3278 -582
8274 4558 525
5053 5727 607
4098 1222 -259
7644 3071 122
3401 5563 -324
6100 1198 693
7499 5290 129
5224 3177 256
6295 7763 827
2098 6952 619
497 2026 -292
4615 422 -979
1815 2802 -790
4873 5323 285
3784 2699 317
2003 2526 -768
8093 1861 796
4405 2038 467
2907 667 -50
7355 1268 -527
1641 8187 -299
2468 1749 -110
1132 1020 -898
5709 7548 442
1645 5923 244
7646 8669 -741
4258 260 415
5648 914 429
6490 8315 590
5976 1034 -702
6749 7919 780
211 2938 -86
6527 3933 -589
7871 7941 -198
5712 2194 -609
7600 6960 430
4574 6476 545
1500 92 101
3291 2159 -61
6855 986 -770
1751 3242 274
4552 4579 -331
2098 2005 -68
7973 5070 -132
8289 2257 -789
3982 1621 -277
302 7516 639
2841 6789 62
7305 6920 -237
5100 8524 315
861 8610 789
6566 3106 443
5705 4778 -357
3107 286 -762
6186 3818 169
4497 4091 296
1585 8248 -820
563 3052 -407
8703 1414 408
1317 7794 -190
474 6311 973
2673 7063 -671
1001 7618 622
7123 7209 -232
5711 4789 532
7282 2376 418
98 1548 203
8462 7380 -486
2175 8366 -836
6150 650 -554
4933 8291 308
5939 1289 278
1667 1238 -723
8776 2121 686
8251 6149 -80
6204 8414 -5
7386 7799 801
8640 1911 62
6876 782 -707
5039 434 -827
8278 4968 -32
8717 6496 -643
3986 3876 62
5330 2352 987
1805 8114 -511
2939 1424 81
8119 7304 439
8717 1078 -249
8624 405 465
8521 364 -772
5383 1228 919
4387 7974 -861
6675 4462 685
8348 8747 -388
2053 5056 -736
808 6416 231
1261 4802 -275
114 5915 -644
1356 3120 223
189 2282 497
4161 1622 -263
8588 7248 755
3178 5767 -485
5655 8242 -100
4389 8880 664
2753 8828 245
6967 2190 190
2228 884 869
7420 7182 -818
156 2476 -437
3965 7636 -669
1796 4853 -116
7800 3445 -882
8589 1260 387
2574 2123 -557
5218 6917 -93
8578 3275 -680
1133 3366 -782
3930 6784 164
8164 3107 -7
4527 3207 131
3423 35 -987
4973 4364 40
7309 3310 176
368 7766 -464
3077 7507 -433
7814 982 -163
931 4546 -609
6919 4394 -92
2847 8325 60
2616 76 512
5247 6416 -410
1341 73 98
8229 89 -897
1638 2163 -543
7411 5269 -813
5228 1045 41
1489 5759 261
5942 7573 682
7021 7267 -656
7403 3121 740
5918 2893 -144
7176 5527 -596
1822 1694 810
813 6663 362
6344 7506 568
414 1768 361
4812 570 -492
8112 1874 734
6597 1273 -184
5454 5109 -327
5217 6174 242
3611 5823 472
12 8018 202
5628 574 335
4519 470 -478
3158 4697 479
7994 3124 554
6153 6402 546
8665 4594 697
2870 1213 129
7079 7065 969
6554 524 -708
549 3162 278
5780 7876 846
2165 4109 -915
7696 2980 827
129 4693 -717
2885 6904 399
8175 4405 -229
4786 1011 -810
1759 652 522
2751 6621 -656
1311 2591 293
76 7722 -666
7211 8562 491
5564 8754 352
6615 8042 -521
2963 3642 -269
8820 1627 137
7534 4329 -814
7330 161 -667
4074 239 673
4879 7297 -867
39 1184 -72
2000 2783 148
762 6087 -59
713 6723 -932
5489 1857 -95
362 7587 617
1457 1024 -18
7092 4175 563
7140 18 777
7589 2167 860
4222 7931 -263
8014 8230 -186
2385 607 -560
2047 3173 -906
8681 8108 238
7710 5073 842
4198 4520 -249
2114 8180 317
435 1502 -994
1667 761 283
6451 194 -915
8463 8060 -895
1965 184 598
5413 7497 -111
4533 8729 85
5425 2842 -961
6164 3547 -326
582 2708 -6
2278 3224 701
277 317 -671
4075 2888 -417
575 3466 371
5751 5884 -379
5049 4531 -514
2187 4651 561
8700 4932 -606
914 3349 -615
3898 2373 730
1537 8500 600
6399 1241 754
2794 7016 -184
419 5546 736
8511 6605 63
8416 5866 620
686 5091 -69
439 860 7
2110 2180 973
2084 6075 449
3849 1152 162
8566 6421 -561
1169 3278 -976
8621 6372 488
6769 7674 842
2092 8553 451
1850 8625 866
8148 8307 758
2257 605 -206
3674 4217 -801
5779 7799 685
8872 8749 -39
6638 6185 478
7436 4773 -243
149 4790 362
1279 6724 -588
6854 1833 -324
5811 246 -848
1373 7484 272
8629 7117 -425
8602 8186 -449
5269 4452 366
3717 2619 -470
7306 6154 -556
188 6241 -343
1690 8255 690
6835 387 601
6658 5367 990
3680 5854 904
2235 497 483
1004 2719 379
6350 3148 -594
1176 2979 906
2576 3484 238
6745 1042 -469
4476 3669 473
6187 7651 513
6944 3556 -348
5216 1891 657
5565 3675 561
4782 2703 -832
848 1544 267
2255 4150 -846
266 2767 -14
2375 8708 958
641 235 -204
6551 3059 218
4101 8835 -852
8471 223 -228
1746 3383 -172
4743 2232 -606
1187 2286 -388
2543 417 -284
7668 8549 333
2046 8566 170
4258 8894 -453
8326 8194 909
207 8356 53
7018 8588 401
3081 2831 776
2935 5926 84
3393 3361 -4
7908 3262 -589
3144 1751 -98
8801 5643 848
5501 7111 26
7716 5019 549
5730 1936 -902
4999 6160 -433
3706 8873 806
8201 473 -198
5674 699 -442
6272 6091 -905
8275 3789 -537
4676 7912 888
4930 4978 -566
3823 1225 -361
46 7154 855
7092 1566 -70
8748 4251 18
7090 1219 91
2051 8859 -941
8601 4218 -459
1768 4358 625
3153 1359 -266
2841 3340 -771
2737 6820 -214
5970 5217 -363
250 5352 -894
6466 8479 -10
3797 7074 931
6375 4753 -875
4856 2771 294
2839 3284 80
3119 4143 -573
2456 4524 632
8774 5843 270
6241 1289 959
197 4582 467
1709 3311 263
4097 1514 -267
2875 8588 851
1043 8836 835
1059 8332 -86
5556 7389 -939
4395 5658 -171
3597 8160 -606
8248 1207 -741
2925 7626 -394
3192 594 833
877 5151 -470
8577 7101 847
5518 5232 -384
7478 5462 288
8571 1844 -526
7209 3064 886
3351 4035 802
1249 3818 -545
1145 8192 -237
3434 1552 -479
3447 4817 -485
598 8336 854
3876 1547 -939
436 3 164
6112 8413 -973
1880 482 -741
3387 5305 -771
1577 3173 -378
6789 3695 696
625 8038 -553
4696 991 -7
6576 8544 -499
1783 5897 -467
7856 6322 -107
7178 3565 -16
304 773 -695
7926 2452 -757
3013 3237 572
6297 1162 -410
5575 4780 867
4127 8086 451
868 1938 -697
5312 8245 959
8803 1134 -767
8540 5720 728
7327 2740 -592
4106 1650 -405
7842 8353 476
4519 5078 -854
1535 1334 -930
5391 614 502
8456 3061 -523
6931 6070 -887
8402 249 -611
8746 5858 753
857 7779 607
2352 3805 -342
7131 8144 -959
1960 2368 -509
5044 7227 687
6119 2340 784
3607 3598 527
5237 3865 806
7080 2800 -307
7028 5103 -99
5304 3878 -704
636 1459 269
7848 2749 422
4443 154 79
7479 6687 122
8102 6691 681
3480 6436 -171
7504 7164 888
1871 2540 -592
4284 4795 -103
7728 8453 705
2422 5086 -225
2117 7568 -306
2414 5067 -820
8078 1572 76
6729 7436 -734
1555 7135 -219
2587 5438 -158
466 1111 581
8919 1575 301
2096 3610 -397
4045 7578 -499
1060 8176 258
1130 4587 -476
4974 8619 170
5779 8347 -503
2662 2422 561
8695 178 -998
1056 7895 -411
3868 5385 -700
1603 1824 287
7019 8879 392
4228 802 961
8094 7139 114
289 5337 793
2752 1143 -34
277 1255 53
6939 7496 655
5309 8007 115
4333 1595 -472
6896 438 472
7541 3056 -422
4353 2125 -147
4763 2549 -194
2360 7557 504
1379 2031 375
8523 8480 -180
6172 4990 168
6530 4513 -993
3300 7774 -671
8293 2526 62
8761 6833 -907
8000 1932 -122
4360 7631 -947
5260 840 579
3717 1190 -917
4353 4217 -391
890 7986 942
259 3550 474
4929 5500 168
4354 5771 328
3966 5552 290
1088 8490 -546
2504 7249 429
1398 336 450
8012 1244 304
680 6226 -474
2103 5164 270
6796 6825 -748
8797 7375 -264
2291 5745 -514
7828 3254 -658
4086 1124 -586
635 1116 -291
615 2469 377
5865 2087 -146
5813 5031 47
1417 5061 -837
5318 447 -441
7163 4101 31
8803 7492 -65
8717 5763 -670
4894 7142 -332
3294 2912 -163
6131 2971 -957
991 30 28
304 1887 -35
3788 8069 728
4714 3211 -821
5757 7756 -696
3044 170 320
4981 2712 526
6639 3522 -127
5900 3990 -540
8445 5268 -280
4778 4779 641
4665 810 -264
8802 2529 -563
8059 3444 -474
5830 6934 302
1475 7529 -725
4274 2130 801
4916 4331 -88
3756 5372 -830
2266 2079 577
4806 4062 662
3122 2054 -506
6688 4892 -539
1185 2518 60
2950 2254 -270
754 5876 -460
6936 3260 79
7175 1268 -790
4100 2564 -328
3473 8324 896
6046 3918 824
3641 1091 -699
4830 865 841
5279 6927 723
5300 8946 372
8433 5229 -795
2508 5877 -387
3341 3346 -128
2246 5189 -369
5018 3550 -831
5063 1919 538
5799 5728 299
3792 7682 87
3183 5660 -291
3142 4978 -800
7035 7045 -802
5551 6503 219
1803 1932 901
7749 8276 -244
6729 8347 -37
2293 2323 274
8286 1737 -82
3400 957 21
2379 7476 -209
8412 1674 557
6168 8364 -515
6108 6887 618
4236 6048 997
7592 6696 584
6545 5361 653
8025 8730 370
141 2320 33
1838 6671 255
2839 1062 -525
3822 4031 -261
8402 5144 -389
5719 5526 -309
4072 8763 -82
3297 4620 212
1627 1106 -251
3132 7992 374
6249 4804 490
3486 1298 135
8870 3251 -168
8711 3855 -886
530 8472 382
777 36 4
5344 2514 981
6106 1883 -666
6995 7603 -935
2227 2183 634
7413 6682 138
823 8382 828
1860 4208 831
6044 7390 770
8054 5172 -458
772 7994 668
8446 7738 -751
6826 4537 -4
789 8202 -54
77 2504 -277
8445 4065 -355
8867 8111 611
8932 8864 63
3916 5973 -853
748 7114 -956
2252 7607 -434
118 5604 -129
8628 5916 990
408 4165 27
347 5493 -236
5409 1427 746
2061 7268 238
3804 7502 458
5457 7950 -956
107 846 53
8107 6442 -755
6861 5586 449
1983 4314 956
201 8192 763
3020 6328 -817
4567 753 104
6553 2963 -801
1871 5357 -316
1355 3399 275
6832 4391 456
1965 6120 -810
4292 3196 -824
4460 3639 620
4188 1687 743
236 7112 -815
3414 1580 -833
4971 1666 44
1143 931 -170
273 369 -865
536 7843 460
6291 2740 -674
1168 2776 -391
1174 7830 645
5948 68 499
6086 3045 690
1092 2306 864
8306 4155 -522
4876 7354 -454
864 8013 144
4983 8489 -863
3987 7621 -843
1277 7778 360
4577 4561 656
7451 1111 138
4610 4634 -163
1190 1882 -550
2903 1345 385
7169 1844 99
358 2238 -273
1424 6242 -422
8932 2568 106
2096 5611 -838
5704 4516 -579
6589 6333 -446
8913 4483 970
6367 7003 628
245 2254 -689
2154 5125 -961
2329 2823 -726
3292 37 169
3497 5804 536
7308 1499 -220
348 6966 -441
4477 5057 -511
3726 2368 -496
1848 8426 -732
188 1664 -798
4191 7949 -316
6041 2223 426
7631 1323 -236
4409 5070 555
1267 449 -461
2830 4758 656
3214 6483 -373
5855 8642 -426
6712 5457 -532
5386 2799 -948
504 6364 -688
7941 7747 364
3728 8109 -753
708 5416 533
3686 4537 708
359 6749 997
1898 4270 -390
882 1120 -999
6149 4119 268
2637 5821 -946
6146 3016 20
1665 5066 763
2876 54 -935
6856 4062 -189
8520 2552 511
5268 8945 -165
2173 2081 -378
2228 2765 271
3828 4525 285
4810 4178 -552
8937 446 -731
1051 7513 -657
1616 2864 -635
2340 178 924
3935 8667 540
3805 8084 -955
1455 8233 47
1342 4301 -756
3113 6339 -506
5901 868 -326
1281 4153 354
3955 6571 -30
3995 8693 -321
3426 6928 527
131 8812 -487
36 779 -431
295 6447 241
7791 8209 391
1871 2744 276
1940 2884 -225
6396 6468 -602
7917 2426 -878
3340 8879 630
5750 8912 -990
1005 4283 -751
3979 2937 881
4023 7935 -407
7098 5943 -288
4813 1891 -36
2893 4816 -940
4702 6367 -923
2884 4888 920
8468 6700 -896
2583 8028 -705
3291 8740 -623
8519 2461 -917
6368 8194 -487
6139 4022 985
1521 3869 -592
7300 3558 -323
7643 2453 865
4623 1969 -422
6575 4563 -555
2546 8340 240
4294 4028 -304
1371 109 655
8185 2586 -709
7752 3326 -343
6038 7530 -687
1615 8121 -399
6332 6983 712
1428 5857 925
7210 8683 -830
3152 6961 221
6638 4975 -333
1833 5686 145
4964 4711 -841
7974 3324 -308
8101 8067 -439
7153 6772 -118
7558 8886 633
2452 8685 809
6405 4767 -713
8927 6420 455
3114 6826 -776
1511 8597 -490
4616 1034 -978
7108 8425 389
4403 374 465
3209 1444 -760
8052 1041 188
3476 1385 467
5711 5823 -625
6330 946 -401
155 6105 -677
513 7956 340
6159 5099 733
4028 2088 -433
966 131 763
7350 1621 726
1564 2882 -512
3401 2946 -482
7687 3428 320
5749 8068 100
7674 5916 82
4714 4647 576
2685 1095 -657
1843 6103 -669
3697 61 791
6958 8396 847
1235 2992 -761
7237 1391 -85
3513 1819 977
1255 6795 -143
6213 8905 -751
4124 6259 -353
4200 5229 -118
2129 1655 514
7782 7737 -660
4063 1882 910
1631 4498 311
247 6561 335
6624 4122 479
7380 4300 180
3549 5034 -404
8733 8699 428
640 8011 -17
1880 7006 664
5086 702 -553
3032 7232 -903
5709 8147 896
8788 3193 -858
6039 6679 -152
5973 5659 947
4180 2123 860
4776 5534 -733
4807 898 191
3666 6656 -517
916 3894 193
2924 732 974
8060 2820 560
2571 8742 54
2861 7246 -230
4187 2731 -82
7499 1672 -362
4397 5894 -230
8128 5887 335
511 3385 -332
2863 8933 667
7289 6697 219
4358 2337 -787
2846 5207 523
6760 2412 -419
3007 1614 -406
5312 7188 363
7362 2042 -592
4839 4870 -316
1578 115 164
3538 4123 290
3568 1969 -469
7309 453 -892
3957 7156 -949
4760 5335 -869
951 5287 -180
4856 846 -467
2169 1708 -53
4974 5431 501
5943 5552 513
5844 7952 -729
7475 1601 362
7283 2003 -925
1542 4369 390
7087 8234 809
4858 5000 787
1980 5033 -898
6948 3245 -778
256 1780 -170
1987 4255 223
7391 3003 213
2061 6474 763
5880 4067 645
5314 5584 -75
1254 779 -213
2061 7165 -984
1958 3978 79
3346 1095 267
3213 5800 456
6832 4176 -246
5268 336 -42
711 6250 517
7737 5562 953
7173 5183 -546
350 1941 -973
125 3578 -54
6132 5281 758
2580 4610 844
2184 8545 -879
7473 1206 692
346 7155 338
8108 5670 -243
8145 402 501
4513 2187 139
5962 3514 936
4057 2755 -650
5989 1757 -663
7772 2083 -444
3615 7064 301
3209 1572 802
6693 4062 824
3542 7819 -281
6723 2272 -223
4229 3127 887
160 2392 582
6308 7786 970
6994 8736 -511
4165 1932 -951
1095 6652 417
6361 4115 -183
2567 383 -740
3448 4189 140
6530 1049 903
6155 8923 783
1736 1347 24
2750 1383 -46
2409 22 697
982 8439 901
1031 7589 775
1013 256 -63
2187 7904 582
6513 4179 -945
2005 4114 -273
1613 5573 609
1047 4718 -91
3181 1166 746
8461 5591 -983
6211 4633 732
6944 3299 121
8543 1851 285
6524 5398 501
3955 6416 -424
6561 373 139
1337 4545 -191
380 3176 518
381 7274 270
2106 1825 822
3690 7393 360
6999 1858 412
5664 7286 4
4169 1907 873
616 4003 701
3849 5868 554
1727 8733 -602
2136 4679 158
2425 3009 -227
3424 7409 -991
2507 1858 687
6365 5144 -997
5835 3649 428
1656 1347 -821
2128 8656 432
4633 2071 118
4730 4833 -710
5512 7488 436
2599 8517 -365
3009 1089 -955
3743 8399 680
7100 3893 999
6622 3364 284
6734 2569 47
4460 8057 687
7015 456 478
4000 108 -866
1420 3671 -58
7556 2699 -198
3866 5288 -34
5061 8474 -150
4719 1904 -274
2528 5798 -804
3439 5856 -887
8539 729 783
74 5118 -542
4436 4363 -797
1459 1207 76
85 2204 -387
5064 5790 -978
6948 5612 19
7760 8806 371
7450 6810 807
7256 1389 -723
1142 7029 593
1325 2116 145
7638 4587 535
6531 2472 116
3132 3296 616
6867 2339 -624
2398 5012 589
381 1848 393
4189 7101 -807
4000 2420 402
625 3476 -85
762 2945 -678
1842 6785 295
5731 4215 -368
8195 4308 -866
805 8379 -378
3635 1063 325
3958 2596 -477
8298 7075 -741
1897 174 -393
3134 809 -1000
4050 4926 975
8746 4424 -550
7959 4181 -147
4951 2362 -281
7240 7026 10
3747 1787 -501
324 7012 -225
4485 1899 860
7086 7134 869
194 6993 506
5892 3674 -61
2261 538 -992
1540 1907 371
5988 776 855
3531 5143 78
7207 5689 779
6663 1003 167
8753 2860 -680
210 490 -391
8432 6083 316
3591 5270 -969
861 6990 -780
7290 2730 739
4853 4681 -128
4802 6808 337
2771 8294 -119
5668 2288 -158
5845 5058 -747
6077 813 331
1519 5248 636
4378 1933 835
6067 8151 -998
