8552 25325
4595 7868 270
4377 3302 525
8078 226 -710
8121 1318 -969
7046 1100 506
7876 6031 366
1925 2172 45
5885 7067 -101
5993 7929 29
4594 3106 -755
1177 2186 201
4534 8369 -246
1939 8172 619
6867 6446 792
2897 6485 -417
6045 4846 -896
7350 5882 -959
8297 3139 -470
445 7625 -593
3028 1541 -382
4081 1281 201
7413 3521 -37
7190 2132 -926
3709 4528 745
7773 8248 351
1315 7200 401
3962 5615 -981
7358 5089 -935
4014 3775 514
4245 2959 438
6099 7810 -460
603 3276 0
4052 7593 -410
2936 3514 801
8512 20 -972
6156 7805 -259
5332 6303 -999
3000 6322 -50
3060 6910 -12
2130 1541 -45
3624 7602 -383
2334 7678 -105
1872 467 -256
4642 1666 356
6311 4248 -510
6505 2224 -471
8421 3049 -675
2338 6132 302
1956 6302 775
2332 7161 907
4952 7769 50
6859 4478 807
753 8256 -633
2406 4415 990
1408 84 -252
20 4028 695
4760 326 210
4984 8482 818
5210 2435 -880
7289 2624 608
7201 2207 479
3239 4481 -607
1783 837 774
2806 84 -298
1991 7648 293
1610 3117 714
8015 8381 -976
3893 5844 167
3522 6497 -510
8423 7307 -871
3312 726 385
1447 2102 -283
2978 4574 -51
6418 6924 -395
439 6341 604
4468 7331 762
337 2074 225
3006 5581 -18
6778 4969 -208
2934 558 -943
1260 5795 912
3660 2638 632
8069 5414 804
6563 6789 774
340 365 837
5127 3627 -677
2592 6482 869
6750 5924 940
6656 2369 591
4261 3390 -90
2633 3294 -254
3455 8462 -161
1718 952 -179
384 5512 734
390 2390 -928
6236 195 702
7655 361 703
4728 5767 677
1324 8496 -535
6879 5745 859
2353 6479 806
554 3666 597
594 1829 296
3800 4137 -511
2791 271 784
8219 2759 -397
7321 420 -461
6473 7202 -804
334 7724 92
7141 5174 -389
2598 4899 369
2982 4167 491
1311 43 483
2740 4296 186
4637 5518 -979
3191 4324 762
2793 2623 843
6034 5102 -957
5771 4332 448
4536 3346 -458
91 1685 -429
6948 5296 -502
2986 4961 -42
7613 8546 -656
218 2797 896
4339 7638 281
7559 4498 -653
5468 3144 -41
5330 6652 -93
7993 8447 -287
7130 4803 315
6866 664 -327
1144 7466 -450
5434 566 21
1352 8142 316
7799 6165 341
2085 2936 917
3555 2195 -778
1755 8253 -801
3092 1559 -840
2929 7822 -372
623 839 -893
3475 6578 -523
7013 3546 -337
5361 3454 -321
1076 4213 -678
657 1570 703
3556 1967 587
6089 8279 81
5410 2649 -603
1563 2839 570
7011 3233 200
6071 2688 658
4169 6770 -189
7463 1579 42
5527 3301 490
1830 3851 -446
2016 2994 -641
549 7502 20
4256 2696 -854
4444 3134 387
6480 1031 -453
5373 4860 -113
1464 8036 -713
1133 8043 810
7959 7001 244
1591 817 398
7656 3403 -226
4918 5542 -455
4001 5418 -33
7766 5183 -344
3467 7983 242
7448 1761 40
7848 6686 -293
7331 5900 529
23 7872 -829
6461 8350 -490
3574 6960 -864
5917 430 -824
5638 737 109
5824 1063 -778
7538 6037 -681
5496 4583 65
3144 7054 -180
980 8480 589
2178 2804 182
4728 7364 -902
7356 1304 336
2027 5206 876
678 1529 830
1031 3632 764
186 7017 201
7107 4485 -819
4807 1688 744
6642 4506 25
5273 8160 326
6967 4554 -227
2820 946 -3
4206 738 431
7200 7352 -591
5174 7081 929
872 2279 396
1293 1329 -160
7329 846 545
3472 1196 -484
4772 8377 498
6425 6602 153
3419 5846 -500
483 1111 -177
4788 1122 -157
1575 3522 -982
223 7465 162
2432 1016 -385
4130 829 -523
4755 820 -255
3521 2956 968
7977 5150 521
7474 2962 333
5447 5747 870
3308 3043 139
3161 5746 211
3804 907 -656
2827 3218 -690
3096 1418 827
3951 1714 176
8209 4093 401
6765 4220 887
6308 3435 -28
4128 6491 -897
1503 3015 -368
8029 990 705
3154 6813 -401
8087 7603 -807
76 6981 45
4228 3654 -609
7589 1186 876
2216 6437 800
3577 5934 100
513 7309 767
1889 1247 -273
7857 1168 -39
7331 8222 -625
3618 3720 551
5470 7283 -921
711 7960 669
2766 20 -844
6537 2805 221
4474 1137 -811
2703 1434 918
6244 712 -87
636 2905 979
5339 569 286
6946 1064 -942
1465 8129 72
1139 5124 -900
3932 5951 -428
2322 477 -746
6047 4136 -767
1089 2009 -251
2863 864 -331
6943 2295 -681
7493 588 50
1692 1183 -137
6914 5141 -461
66 4459 -479
5986 8456 -650
1516 8495 851
2983 1290 642
1084 6628 -322
2510 3945 738
5580 4380 831
5700 5629 333
2279 7770 251
5449 7010 105
8244 994 328
2836 5746 777
2729 1786 366
4533 7161 63
3291 224 -270
2237 7312 118
834 2119 767
6172 4812 -646
1096 5814 -650
6396 1132 -309
582 3557 181
6944 845 -125
1781 5083 -850
6257 6531 -229
481 3471 626
1188 3322 -764
6017 154 661
2772 7842 -633
5023 446 981
2276 2465 -584
5786 6780 970
811 2343 370
5923 3052 -134
5268 3134 763
527 8056 233
6244 1414 505
4245 5975 665
7498 1423 188
635 7188 469
4928 704 475
6795 3572 161
4852 4037 -962
5521 203 -32
2035 2543 348
3627 2477 -481
4655 716 -773
7817 1921 -962
7886 6170 764
847 1313 122
7886 6564 109
5227 85 -167
5975 2744 844
1438 7814 380
333 1779 -889
4950 395 -645
2586 4802 -477
4559 8381 946
143 4701 253
5517 1290 475
5315 4126 387
2160 8331 -896
1426 696 -412
6980 3950 -618
7080 6481 -259
5270 4317 -401
4653 1063 -588
2414 5987 -239
2941 3549 -359
6483 2228 -912
2825 3120 -759
59 5906 586
643 3688 45
4369 4826 -51
445 8334 -419
3158 8304 500
1010 1415 -102
6305 8319 -826
862 4991 -429
1246 3606 -747
331 7002 -43
280 7344 -790
2354 6956 158
2315 3442 -511
2636 7615 -325
366 7186 396
5996 3108 237
7417 1072 -166
3267 6084 239
1582 5309 -2
1940 6612 -411
3929 4219 501
6936 5228 638
1826 4705 226
4440 7178 -328
1901 454 849
2626 979 249
720 4220 734
1042 3405 309
5116 2491 922
1251 5598 -648
5987 3239 -434
5448 4778 -816
4513 218 232
2371 6767 696
3706 7570 15
1922 402 -326
611 1801 -272
502 746 -425
890 8216 929
2576 131 -384
7883 1667 -524
585 573 184
5211 8082 207
5910 7671 464
1388 7099 599
4149 1169 -86
4973 4179 770
5806 2550 -945
3714 6449 230
2114 633 495
6799 6029 -521
5795 7815 658
5393 7766 -864
5712 8288 628
1641 4484 412
1137 5453 -776
1422 5414 -89
7428 5651 794
2098 1264 533
7697 4328 -849
7379 6256 -869
7305 8266 -721
6371 7312 -642
5442 3274 807
1203 5487 319
1377 1461 -306
7595 2471 594
1908 4463 45
5261 1889 -760
432 5729 187
1233 2335 -605
253 6916 -380
8453 5771 771
791 2170 276
3214 3222 -54
3260 5559 618
2206 5277 -12
2642 3984 114
2584 4650 -51
1593 1688 200
534 8482 624
7230 4148 -21
4303 7833 -76
7500 7722 478
7886 4073 -740
259 1213 203
1636 379 452
2961 3113 -578
3134 1828 -66
2691 5890 -85
7208 4709 900
1043 2170 996
7559 1118 -351
3548 4999 -872
5295 5079 -616
2316 2119 -299
7191 7571 94
983 2197 -769
2245 2101 94
4916 7193 899
3325 4671 -714
5988 4598 430
7039 1100 638
3328 2516 34
6863 7093 -754
5401 6764 342
6554 6883 825
6754 5510 503
7942 50 -352
6400 5902 297
1482 930 240
1772 782 -459
1395 4509 333
3962 7635 88
4704 5068 -218
5905 3700 317
3777 953 -624
1240 8361 -882
1950 6799 577
2023 1796 876
7156 5804 -394
3987 666 -393
7141 7909 408
5757 3831 963
5349 5103 110
2199 3183 497
2598 1544 598
3634 566 -494
6281 7864 815
5202 7316 -280
5806 2606 -947
1573 6457 -329
2745 5286 -503
3519 945 600
4713 6265 437
4857 2482 429
1280 3235 660
24 3065 468
7893 7892 379
1681 7239 887
2397 6843 -561
1382 1719 372
2058 190 -632
7744 6155 832
7583 8473 -485
1964 503 -755
2174 838 -990
1044 7779 779
4843 1653 -100
8049 1299 -319
3964 8367 -750
3444 276 -637
3619 167 24
6287 2240 -874
8382 231 85
2151 592 -520
2046 1348 754
4200 6819 103
6435 5374 -445
1345 3504 62
6347 3578 697
6560 1065 -1
8352 221 89
3727 3742 382
5632 7564 -65
4381 6947 420
166 8513 -932
8382 7827 -387
2046 6367 989
4438 2308 -622
1850 6862 -454
4422 6312 -220
807 5958 544
4779 5708 -282
1857 8432 -691
5503 7310 297
7455 4492 26
5719 2906 81
6159 3063 -278
80 6429 -382
2433 254 -348
3849 6936 13
2801 8131 -773
4490 7858 626
1762 3640 718
6949 7881 -94
7729 483 83
6139 4447 213
3809 8230 967
3894 1364 141
3787 6215 -418
6695 7459 752
4748 4071 58
1416 2833 723
5823 6752 -770
1442 1238 705
6689 6833 673
5304 4202 -145
7674 6767 -574
3293 956 821
8312 6394 -235
1807 1291 -247
7132 5353 511
4561 3149 831
2596 6673 284
7898 1048 361
7063 5178 431
4201 6666 191
7027 6389 873
8218 938 719
883 656 43
3787 7122 67
6527 1841 698
7919 3596 -380
3787 4180 182
1481 3277 149
291 3324 -500
5309 7669 -370
5629 894 -642
3088 5905 907
4529 3090 409
5008 8106 -100
8448 2441 614
3867 7548 -305
1993 2967 817
4410 2837 -506
6801 7900 193
4285 4840 -249
3419 152 395
8511 8355 144
7528 3824 803
4382 5777 -495
6453 4429 -652
296 3755 228
3861 4877 796
588 5239 -703
707 7660 170
1506 4229 -879
4642 2795 374
1032 3127 -760
5243 4076 -136
5678 3249 -504
6001 6164 255
5302 6243 -105
6114 4660 413
38 524 137
8051 6386 522
819 286 945
1310 2702 230
1135 5819 -60
5268 1531 -53
4919 4417 -431
5666 3187 557
1886 54 747
1475 1135 386
4048 4213 -425
8248 45 258
5338 5590 810
8496 3667 712
6015 3031 272
4856 8405 592
5081 7804 -723
5710 3380 129
6163 7813 -6
6600 1196 -373
2097 1316 -71
8198 3373 931
825 4839 665
4290 5749 147
4781 2867 -521
6867 5427 361
8478 6623 195
1010 244 -428
1061 1569 -361
2556 6807 125
2421 1840 64
5528 6352 -296
1702 8213 996
7474 7816 968
2671 2351 -388
110 4351 185
2028 4910 -786
2397 4479 -469
5407 7708 -813
2620 2769 537
6764 3615 621
7646 6614 -543
4355 3110 -890
2012 2931 363
7620 6444 511
5577 8370 -691
159 5866 -553
6223 6385 -79
6881 5134 189
4159 7689 220
6762 4582 675
1662 6101 -722
2655 7193 669
8316 5578 989
6994 7786 668
7792 5122 -54
2442 1195 123
3890 92 -97
4474 3167 -367
3279 4537 -793
8059 3334 -99
4734 3258 831
134 6663 -884
2061 5969 366
1222 5421 -467
7336 3621 372
1340 2772 -968
6929 1166 -591
4968 8214 121
177 2192 -917
5961 3421 793
199 4452 -624
2670 6489 55
2754 2638 -221
4005 2694 771
1652 2190 -848
4720 4164 439
6332 2362 401
3118 8500 928
7840 5951 -572
2505 2203 459
291 7918 177
1435 955 -180
4939 3970 945
7888 7653 837
5899 8003 -605
2240 6475 -199
8519 8019 -993
2562 4552 473
5002 1008 207
8283 5628 -427
5895 5897 -214
6702 7228 -994
4519 5516 -698
559 6328 625
2120 1936 -668
8286 3875 -271
4831 7539 -286
5231 7808 396
6200 4449 671
4070 7685 645
5171 8357 -477
4829 5911 753
3850 7809 29
5236 8088 -872
1135 6431 -899
4809 6936 -904
3955 3623 901
2085 3148 -755
4011 5942 -501
1968 3509 -368
1230 5583 -167
1398 5601 779
3385 5145 449
5336 6057 -921
5960 4383 -949
2728 915 429
1725 813 -641
4056 511 50
1964 1174 -641
6602 5818 907
8134 7367 929
376 5391 -998
4339 4075 147
5946 6173 -607
2727 4240 -596
3801 847 -635
1867 4195 292
3725 1158 -148
7144 4359 -739
4456 6521 61
2342 7753 840
6235 7215 922
8468 5236 185
3405 1296 652
3820 1089 -416
774 130 750
4954 1143 -777
3334 4763 968
3186 4797 217
3236 642 487
8193 6504 917
4088 2851 -837
3376 2929 -874
2723 3937 821
4353 4428 253
4688 2138 -867
6786 3276 167
1825 6332 232
7796 6744 307
1944 7293 -829
334 2541 387
1124 5765 -149
3981 6876 555
5971 1972 236
315 2132 -88
6051 2039 732
1394 3212 285
7912 576 761
6800 6521 749
1056 315 -955
458 4742 307
876 2674 894
5916 986 -937
4348 682 -478
6959 6097 941
1392 7415 802
3953 7584 658
3162 1128 -815
4971 1185 -803
5780 8334 -783
6601 6872 -223
2582 5613 63
128 3322 865
5044 4785 427
2505 5987 -405
3053 1100 297
6212 4142 -347
2224 1151 -226
5320 3648 997
1723 1757 -137
3305 8415 852
1705 6363 209
1496 6920 -376
825 184 867
5817 3828 870
5127 4504 -238
8309 3196 -649
593 2236 1000
2575 1451 712
608 273 -734
3035 8055 533
4457 1753 924
1908 6306 -52
1114 2489 685
571 2130 -965
7014 2858 520
4514 4956 583
880 4709 807
950 5508 836
1054 4617 -136
5834 1578 -872
7294 2624 -601
850 3839 -267
6378 3897 11
288 6693 -944
110 5709 449
6750 2961 -476
8438 531 -685
6500 8546 -692
5147 7942 -471
7413 4530 -868
1908 8262 677
3696 7139 -766
4711 7980 322
2115 7137 -818
6513 1799 -917
1247 8549 538
305 4091 -73
1155 4878 -45
3997 915 117
3682 3027 335
7381 1048 -143
1162 2991 -646
3486 4892 -512
7420 1153 643
1756 74 937
1327 2305 504
415 1378 -776
7097 4497 -300
2828 4441 718
1946 6603 -940
3258 2593 -411
4863 2041 -52
5577 2771 406
1991 588 583
2838 4135 -147
1798 4212 -830
3233 301 961
92 5661 -196
3553 1208 -888
5390 6370 -19
1673 293 -358
7256 3686 483
162 7627 288
3326 8176 -188
6740 2688 148
4420 4591 70
6361 2194 227
6728 2288 70
7463 5489 746
3619 2526 515
5637 1794 496
4932 7654 -943
5446 8179 418
6083 6218 -613
736 867 684
7996 1438 -102
7459 3728 -797
7644 7246 -247
417 6002 775
2882 1595 -990
8014 5740 8
4454 1436 -185
1415 7667 -934
3100 2869 857
5704 8300 -240
1090 3585 -862
4801 4973 808
7965 6888 111
7445 2990 304
7008 7895 81
1455 4944 978
6699 7833 -374
3874 362 46
6778 4280 819
8225 4219 554
237 5080 -729
2658 6941 335
3450 1380 827
763 249 -551
5304 7777 503
3030 4498 -700
429 4077 -962
1989 6576 -938
3443 779 -45
7661 5507 -493
3050 288 -680
236 1474 632
7529 5719 940
2210 681 -375
7967 6950 -58
138 7678 -807
1422 6642 -413
3962 6060 -587
1705 5082 508
3668 7516 -997
5815 1335 -399
7917 2458 -430
1391 3210 78
5398 3439 924
7548 938 -214
2584 8320 -433
7316 3960 801
1711 888 -534
337 6636 513
3384 1892 -883
1249 3207 791
7599 37 421
3005 1436 45
3207 7777 -864
6640 7315 -957
830 5897 -166
4676 6679 -121
1466 474 103
5867 1309 450
2782 4267 652
6221 3261 -182
2220 8323 700
5 5506 -429
2950 4698 170
4287 3106 -185
8005 5697 -702
211 6547 461
4232 8481 488
7913 7525 670
5113 1653 96
962 3128 367
5150 7556 -797
3723 7499 -211
1744 2331 483
4262 1773 811
681 6644 714
966 3369 -353
7309 7789 -712
7961 1618 118
5758 2471 -631
4238 7622 -323
6374 7036 -976
8427 5464 -883
2942 3807 343
2012 6596 920
2695 2678 -234
8195 6209 -343
4888 4715 819
1297 6004 464
3879 5307 -76
954 4055 -99
8099 1399 -905
5899 8139 273
5426 352 842
4451 2047 -829
3536 6694 -809
652 3831 862
2899 5774 599
7673 6529 898
8091 6724 566
4587 1280 -10
5924 2429 -560
6310 370 -878
5609 5405 -178
3713 4228 -839
2998 6465 395
8409 4536 110
7992 5249 -578
16 750 448
4824 5761 -125
527 6519 -391
355 2111 -546
503 1414 -725
7177 745 -543
199 5769 152
1635 1504 -451
3506 5613 -63
5097 2746 -225
5508 3182 21
8237 2005 -550
837 8136 -552
7701 7338 750
3141 6406 -512
2875 5111 -826
1280 1173 938
7192 7388 -882
2162 7852 -890
5881 3555 -589
4190 7613 445
4879 1257 -118
4584 7086 -64
7169 6892 -19
6605 8515 124
7289 7514 998
6488 4234 -91
3956 1755 631
4976 115 989
6150 1366 -475
3501 7711 117
1909 976 -368
3484 7707 -728
6663 7717 883
8115 7121 -258
8031 4252 -539
7709 2911 -279
174 1456 414
4755 1885 -112
6770 7188 624
7437 7551 997
6862 2916 968
5854 3928 -660
7966 76 -617
711 7950 998
7438 853 -122
4166 8546 720
5157 3276 -489
6964 1970 71
5550 6507 577
534 8272 -743
5446 2037 918
7541 7944 -834
1796 5612 -272
1281 6426 -863
8053 1060 381
8461 261 -606
4123 3048 805
3085 609 -375
5760 376 -852
5582 2674 789
4882 4641 282
778 7306 775
8029 6181 771
2196 7071 -601
5265 3706 89
5348 3151 -71
5483 2063 484
6387 5225 955
6701 1119 -57
3528 8375 -939
3392 771 552
7433 7846 938
7145 1646 -759
4462 7269 618
263 1405 -457
3607 8529 574
8042 2585 -855
6582 7661 824
3279 4674 -438
1467 3759 269
671 5140 260
5560 1150 -105
988 6165 768
8349 4477 407
7068 1882 1
5438 2753 16
5628 4036 -896
7265 2921 -919
7245 5585 -861
4657 8420 -453
4623 6796 451
5147 4336 65
7903 242 577
2904 1380 113
4485 3652 -15
4140 2879 -918
2796 3541 392
5019 537 152
2270 2272 52
4084 874 -350
1119 1384 289
8323 4421 167
5669 3134 -701
4331 8494 -186
2211 2965 -305
4776 3867 -932
8086 6835 -996
845 4291 -270
2401 1080 -676
8404 5904 -298
2215 1689 -784
1780 265 715
770 7486 -463
7793 4228 -273
6269 1644 266
3760 7609 -211
8424 4720 721
6329 4819 589
3040 1127 101
4935 2028 -553
4806 6898 523
6754 4489 -27
3205 5514 -445
5337 4986 -68
3802 401 740
1094 6496 28
3940 68 -77
7222 5632 968
2625 3583 667
3915 4722 572
2549 4044 359
7259 3259 344
631 6104 -669
3782 8336 -57
6274 2871 -646
126 5868 346
5925 5652 -685
3749 4031 -485
3404 7369 775
6532 8390 595
4032 8218 680
5097 5610 6
6699 2776 -248
7037 6707 -51
2995 6672 -638
1820 5507 -419
2915 5977 -941
1727 3829 -237
5561 5781 -913
4802 3510 513
8114 3857 -93
4441 3922 -464
6525 2523 -465
5032 1383 -809
2437 8007 155
3662 8447 279
6553 5590 -109
5921 6333 -501
6646 5303 977
3881 811 -397
6109 6784 708
8515 1432 -344
4857 3653 529
8459 8019 331
656 8538 191
3532 6542 739
1845 5390 -396
3386 3762 906
368 6164 170
3327 1722 624
5070 966 960
748 1050 -174
2116 3025 43
5491 7048 -381
2359 2656 533
7450 3712 -702
3482 2688 916
7142 2115 380
751 1186 -17
7447 3885 -769
2135 5640 289
3419 2733 -321
4336 7991 287
5074 3896 -88
4057 7581 -302
5645 2913 928
6097 6328 937
3016 7393 659
7899 4553 923
8456 7238 -983
3215 7223 -617
3661 2735 756
2625 6812 -333
8357 6444 -186
1242 502 -890
6900 450 550
3805 7804 -723
1861 8285 -101
8518 4618 -122
4355 1458 -729
2222 508 -50
2194 3575 -802
3902 3527 -90
2924 6853 246
4956 351 -946
6244 8030 -975
2783 647 663
6544 4689 -939
2692 4023 -23
7911 3700 -520
4355 8351 138
5931 3160 241
2321 5489 -810
5806 748 105
6471 993 936
6602 7712 122
7360 7225 -942
4363 5201 -497
8324 5529 -261
8502 1973 -167
951 3050 -525
2677 5961 284
561 5980 -366
1591 3419 982
961 8240 -31
6576 7729 410
4742 6224 736
2620 8261 552
3989 4963 -506
4766 5230 419
1136 2552 -117
1990 7192 106
6351 5581 350
5924 6326 80
6488 6791 366
1606 601 -990
8468 4533 -930
717 2204 -559
3004 3663 -135
409 3922 912
4617 6996 940
3530 1341 -873
5873 4461 737
6874 5797 553
7642 6003 682
1179 4768 -193
5783 7975 963
6228 568 6
4330 7749 -711
7381 2073 -747
2856 1573 538
2069 3900 -314
8379 8028 -25
943 1093 -871
1991 997 -811
4537 4165 549
4637 1036 765
3532 7769 472
5086 5469 637
7184 1022 -291
1675 7487 -232
5089 6999 514
3170 4155 -109
3756 1434 987
927 7729 -82
4301 2887 -564
7813 3313 363
7009 3209 -373
683 4329 -381
4683 1048 648
5759 6917 528
5396 3257 -39
6557 2960 -462
6585 747 -970
5620 2856 -624
3270 5005 -205
1539 2391 -412
3030 476 186
552 8012 -547
3101 5525 -473
425 5496 -324
3796 7919 824
7312 8407 0
1490 7753 -27
6702 3382 35
6969 6009 -413
3210 3794 861
2662 8008 -557
4993 6412 97
4446 1400 95
2491 2143 -523
5341 8150 -291
382 8020 -266
2738 254 437
5697 5730 -593
4000 687 590
8362 6993 121
6137 2331 -308
2412 3133 -588
817 8300 -99
1276 770 -643
393 6119 649
8376 8408 -557
6744 6619 691
4455 5027 733
2848 7370 345
5497 3550 -872
5165 3305 -351
4341 3182 -54
4815 6782 -42
2723 6130 -538
2261 5883 59
1711 5472 874
1934 6507 -223
1314 2844 539
2161 1313 129
5959 3454 361
1288 128 205
802 2873 -64
766 4706 289
1906 2716 637
458 8322 661
431 6148 139
7794 7110 -990
1871 4380 -446
246 2317 151
3158 6449 -724
8237 689 809
4908 7591 13
2932 555 896
738 8546 78
4547 8023 -847
6550 1553 369
4598 1047 -154
3988 6908 680
2835 7982 963
3782 2392 -778
8268 3521 645
1569 4073 796
6238 7936 929
4741 1591 -566
7711 6601 -543
722 200 -374
528 7568 145
1250 785 -787
8437 7352 746
8346 8040 -186
3669 635 503
3823 1355 163
3750 2340 341
5027 7462 737
3647 1895 610
8417 392 995
6787 8326 -978
5959 6464 -510
1059 777 91
8079 6807 455
7450 1239 317
523 4322 943
8476 1600 -706
5256 4974 764
3660 4702 57
1228 3090 473
5280 7988 56
4017 7033 208
7583 3603 161
5507 2770 -158
3853 1007 -740
6703 3752 -527
5909 8056 -749
1549 6333 771
2377 3615 -741
2766 6982 163
8 230 564
4887 7479 100
620 5283 -523
8201 7261 -55
8535 3437 190
874 187 7
3488 7787 416
7035 1619 295
7891 5005 551
1226 2171 733
350 1917 24
1324 761 -783
8335 7573 448
2475 4905 539
163 6203 -286
525 734 254
3873 4349 -650
5765 5205 196
5878 6386 -789
5251 8009 568
8207 2124 -85
7024 639 -996
8363 2409 84
654 1172 155
4515 8394 -407
2114 4889 348
5546 2194 339
5410 4788 -281
8114 6730 -609
78 1946 168
2342 3744 -465
2521 8302 -41
7640 2670 538
5343 4911 562
7569 5335 904
4880 1559 -975
6716 1080 -937
4387 3643 882
6707 160 -270
3078 2414 128
5708 3869 -652
2678 6911 -392
8227 473 -808
8018 3272 -143
2384 2247 300
815 6794 -754
634 4365 -640
2949 2700 -292
5144 6904 -889
251 2673 941
2841 5565 -264
5736 2327 -209
3429 3164 146
1445 7494 -718
1848 631 658
1811 6940 391
1235 4379 683
7057 3339 -621
5944 4394 753
7485 674 -409
3067 361 -296
7710 166 -90
7723 4178 681
3831 2745 -958
359 2610 -591
3523 8284 -216
1608 4238 -548
1492 8494 363
6724 7460 -330
5698 5864 319
5627 5256 466
8245 2625 544
6168 6345 -432
5007 5745 -601
181 7170 552
8208 5405 191
1719 6970 -522
7849 4923 880
4343 4967 172
7886 5140 -365
1506 5000 -515
5503 3540 975
2173 1897 -612
1188 1069 -798
1472 7221 -726
2454 2085 612
8377 6085 238
5101 1979 686
1432 4607 549
3583 6759 696
4005 8332 -929
7985 7964 -55
2312 6802 568
384 3751 -645
2456 375 -930
7032 634 -538
263 8331 -99
3237 4684 712
2821 349 -128
283 1531 49
2223 2596 -370
4182 3033 79
4215 3434 457
7432 5752 -60
719 3515 -363
8190 2230 -569
1729 5668 117
882 6601 986
7011 186 -468
2301 2549 242
1723 6990 671
1988 5415 258
1714 6469 93
2829 1117 -702
5818 6744 236
4874 5303 636
8477 7354 -342
8486 7552 -276
6606 2305 995
4651 3669 -174
1301 8422 725
3754 5705 -340
3789 2801 580
1868 478 -597
4483 6651 287
1170 2130 877
1902 2673 968
3473 3681 -888
7216 1896 550
7186 568 -278
2029 1603 -847
2420 363 321
6465 3909 102
2628 4590 425
6589 579 -335
6699 415 724
8267 3118 638
1280 1033 -800
8031 906 -560
6959 7815 -818
6907 207 -995
358 2285 89
4012 1505 94
4305 1986 825
4652 7540 349
6494 5619 -353
14 1299 -537
6161 1018 965
6141 4945 257
8533 7805 -534
40 6517 558
3866 1701 511
6531 8167 936
7609 7917 -82
7489 8093 198
5355 6917 -525
3029 33 -998
3833 1952 -524
6905 1796 -145
3036 5475 -786
3620 1050 839
2853 1476 669
6791 5601 -304
740 1590 657
7241 3865 842
7257 2466 932
1828 4460 780
250 7045 -880
1570 7174 -915
7388 884 -458
1503 8047 648
4976 6345 -920
5710 6034 -581
6570 8382 -884
6073 5235 364
8500 7239 -300
2067 285 -956
3436 1938 -195
4537 1663 -809
464 2449 171
8523 643 643
5350 5807 605
5993 430 -516
4124 5744 -578
2917 7284 286
786 4716 -190
3500 7355 -133
6674 6695 -838
5962 3845 -568
7242 212 926
3883 1828 -527
456 3399 -904
4555 7049 179
5216 3337 275
2026 1739 950
4587 2769 89
8053 8547 310
2954 5569 236
1499 5509 655
1575 5253 -425
4958 2343 -846
2531 2936 -950
2863 7113 -596
3005 4089 107
2372 8116 32
311 3527 603
7950 2430 -427
1415 7416 -498
4924 7853 -490
1603 5049 705
3158 5685 -441
468 3516 -794
4214 2140 614
8110 8481 -350
1376 7249 -880
2661 2613 -201
5628 8024 808
2000 2157 689
3828 1436 587
5430 1870 691
5393 5951 -252
25 1501 272
32 6727 217
5989 3186 -553
6621 2534 -658
7355 2914 -990
1217 1667 21
4390 7448 -316
3527 1128 222
2338 5514 446
6206 3839 520
4997 5819 -208
6429 5320 349
7103 6511 92
8109 8262 -956
2614 1010 541
1050 7812 -999
5343 5944 -399
777 3496 -963
7264 2421 2
3846 292 2
5867 2519 132
3649 4032 -775
8409 7961 987
7878 4290 430
396 1000 261
8361 5509 -943
3342 2197 -124
5416 1653 502
5348 1386 -296
2499 2293 -507
5090 7472 -157
5168 2114 788
7578 2948 559
4563 3093 751
4721 2548 -425
7643 3223 818
1427 3136 -69
4773 6250 -562
1517 8274 76
2050 17 432
4827 2000 -396
7144 553 57
5598 751 191
659 921 -3
6322 3076 649
6771 3792 -169
8204 1648 -953
439 7310 -301
1263 5434 -735
5491 7661 47
6581 6693 851
7220 5990 228
1283 6437 -460
3603 684 527
1523 2658 -529
5770 6272 -466
5456 6122 582
6813 8087 -839
1124 5948 91
21 8328 -561
736 2394 -774
7473 3578 -843
3735 6074 -735
1894 3127 997
2890 1295 -199
3462 6100 -958
3258 4142 364
370 1845 -163
1459 5264 -612
3082 2362 956
4848 6108 831
5850 1207 703
6984 558 36
2682 6771 866
6720 1299 -414
4634 8351 703
4679 4031 642
3837 7872 391
6005 2503 692
980 7414 950
986 1978 193
488 4714 -312
2246 7477 344
5461 6752 733
4427 143 -953
4077 7887 600
7531 4466 -636
6118 1273 -838
4608 412 -619
2545 2961 459
59 4672 -841
5604 4517 -199
1892 1797 743
1616 2075 35
6446 2919 724
5287 499 329
1802 6290 756
7973 2168 5
3779 454 84
2828 3132 -694
1062 8384 -734
7636 3326 -337
78 747 -852
8216 3418 341
4313 6473 -815
4782 5277 913
7880 1970 -249
7002 5553 -609
3613 6428 215
606 6752 738
5485 3353 -286
2730 8292 629
5309 6120 732
1677 573 -343
6425 4156 108
1909 942 26
5799 305 -562
4156 2252 -477
1030 4972 212
109 62 -634
1386 2374 -275
2156 5420 67
2649 330 773
3316 1000 -327
4031 436 407
2327 3453 -813
3794 6537 997
5794 3132 -408
3641 936 -846
4149 7894 951
3770 8318 863
4493 1340 902
4093 5492 417
3268 7630 907
6349 5240 954
4443 6603 587
696 2720 -21
3926 7990 994
7968 2048 -233
640 5742 43
5373 5765 486
7659 938 -967
5632 6737 417
4207 4676 -514
5376 2987 985
1313 7649 -101
2276 8237 -617
8164 7872 -921
48 1617 57
2570 2244 3
1396 8422 193
409 2218 -645
8467 8095 -195
5762 4730 327
7573 8435 255
5268 2362 908
