937 2647
414 758 195
897 742 21
321 518 735
609 175 672
613 278 98
700 709 438
741 601 549
227 333 479
504 237 368
858 38 76
31 84 24
881 314 509
456 817 884
4 796 715
675 198 777
459 731 641
4 96 317
65 453 487
489 634 169
359 334 422
263 230 815
477 780 257
581 571 689
797 496 656
122 580 819
80 288 830
456 502 4
44 670 359
742 399 260
166 294 271
839 298 945
389 744 640
645 47 379
201 319 20
397 124 308
617 583 407
746 495 113
730 917 987
526 842 410
101 818 825
480 445 854
643 876 70
82 743 520
389 465 593
149 798 379
764 771 960
786 516 593
547 924 808
844 252 250
924 386 31
273 282 489
367 165 639
17 406 201
44 480 259
324 419 249
419 776 309
537 734 923
749 484 335
796 388 395
705 762 618
772 296 356
369 843 633
372 567 31
598 91 985
314 726 618
8 209 490
275 460 49
613 703 371
807 717 260
431 452 153
410 482 371
583 18 347
720 592 427
510 722 494
647 1 819
130 139 959
273 331 467
413 748 863
66 688 358
185 653 605
628 475 480
15 693 448
21 458 741
631 331 101
18 183 646
867 178 103
681 319 343
750 908 30
390 623 629
812 876 864
933 72 867
138 740 368
80 45 270
39 387 365
704 125 618
50 357 335
393 932 423
926 228 740
34 772 534
589 772 55
695 71 786
123 148 555
143 796 214
821 476 550
859 612 735
361 220 200
113 831 478
857 300 642
178 413 769
317 73 596
626 670 521
489 850 649
589 28 789
319 7 898
393 401 958
935 649 51
406 770 730
470 333 471
91 220 2
192 850 893
232 195 361
179 692 541
283 84 559
122 225 393
715 928 250
342 600 495
60 905 658
83 79 544
76 811 882
396 518 267
434 593 558
892 439 214
454 206 242
742 379 166
672 139 873
348 352 306
803 69 867
371 777 313
362 171 653
363 599 453
309 750 959
712 364 538
599 391 282
169 645 115
526 828 416
122 52 858
182 746 284
150 292 165
820 731 97
128 501 721
298 43 728
87 329 677
777 600 453
1 100 648
136 500 830
127 332 129
186 792 899
576 96 658
89 581 809
794 352 710
192 373 980
142 49 183
262 203 560
583 692 294
223 346 843
670 64 258
555 900 758
426 915 642
509 527 596
308 396 281
817 682 549
630 104 109
318 31 143
554 892 915
536 16 25
388 459 51
563 334 283
291 443 827
80 113 488
815 354 680
212 191 406
152 59 942
530 444 870
353 815 125
284 779 723
295 824 839
881 318 181
52 637 679
87 250 621
566 345 619
906 16 953
900 687 437
365 607 235
611 105 178
80 862 775
642 908 671
536 81 636
19 914 721
659 801 306
609 265 200
800 676 901
247 268 385
540 856 523
780 232 714
375 378 704
937 709 865
75 352 393
439 329 281
550 120 751
334 705 326
488 362 953
553 34 565
774 450 604
514 310 883
124 753 432
336 603 537
199 651 771
783 244 930
183 664 148
42 748 344
930 535 791
544 457 436
901 744 892
334 322 385
143 593 742
746 439 227
686 611 34
469 450 253
483 505 845
827 291 904
596 810 747
548 428 778
337 791 201
217 425 25
264 545 983
297 168 544
841 936 292
845 313 486
82 105 795
818 487 488
298 527 579
57 5 332
864 589 804
213 103 332
632 630 372
365 141 229
263 622 520
907 306 802
254 402 375
176 613 46
795 736 456
10 578 172
819 301 974
34 474 431
540 187 645
55 456 130
597 126 370
100 918 582
463 340 252
885 788 353
894 540 406
805 183 22
414 897 316
489 650 38
812 641 256
410 598 636
376 748 673
583 44 904
586 809 93
569 652 392
206 818 836
685 489 535
78 684 78
225 769 755
535 790 459
266 759 808
878 256 419
491 351 261
737 531 768
910 394 276
877 564 492
772 539 307
7 82 876
460 790 334
202 404 731
310 494 139
28 60 505
344 6 343
857 722 382
187 388 768
747 651 173
617 122 449
737 611 947
47 857 705
167 703 17
567 289 108
524 244 740
238 126 65
542 327 282
49 723 431
496 652 471
762 57 603
243 224 339
631 783 715
215 349 686
762 754 508
446 567 313
131 419 869
64 901 558
466 535 566
892 611 443
929 428 362
560 679 829
58 346 577
744 666 161
255 224 249
