842 2825
268 407 722
177 791 940
187 310 786
408 752 999
536 607 321
101 33 625
375 595 563
621 370 653
615 352 865
380 37 234
422 175 909
760 66 518
765 39 509
290 214 902
413 257 165
460 391 734
79 833 440
678 344 648
716 427 278
42 14 786
593 196 689
520 810 379
280 749 853
75 444 372
105 649 303
788 708 622
699 382 748
292 111 844
201 163 207
665 472 543
361 36 913
463 507 55
457 45 320
106 534 370
116 435 492
531 403 876
293 775 619
297 627 490
789 571 315
41 169 278
128 195 899
649 466 518
601 610 948
373 526 881
78 143 764
95 512 51
660 458 984
400 756 647
244 559 784
839 695 342
244 14 511
646 227 508
182 50 576
746 499 161
362 227 542
495 39 761
661 720 357
190 649 967
604 95 806
751 350 560
33 111 676
389 296 762
21 640 792
11 39 779
614 160 532
535 586 258
536 507 143
740 489 988
838 704 961
229 669 614
241 782 736
344 250 544
317 798 919
582 287 264
551 382 463
6 55 983
229 208 852
502 542 346
827 625 342
83 658 199
371 684 332
635 737 822
153 453 538
792 63 614
426 240 798
622 147 350
92 740 34
57 573 116
383 444 73
238 567 699
21 196 63
64 752 156
136 69 952
296 46 295
759 193 517
362 485 447
588 232 769
160 756 236
803 309 429
429 830 869
324 253 660
557 102 274
74 1 160
187 257 385
354 618 65
784 36 401
76 660 215
550 66 436
579 141 755
522 518 569
285 611 345
440 210 984
483 554 45
483 412 66
622 190 231
597 583 866
719 191 146
828 779 415
750 496 676
455 821 75
531 205 8
819 786 698
339 155 79
48 555 854
835 551 77
471 505 757
354 54 522
748 819 268
177 727 203
363 247 130
568 23 375
590 442 133
271 759 730
625 402 153
626 96 739
393 290 6
812 200 766
336 311 597
77 238 482
823 560 341
540 406 486
787 222 305
586 647 246
372 237 259
244 8 457
183 657 875
750 275 823
16 511 472
631 680 967
808 95 724
472 498 167
18 820 905
308 788 408
328 132 153
3 212 39
70 139 360
743 655 682
570 815 86
14 706 220
491 453 979
799 834 347
371 776 887
346 183 702
490 575 465
398 251 601
308 716 40
711 531 235
578 53 324
526 422 47
799 390 817
635 97 694
347 317 641
218 542 776
679 448 878
179 789 160
806 29 748
632 81 817
259 514 701
200 100 853
693 628 175
427 784 323
600 74 595
553 226 10
623 697 215
296 822 715
712 454 297
272 835 560
517 718 535
162 123 617
21 147 300
221 339 41
75 11 544
350 613 341
688 177 921
494 144 25
430 168 415
403 389 920
11 64 874
534 519 969
564 527 278
479 358 120
299 24 248
417 697 926
173 462 658
663 420 625
819 771 209
835 162 869
214 703 599
711 159 585
760 707 125
315 327 453
318 665 430
476 301 475
823 375 43
777 550 795
721 507 267
678 21 140
827 159 140
97 395 184
394 376 764
355 631 61
415 56 672
469 812 651
311 727 571
516 570 698
199 327 423
5 37 964
138 768 771
591 801 142
324 81 127
445 603 545
708 742 840
550 371 223
728 574 792
146 27 696
643 142 173
499 794 469
520 223 808
440 305 109
614 382 36
326 598 113
244 140 374
109 554 828
466 199 216
705 536 536
565 220 902
208 288 52
458 268 594
798 177 603
299 107 14
33 366 254
276 803 343
200 75 244
128 74 510
150 757 520
337 806 625
692 351 33
299 493 225
381 224 750
838 685 56
274 96 472
10 388 432
150 483 650
6 419 339
570 392 682
633 413 755
839 761 89
373 330 285
20 613 27
835 215 8
364 562 278
675 449 925
403 770 301
423 827 843
622 551 920
698 618 312
203 766 583
153 540 934
6 392 108
607 245 573
602 435 304
157 526 853
179 169 587
328 460 737
762 428 822
556 525 468
213 360 103
792 80 271
557 284 853
338 824 687
799 832 603
337 490 580
362 303 309
33 620 420
829 151 583
821 817 107
32 303 618
818 692 918
732 718 791
143 695 714
776 140 648
558 426 173
631 648 956
546 753 888
814 656 588
822 22 943
738 696 441
21 180 273
163 43 526
289 328 347
720 468 292
755 337 155
60 64 559
690 332 572
406 409 96
182 750 564
526 394 321
534 827 746
582 842 286
505 770 448
436 149 30
185 676 707
699 142 853
145 58 118
325 806 68
293 772 491
61 162 395
53 378 130
607 16 369
537 169 106
238 813 916
554 285 309
752 503 803
577 796 867
735 234 428
96 358 429
238 702 12
282 755 746
343 322 982
274 316 533
663 256 277
367 510 298
593 236 506
391 251 467
240 562 100
497 488 297
402 4 828
743 615 24
667 205 44
222 391 18
807 514 3
7 105 625
536 135 56
326 377 142
282 463 619
295 561 349
715 753 714
632 390 581
212 734 280
436 235 193
190 516 328
356 562 689
831 386 893
68 637 630
254 51 954
284 795 382
766 521 556
64 109 873
543 386 696
838 21 470
50 298 995
504 177 356
136 589 30
414 385 459
59 438 527
520 753 27
824 655 871
285 622 919
711 419 897
712 494 603
15 831 122
841 154 636
191 206 842
820 656 578
553 498 319
726 12 531
693 408 922
422 258 748
759 708 865
799 757 698
417 169 100
305 454 527
806 275 457
419 828 660
612 117 15
646 815 128
479 733 325
389 501 344
139 816 940
392 730 127
396 797 757
577 781 75
486 262 250
731 531 891
744 680 430
153 396 297
172 156 228
136 57 989
619 374 45
23 315 605
322 464 735
704 154 145
550 790 837
681 490 260
440 128 716
396 685 506
156 769 109
200 622 37
165 836 417
651 434 247
4 464 705
196 168 165
134 567 345
402 162 311
727 349 277
708 684 371
399 184 615
278 533 119
261 159 9
18 649 133
134 677 628
355 69 18
411 102 726
218 296 875
773 613 12
451 386 966
155 392 223
744 767 696
109 160 76
606 791 301
148 415 730
127 221 574
404 279 388
281 366 607
735 500 221
599 175 330
52 553 501
128 647 571
122 744 869
457 592 93
123 297 913
42 526 320
807 720 585
703 513 719
741 801 102
165 548 253
484 136 172
115 766 114
515 588 991
660 170 604
352 599 115
502 484 393
366 664 448
649 478 181
337 565 842
541 655 225
771 264 329
192 736 874
502 268 919
424 219 687
499 489 667
751 527 451
356 161 562
737 685 366
207 254 301
138 751 461
137 26 761
676 133 394
415 451 68
568 263 747
39 301 788
58 290 593
731 286 531
226 688 142
70 50 621
267 561 570
614 476 184
686 578 149
224 274 44
574 507 868
197 703 228
187 310 4
718 175 381
201 602 663
