941 2726
597 192 763
160 72 966
395 642 815
104 535 778
168 54 703
414 701 223
284 150 623
216 88 41
484 281 552
797 932 721
335 184 789
216 361 877
370 123 248
551 882 919
806 809 797
669 507 312
18 148 752
139 885 239
868 33 760
540 708 900
733 286 112
349 348 411
442 695 460
577 274 793
317 744 850
811 937 981
190 555 1000
658 134 59
827 729 437
772 177 21
850 492 355
871 525 385
360 487 330
93 13 722
526 765 159
711 835 293
648 630 790
167 540 20
226 107 616
226 903 953
35 277 11
500 76 650
818 323 110
94 637 445
881 12 880
601 82 1000
456 55 795
762 379 968
914 539 79
918 157 518
372 101 1
773 162 389
51 510 853
61 165 654
710 554 820
697 506 312
365 254 714
673 368 66
449 234 999
180 920 87
253 372 907
706 220 568
609 264 98
251 611 902
680 561 654
214 720 901
97 255 801
899 362 213
725 50 178
52 762 954
139 702 403
365 940 963
236 108 848
475 899 447
268 163 969
767 132 332
780 861 874
295 558 586
173 373 335
563 720 535
209 404 863
382 198 200
920 912 61
199 56 621
310 938 176
233 722 293
81 644 130
55 848 17
513 221 141
307 790 85
564 471 783
676 93 17
627 472 931
103 830 967
345 23 15
688 902 773
705 540 738
338 457 207
167 237 295
179 276 482
228 262 828
639 606 945
715 184 329
8 366 979
208 34 531
512 193 184
622 238 716
43 309 840
495 27 108
879 32 283
540 744 430
377 519 956
236 651 88
783 734 112
7 510 145
519 461 900
558 7 756
673 477 784
862 68 665
231 633 64
805 831 189
182 859 495
3 640 136
302 673 323
108 384 596
608 675 556
736 349 630
280 682 261
270 837 252
449 623 171
242 280 813
226 434 338
87 650 390
557 941 198
664 381 37
429 60 799
276 886 645
562 709 401
153 927 354
6 934 686
4 150 496
44 153 507
417 482 176
912 488 939
42 553 357
167 913 916
480 50 151
691 32 64
342 807 81
573 690 94
465 309 723
354 755 8
308 44 516
940 834 405
766 26 664
412 562 464
506 753 338
731 750 70
122 356 356
371 621 119
350 902 761
126 257 19
80 47 686
228 353 160
205 666 3
806 225 228
599 651 548
594 815 289
144 133 724
330 407 726
118 768 891
874 693 235
143 549 840
400 138 852
235 200 401
262 667 248
784 436 740
377 615 33
430 529 264
207 919 406
759 901 790
710 156 680
247 624 120
866 662 364
214 47 996
434 874 641
435 403 363
773 772 259
461 930 739
721 297 600
647 411 914
524 211 391
117 304 183
174 650 127
898 526 825
378 613 763
45 6 255
796 431 246
815 396 338
141 210 964
378 826 708
45 850 962
352 717 408
9 723 908
618 295 40
634 790 512
67 218 140
490 592 344
918 544 110
821 61 295
928 837 740
902 108 426
454 38 374
680 308 195
171 567 250
411 362 35
700 742 262
362 464 404
120 867 713
665 250 110
628 927 591
214 883 112
846 119 674
458 849 98
451 863 854
297 706 290
60 560 922
55 327 742
380 898 715
230 98 835
568 885 921
312 67 571
728 727 163
929 225 215
801 799 620
200 917 585
28 61 747
598 46 497
529 558 62
210 157 634
94 724 679
885 891 718
607 237 173
257 577 167
167 53 760
370 573 719
352 676 386
614 519 796
907 610 375
791 597 555
244 318 874
360 321 882
531 804 349
848 700 61
754 19 473
865 719 47
758 825 616
245 533 292
132 189 699
685 549 984
436 237 464
576 28 627
729 824 558
602 526 990
448 748 947
53 474 811
626 495 142
391 547 456
376 660 41
107 450 433
432 110 355
877 400 693
300 127 267
258 474 723
579 475 382
669 321 872
126 77 799
285 826 960
449 45 112
813 721 823
450 885 811
678 157 537
371 364 70
695 537 243
860 140 296
470 548 277
28 87 53
243 619 41
291 675 627
638 479 981
734 176 998
101 17 475
46 156 904
269 364 488
780 797 384
695 306 48
132 448 847
738 285 83
939 77 380
573 425 55
936 89 739
60 564 46
324 726 358
44 265 97
211 652 717
140 524 495
532 191 338
546 262 817
150 428 328
126 816 837
336 231 229
130 886 133
844 670 961
615 608 889
586 914 104
5 700 96
571 912 606
485 474 21
549 557 585
612 191 317
159 317 921
441 713 470
325 892 828
657 923 786
503 263 859
286 196 802
215 373 267
584 440 375
746 235 364
491 105 546
876 65 952
464 73 139
627 544 810
785 620 462
118 150 93
792 833 203
651 300 152
622 144 142
432 729 438
279 25 855
364 330 533
645 805 429
696 464 302
20 35 862
902 941 633
623 140 842
469 233 805
154 777 433
605 848 883
170 607 742
281 663 726
922 601 294
611 623 82
825 822 585
437 550 756
44 135 337
889 816 528
566 930 253
831 671 674
616 88 974
826 319 975
623 516 741
696 646 502
720 403 146
617 196 498
493 62 981
856 81 243
3 923 115
732 870 664
457 438 844
937 66 296
657 521 938
478 731 641
186 771 813
908 637 247
763 389 705
731 616 756
392 138 169
372 251 573
319 438 129
785 805 791
771 678 370
578 646 235
634 348 961
592 205 437
180 97 828
456 905 147
487 840 877
270 755 311
192 825 83
219 722 320
605 420 187
597 892 402
282 305 128
180 11 99
