19
996 1747
726 791 323
466 282 21
127 95 870
107 481 935
335 655 636
404 744 125
465 745 213
308 684 302
223 176 27
274 812 788
464 645 239
300 67 390
303 152 635
302 678 194
101 667 51
291 606 103
347 332 70
744 620 299
701 763 496
198 257 168
830 274 735
365 260 2
107 109 348
154 775 829
551 818 734
339 124 733
241 755 193
762 631 425
746 336 937
604 66 16
824 668 560
350 283 234
582 29 468
808 38 220
623 251 445
344 361 848
217 179 207
682 721 580
734 387 412
468 45 32
435 609 717
323 540 556
686 776 981
190 678 768
722 377 105
308 516 226
635 292 470
428 330 842
778 781 524
385 377 525
590 623 842
303 835 984
249 717 198
68 317 273
195 658 599
253 31 140
435 390 2
66 148 896
224 744 711
662 173 278
526 685 785
791 624 348
812 383 280
563 22 283
414 572 941
14 36 794
501 609 651
90 430 763
110 116 734
666 392 372
281 402 37
361 43 716
805 497 771
234 303 230
233 333 866
693 462 197
652 330 131
7 646 653
742 227 989
23 289 920
834 471 599
55 741 640
579 545 48
169 434 86
742 439 802
733 727 689
780 545 769
775 279 281
351 775 390
313 607 23
454 769 279
236 577 47
274 160 575
509 553 321
461 274 165
767 720 458
220 65 863
623 204 78
153 730 133
548 598 138
436 17 74
760 23 117
650 662 581
233 314 366
306 430 386
518 598 240
2 240 23
302 194 280
824 274 335
10 196 925
181 548 24
375 423 781
386 154 374
278 51 555
609 12 455
502 491 440
411 148 218
498 432 746
750 224 352
351 16 853
133 545 93
744 462 770
377 387 35
572 242 553
195 499 5
302 712 736
791 277 765
170 317 331
654 664 196
506 19 704
296 807 475
540 765 658
807 491 812
56 12 396
763 449 362
796 178 532
322 294 716
606 693 860
638 241 476
707 538 104
396 621 410
484 382 993
348 580 465
770 25 827
824 365 862
836 62 597
793 268 591
734 445 485
490 149 59
636 300 202
237 793 844
292 340 798
535 828 584
466 821 1
471 286 780
102 617 563
814 328 24
444 592 868
568 688 217
240 124 596
132 219 186
355 685 484
308 697 113
649 750 103
744 380 568
266 368 181
49 345 116
800 652 409
572 680 178
678 106 614
373 721 386
69 156 164
305 693 132
316 613 2
194 249 55
537 180 436
539 747 916
796 376 425
687 812 179
605 669 280
206 82 260
639 409 361
705 656 266
283 298 412
92 713 149
645 621 209
230 494 11
272 571 795
584 14 300
663 305 144
622 200 208
516 602 957
606 485 561
362 531 553
590 156 558
292 780 451
522 23 574
14 264 746
411 60 897
768 420 807
335 664 77
552 135 835
109 702 105
147 312 280
38 340 524
628 172 831
94 346 634
118 748 391
189 763 899
377 749 5
194 544 301
490 459 146
15 402 339
324 334 970
750 591 781
523 762 630
652 346 551
642 194 968
256 707 155
136 839 393
735 54 326
551 14 672
304 80 425
63 540 836
141 299 661
113 220 134
643 557 591
763 484 647
699 600 997
769 739 273
138 481 356
622 93 251
631 741 564
218 54 677
234 726 894
411 115 543
62 837 710
347 506 683
655 256 589
162 184 80
540 342 357
221 170 942
261 791 30
12 778 173
793 659 768
739 738 564
360 580 998
463 213 221
576 508 285
101 311 538
427 733 863
654 220 306
482 438 514
412 596 345
112 744 612
482 618 630
319 63 728
692 122 395
692 707 971
675 87 702
238 28 586
297 742 58
441 327 191
216 76 920
532 742 140
195 417 762
377 234 100
466 778 187
568 544 681
60 576 599
500 602 677
646 544 542
593 207 370
662 3 222
223 709 243
707 346 812
583 649 689
369 138 218
305 200 595
573 600 304
529 470 68
134 540 111
76 181 359
603 496 670
250 78 438
87 771 722
351 260 885
728 751 318
206 293 316
232 27 536
71 696 604
765 65 793
733 132 833
177 542 413
583 379 802
547 473 662
222 230 123
459 630 366
54 291 237
557 641 151
551 192 72
673 657 999
816 411 669
436 185 920
199 398 78
165 55 734
285 479 905
271 542 883
395 247 680
70 14 153
94 456 355
528 617 993
510 605 373
764 154 379
221 751 199
569 277 968
571 827 179
535 30 72
739 355 116
178 358 440
780 551 630
587 304 510
511 769 631
236 376 726
777 565 247
746 786 944
373 505 997
217 370 493
668 833 363
228 419 515
52 449 274
190 810 826
602 119 630
364 764 531
779 340 335
184 512 951
432 586 370
754 723 202
65 606 621
204 285 748
793 411 498
547 544 734
614 248 82
433 104 819
408 184 206
435 582 918
545 764 785
340 69 259
503 769 378
590 676 424
836 331 698
817 761 637
198 369 491
66 483 138
717 725 988
320 212 504
167 350 83
371 162 614
610 17 268
809 533 608
800 605 981
696 115 29
512 595 440
542 821 83
283 8 620
788 764 301
559 526 521
537 500 721
60 197 171
612 735 208
585 50 369
429 43 684
91 298 968
419 836 306
295 589 186
452 379 444
372 668 235
92 563 308
46 559 99
260 785 226
642 540 266
443 797 278
357 532 158
243 819 812
517 21 351
637 511 949
391 512 589
343 632 113
482 427 985
355 422 586
142 789 29
162 607 258
526 470 655
86 107 591
715 421 957
413 34 850
544 189 504
122 88 568
820 627 421
455 152 811
78 251 428
651 225 828
715 661 862
406 658 155
468 367 816
426 80 993
700 172 3
373 661 13
822 763 273
716 202 653
467 427 559
688 715 226
25 184 396
667 699 778
323 433 912
328 633 28
600 314 731
759 591 180
33 562 583
470 168 979
274 60 939
341 62 174
546 821 639
299 568 554
483 129 55
764 290 599
150 748 276
514 253 343
455 155 409
172 782 167
175 436 818
353 744 264
603 787 113
562 70 965
622 397 615
556 165 50
656 88 831
219 777 303
55 38 205
478 533 904
58 681 715
284 133 809
478 730 267
132 353 307
373 376 523
16 473 922
208 633 169
658 442 329
783 615 807
744 632 339
61 471 679
754 179 566
131 682 584
458 17 710
609 665 251
504 10 977
281 355 137
232 267 247
70 427 366
815 421 549
577 45 52
289 140 304
615 293 243
732 237 850
3 55 331
776 187 725
336 308 196
562 320 767
736 444 938
361 11 944
173 473 731
827 87 702
452 2 977
344 78 200
345 838 581
693 100 598
147 730 64
383 74 975
624 109 623
207 239 491
101 216 466
528 263 191
412 162 85
500 271 467
238 10 963
288 489 748
759 332 483
515 55 719
401 43 283
128 265 87
623 222 185
39 825 665
546 602 901
102 311 136
508 568 531
631 10 593
17 334 410
519 67 101
43 525 102
485 217 303
391 240 722
181 611 502
330 196 15
860 1856
356 639 984
348 829 546
754 700 982
103 364 835
476 193 13
479 317 319
163 541 932
2 74 439
392 183 842
184 322 453
136 621 181
115 336 533
292 560 30
645 418 972
349 702 35
344 44 415
431 377 377
585 211 353
274 61 97
227 338 152
667 582 294
307 793 626
447 396 203
444 753 346
791 747 124
321 39 346
268 270 993
165 662 922
813 177 828
274 590 34
476 780 740
155 176 88
835 16 526
430 684 104
684 117 412
162 700 986
312 337 709
336 73 501
690 13 267
858 676 689
775 788 239
531 380 208
493 738 703
529 731 640
784 576 453
451 522 115
573 110 901
330 58 649
70 433 115
414 597 662
132 538 247
754 765 2
235 166 272
93 538 585
810 535 907
183 416 796
426 341 485
550 107 197
548 412 971
401 239 251
250 470 628
149 488 252
391 55 501
847 150 394
550 653 945
328 775 940
354 770 829
348 315 767
797 586 554
448 574 774
553 652 195
380 487 115
641 617 927
187 280 636
80 362 988
297 12 236
107 462 729
217 296 7
81 444 330
836 382 356
379 71 844
817 410 500
487 28 555
578 616 775
390 103 965
527 822 292
63 575 265
826 57 491
681 192 26
360 551 572
341 850 617
757 637 489
574 461 106
569 706 913
693 359 269
361 610 537
439 217 800
708 545 890
591 751 629
298 537 357
6 198 43
771 174 139
122 839 177
596 463 590
747 204 433
212 695 577
823 687 839
697 732 71
739 250 852
444 147 708
5 361 365
130 654 372
145 550 352
778 328 503
512 328 848
698 324 326
388 143 236
254 517 667
227 278 701
717 314 132
711 567 328
199 796 386
660 323 42
496 181 374
444 527 595
17 682 501
265 283 180
187 349 313
210 779 914
78 578 517
730 326 242
758 597 294
265 721 824
479 699 188
178 121 793
293 5 227
33 386 575
61 774 561
112 821 109
791 298 618
676 500 654
768 403 695
418 548 754
389 112 364
728 773 316
660 526 495
86 154 657
379 651 909
47 605 875
729 624 449
489 141 576
156 764 877
743 817 99
619 708 995
743 313 661
782 616 766
624 205 474
625 799 486
449 167 621
557 161 585
490 353 209
402 383 237
362 728 278
119 395 491
133 597 925
80 334 404
543 399 63
629 563 878
853 646 980
65 355 983
347 10 69
811 329 268
291 270 812
339 169 494
92 129 80
33 311 102
560 367 204
796 76 367
224 76 338
482 72 116
332 213 320
575 292 284
607 853 850
575 751 208
117 509 526
616 384 782
294 636 381
629 464 610
493 484 355
475 598 857
274 650 461
526 543 127
299 242 21
659 210 156
296 779 757
568 396 242
708 178 667
118 483 403
6 84 324
463 353 788
302 140 855
67 729 10
613 794 217
331 795 302
377 402 597
334 328 360
594 41 398
113 230 72
554 407 709
403 101 806
367 748 290
407 535 287
155 672 924
379 417 11
136 155 220
431 141 483
509 612 387
650 682 692
721 817 423
261 690 604
88 312 394
745 245 839
454 543 47
344 685 844
145 754 110
672 381 566
844 485 392
165 67 20
379 9 458
744 91 912
491 604 781
596 588 603
491 22 460
12 310 792
416 766 696
210 403 951
40 536 436
155 479 901
208 812 753
820 782 499
812 601 671
789 804 303
530 148 589
510 140 276
245 484 894
248 109 518
502 651 641
101 205 33
848 544 952
173 719 420
392 506 107
222 656 664
709 62 701
228 665 225
322 778 664
403 446 446
445 342 856
308 811 12
288 57 720
247 290 758
697 190 172
168 415 258
478 557 808
18 234 919
448 353 158
687 423 558
501 82 511
86 295 524
325 854 549
70 570 35
786 495 689
232 556 592
100 246 813
844 684 353
749 152 231
74 487 543
638 717 430
443 310 142
430 250 219
587 781 620
290 482 952
764 546 185
429 160 89
687 844 593
345 600 823
343 626 826
118 105 14
580 720 412
117 289 349
128 766 327
561 240 901
614 527 1000
567 193 211
466 802 564
607 838 52
238 15 992
567 781 767
317 625 641
159 428 203
530 65 390
245 23 580
34 534 909
172 480 127
193 247 894
671 428 690
600 818 190
512 379 852
12 201 361
174 550 552
182 317 798
839 854 270
718 585 608
467 828 105
567 23 463
699 15 565
725 42 729
493 26 111
90 825 284
510 793 714
140 198 649
412 574 380
695 860 564
574 644 540
823 566 404
680 34 578
292 193 629
486 568 89
737 418 551
311 389 61
584 38 761
467 138 642
676 309 635
403 199 37
167 195 210
254 726 318
443 529 35
748 66 671
757 493 494
187 520 963
447 321 194
752 469 83
835 262 589
383 113 127
366 94 721
475 544 693
639 186 709
635 15 647
190 604 244
564 606 181
853 629 498
555 245 58
34 98 166
163 259 947
628 198 193
601 526 923
463 856 672
229 602 77
174 789 66
229 313 701
594 658 44
652 326 428
77 616 903
327 133 200
463 69 617
561 819 572
785 349 146
631 855 215
218 403 945
97 136 62
544 101 810
571 601 722
438 582 617
280 458 281
96 615 479
441 704 211
692 201 7
677 565 44
752 253 518
380 209 413
221 652 63
507 239 142
43 18 821
544 818 919
647 506 451
571 732 53
816 509 802
174 180 810
175 304 493
677 550 288
43 353 752
659 727 842
676 711 887
765 246 768
122 698 188
789 287 738
619 642 459
574 683 302
330 109 693
328 359 268
160 394 497
123 180 395
301 324 261
558 538 236
784 313 137
404 248 327
267 600 220
445 687 190
686 749 214
618 372 436
592 747 529
40 772 727
626 552 450
12 614 819
627 644 197
336 752 191
854 259 931
411 836 765
335 426 773
273 764 491
229 219 738
314 134 368
688 641 403
470 613 236
434 781 657
796 242 633
694 508 135
791 160 802
487 725 603
336 716 154
404 690 845
721 795 258
553 761 861
714 347 28
378 362 636
834 613 116
786 47 380
707 415 178
95 12 534
467 515 406
432 763 62
347 387 3
379 213 442
856 454 213
313 35 116
459 717 269
741 458 266
29 503 947
15 680 987
460 235 504
630 598 94
670 736 475
123 773 842
114 146 819
422 844 762
803 793 794
451 88 580
852 531 141
295 693 496
183 690 104
468 515 928
299 415 585
223 562 921
736 657 150
387 848 897
592 148 274
21 485 785
819 845 615
843 716 924
554 186 29
362 313 569
553 582 296
153 369 699
225 528 667
127 643 54
679 744 390
22 193 143
386 645 139
163 318 595
685 273 294
737 161 408
471 508 463
365 390 590
696 827 397
56 698 700
236 695 172
498 632 920
853 423 427
444 678 348
356 426 401
442 253 367
737 678 489
193 286 21
435 216 247
523 858 155
627 264 157
841 245 122
120 812 281
555 224 721
95 44 712
309 747 678
493 417 447
288 291 659
310 230 76
80 620 176
314 277 297
284 798 412
499 838 285
24 460 619
93 705 21
634 170 937
444 398 496
842 255 588
750 428 207
273 850 799
324 517 684
144 238 998
831 662 449
643 766 593
573 188 731
309 593 153
567 781 758
480 361 678
201 130 287
620 488 718
314 17 820
686 764 780
364 728 593
63 241 720
641 287 747
361 650 927
725 832 773
508 301 17
838 243 224
582 120 823
518 548 924
546 816 708
773 73 922
171 455 552
153 446 703
101 666 691
23 619 197
192 277 381
752 408 231
67 681 291
292 766 407
443 387 444
203 71 796
198 746 967
633 726 16
754 731 10
716 61 41
325 729 882
190 721 2
643 23 473
476 327 69
431 156 153
156 516 637
415 324 367
237 663 209
661 640 367
178 58 99
177 317 42
338 626 46
486 428 275
805 495 618
717 427 625
533 401 559
596 188 16
56 492 574
158 129 465
8 791 92
100 222 662
538 671 669
329 47 665
167 64 251
244 655 756
343 604 517
425 584 786
635 713 649
726 723 35
490 183 800
597 620 86
294 155 875
473 529 534
562 611 301
665 791 979
153 783 101
529 481 805
356 404 341
140 646 557
838 92 6
157 247 587
244 782 1000
120 794 347
138 542 751
622 139 513
840 693 100
454 582 108
200 402 747
176 611 359
600 269 971
61 702 193
447 817 536
539 223 528
333 56 525
123 512 822
546 325 937
156 136 601
254 465 509
301 300 996
141 412 935
397 652 731
690 843 251
214 758 465
454 334 287
657 307 274
59 235 509
673 188 96
92 458 195
331 665 756
528 464 569
62 451 956
659 722 772
184 812 422
66 760 528
336 684 85
768 579 795
279 159 181
81 601 243
358 842 335
194 648 274
242 65 354
183 743 899
835 307 633
756 661 233
673 816 298
662 3 310
123 389 926
491 38 133
76 313 504
608 303 448
750 430 513
272 351 705
33 507 559
84 299 388
278 514 836
223 423 235
30 735 169
494 632 266
263 645 541
296 261 745
521 87 1000
765 131 757
795 246 75
98 598 653
586 250 340
175 502 548
77 460 736
364 234 187
650 176 576
161 299 524
222 321 275
600 675 255
509 455 652
64 125 99
193 315 522
578 4 899
573 314 53
325 593 362
815 649 416
175 466 422
472 51 927
797 714 167
674 366 974
828 562 82
791 231 16
807 363 210
361 708 539
716 569 374
293 8 942
279 192 896
412 581 428
332 198 388
439 134 670
458 785 301
629 412 810
534 21 516
454 699 164
58 700 197
228 544 714
116 62 129
411 414 351
241 839 190
85 521 793
817 603 518
838 215 828
498 622 492
172 152 658
512 549 645
460 48 444
129 221 193
746 549 592
320 518 106
106 504 947
442 297 802
791 506 163
516 698 132
262 488 127
128 791 130
621 529 258
852 793 645
539 665 8
747 664 606
43 276 89
623 389 243
321 506 620
419 761 534
173 424 990
26 85 452
781 540 230
799 12 931
475 176 758
224 412 608
609 16 554
834 777 568
411 629 833
640 87 320
698 650 459
720 414 384
81 371 283
107 434 107
280 697 919
290 376 19
420 786 595
761 533 828
628 68 483
107 141 444
519 296 841
570 761 42
676 24 800
72 566 636
802 365 338
164 790 5
440 377 258
558 44 229
82 454 904
716 563 668
84 184 862
675 526 98
475 67 163
643 586 810
273 515 781
728 325 693
825 773 474
275 327 620
266 64 319
286 713 625
800 83 106
487 425 489
839 365 30
459 568 63
264 536 881
180 350 747
767 619 581
718 294 748
318 745 282
358 283 930
375 4 625
710 579 987
509 549 344
364 547 521
379 135 493
41 411 873
130 44 608
179 38 361
625 151 906
385 575 101
167 805 620
103 566 228
640 358 649
276 796 428
809 67 335
690 547 267
643 100 58
481 81 92
409 375 715
674 859 370
44 742 36
795 840 36
543 620 433
780 752 156
689 413 783
500 498 250
271 136 908
290 725 963
558 470 756
639 532 666
221 590 619
192 44 903
40 545 821
410 368 486
744 515 842
724 693 941
766 487 511
100 114 731
309 508 983
203 230 983
156 250 597
175 164 567
373 443 711
240 282 57
729 788 899
246 481 998
108 644 114
174 309 317
266 625 569
516 27 683
508 735 157
626 165 401
718 74 869
226 542 373
594 267 293
640 410 39
433 66 804
225 19 43
327 142 481
346 563 469
133 279 665
220 57 915
135 112 402
463 207 397
77 857 588
509 635 627
418 459 184
206 374 128
127 88 113
837 164 422
804 555 520
391 766 495
249 537 733
284 305 79
145 743 532
56 777 845
54 583 441
524 178 700
682 526 191
699 12 740
330 512 880
560 670 975
441 475 342
724 556 840
787 539 96
581 240 540
104 165 427
4 579 64
612 157 191
299 426 398
683 204 589
691 448 161
47 500 406
280 478 128
97 653 220
345 379 464
619 489 149
701 23 883
492 841 134
165 671 590
302 238 668
496 265 21
388 666 49
394 677 833
77 810 21
779 511 454
210 853 428
808 780 998
155 101 384
507 633 598
325 679 639
808 139 27
704 126 923
87 432 675
108 490 774
581 99 658
219 14 134
25 626 868
95 714 284
503 310 17
814 686 16
34 203 653
435 599 469
353 416 861
800 158 329
105 330 776
619 413 250
723 541 732
307 580 817
117 383 187
67 247 735
567 690 367
641 854 426
504 565 326
240 439 993
777 287 791
656 252 59
501 151 370
8 396 208
667 247 776
357 104 221
193 407 275
13 223 233
22 271 481
174 773 126
542 322 680
797 379 841
175 171 576
306 456 469
493 284 437
226 219 181
402 153 269
686 516 98
187 319 516
556 519 616
145 437 164
92 317 181
770 612 209
563 766 284
757 275 439
357 705 527
393 729 129
588 73 471
586 349 908
63 34 971
523 234 326
224 444 678
809 642 285
442 36 687
241 30 354
414 469 479
615 654 94
859 82 172
134 837 914
168 98 396
695 839 829
49 319 851
385 712 165
276 316 96
293 810 147
709 313 432
676 191 241
857 3 562
556 310 914
259 775 309
440 92 564
447 474 448
731 713 67
187 519 967
199 850 225
127 806 372
735 730 528
93 266 337
307 321 412
98 781 52
91 32 147
813 310 584
360 600 667
533 812 274
600 360 136
726 371 30
190 180 88
756 766 571
370 250 854
66 757 845
854 153 916
505 41 427
17 115 331
350 290 126
399 163 766
437 459 523
592 568 369
625 657 981
420 67 714
474 719 233
759 292 743
79 41 189
318 479 101
695 842 489
307 636 800
752 306 768
470 486 42
414 792 527
180 165 116
389 73 694
226 609 951
180 854 705
462 481 389
177 766 785
387 191 577
347 367 282
515 99 583
450 553 299
848 483 904
292 294 24
768 576 647
343 79 829
252 26 397
688 666 327
218 605 157
123 210 15
309 632 164
148 234 165
496 454 482
286 316 918
548 382 224
834 696 597
168 465 238
684 497 495
362 611 274
269 134 479
309 285 821
326 65 107
722 408 724
489 124 732
595 326 271
583 445 387
563 697 271
552 273 34
285 139 435
584 58 599
638 114 115
6 793 792
80 417 688
395 743 729
515 203 619
191 837 783
711 324 402
121 209 510
668 345 607
563 792 205
655 435 873
358 434 269
647 13 142
525 433 693
336 615 668
851 484 49
345 588 710
463 766 453
663 562 232
49 580 403
677 44 794
199 764 943
272 434 364
189 673 469
142 266 8
537 507 944
215 338 389
474 192 663
62 283 277
418 652 11
27 572 435
441 127 115
36 141 525
476 42 153
596 79 914
812 843 346
352 565 664
54 136 659
178 488 634
383 248 736
718 383 372
105 462 903
376 404 985
410 373 74
226 846 52
729 461 225
505 55 752
131 337 45
555 34 902
588 676 669
790 381 619
696 209 260
154 495 561
92 573 979
728 102 682
162 555 213
537 477 117
378 197 916
272 213 69
494 52 27
43 802 834
151 652 207
516 813 776
712 176 74
679 424 856
354 460 59
374 665 995
181 31 478
273 433 7
749 738 733
530 541 136
330 328 749
267 38 635
397 29 381
698 330 545
766 609 522
48 466 882
326 547 552
803 645 678
342 382 991
652 382 386
653 223 391
545 663 812
463 476 4
516 829 162
668 253 369
516 156 711
78 548 785
540 846 198
742 301 508
273 550 669
743 737 601
211 282 50
658 245 511
263 57 74
625 285 918
691 681 589
618 595 564
205 342 125
752 748 318
520 825 518
853 779 974
134 71 751
748 812 494
544 231 406
249 10 733
587 612 895
350 98 944
595 409 972
640 674 731
682 728 228
768 653 307
160 424 3
710 130 886
352 823 686
607 544 147
596 329 866
655 221 417
645 358 317
807 624 485
241 282 587
201 330 602
720 356 907
830 793 177
554 860 489
318 633 292
808 689 124
561 731 556
456 144 601
581 679 76
327 121 939
14 412 354
833 341 110
4 444 889
683 821 254
753 558 504
175 314 161
50 108 647
399 28 984
368 505 567
597 88 767
527 188 128
456 804 696
476 251 849
806 780 896
126 387 380
264 600 80
430 748 404
553 552 923
217 802 541
456 389 868
324 385 51
491 611 890
32 332 444
312 453 959
335 763 20
289 526 164
631 625 409
449 237 821
786 431 558
555 69 591
211 843 645
238 747 542
342 411 317
12 329 916
558 231 595
755 289 753
562 303 236
226 682 663
321 270 111
413 614 312
193 424 998
55 332 494
622 274 882
516 730 830
658 464 213
503 537 551
410 45 308
123 19 277
586 452 875
138 182 850
821 28 798
645 443 43
363 118 759
279 761 937
578 86 595
432 771 307
195 630 506
687 843 222
386 442 537
734 857 843
8 606 144
17 444 791
193 764 306
107 812 198
227 345 80
380 843 382
660 276 457
287 370 779
95 578 31
621 174 469
207 135 739
599 483 221
293 365 615
100 651 516
315 214 204
435 197 52
421 660 598
391 560 128
560 513 156
843 777 134
499 24 566
372 667 433
677 850 998
141 270 101
468 20 45
298 400 837
150 118 629
173 355 989
137 808 103
200 716 496
544 678 399
307 668 803
710 663 417
150 382 314
447 791 367
96 601 675
195 315 494
104 774 160
630 558 461
790 813 422
821 147 228
444 715 168
660 398 501
262 848 998
330 827 871
261 546 941
471 857 127
40 308 534
660 761 597
63 791 558
842 808 163
620 831 622
14 547 776
92 183 439
52 344 317
334 228 881
593 18 768
238 418 470
512 778 700
767 38 162
224 54 419
827 755 934
505 684 344
702 268 728
314 630 285
531 337 678
743 514 257
785 543 976
427 282 424
336 150 829
301 303 881
127 467 180
51 55 796
622 201 426
537 582 929
503 683 528
234 167 344
695 538 649
264 272 241
272 288 658
215 136 142
368 668 98
667 277 564
723 831 3
741 336 167
110 674 827
340 826 480
267 288 589
128 629 20
191 248 979
843 115 685
504 767 631
225 170 947
180 500 368
163 653 602
807 831 206
235 73 441
291 740 16
70 219 507
515 618 595
761 803 584
324 826 712
230 314 117
649 320 676
700 860 292
721 769 795
39 760 771
744 365 2
344 817 554
54 546 846
423 109 704
332 421 381
354 100 906
449 173 226
804 366 657
248 830 387
100 693 193
554 326 685
277 459 672
591 463 961
713 331 1
709 119 84
577 224 584
223 521 235
68 420 49
347 428 519
152 725 674
291 361 247
693 322 819
831 493 107
734 391 813
787 815 993
457 495 906
371 309 168
151 87 811
114 325 447
618 241 967
694 23 766
237 647 989
452 667 478
29 73 777
799 271 296
712 110 102
758 107 278
116 62 75
66 298 820
649 320 87
84 775 744
386 198 543
234 79 767
705 695 389
564 109 420
35 390 391
317 334 165
297 316 18
792 224 860
455 51 377
483 501 947
665 457 45
486 239 556
782 582 554
553 736 389
555 689 852
693 33 772
542 366 618
554 238 193
648 170 837
379 796 350
21 41 76
769 433 129
381 194 529
231 781 99
369 134 231
302 688 429
692 683 342
327 318 319
557 214 387
572 83 718
742 595 207
321 606 385
325 746 560
818 398 216
3 473 297
195 599 309
757 125 734
473 780 315
410 745 372
808 682 145
824 26 52
508 204 859
587 698 834
365 91 631
273 182 853
452 841 820
56 471 479
555 320 878
335 687 207
688 176 855
30 584 13
229 716 925
476 521 999
207 182 58
178 598 419
71 119 384
505 700 146
779 434 972
376 154 205
853 448 932
123 428 7
390 781 244
253 705 586
310 594 371
548 738 139
291 640 669
480 681 548
689 556 35
236 567 160
109 780 957
713 725 803
482 788 643
532 63 601
696 228 601
309 849 995
812 167 446
45 831 205
766 679 125
174 101 934
410 698 546
517 690 855
521 329 361
44 839 541
322 28 964
276 1 236
41 175 246
251 69 208
226 415 761
396 313 308
505 427 93
727 446 826
663 853 648
586 411 752
452 495 667
701 155 395
355 531 618
163 476 447
427 390 934
830 45 604
831 309 970
257 144 200
702 713 58
746 84 406
715 443 765
485 380 704
13 36 764
553 730 840
777 784 416
490 363 645
230 555 156
26 845 265
209 150 822
101 563 850
87 398 857
342 7 256
137 657 821
17 250 889
811 460 4
589 304 649
773 229 320
765 220 543
362 164 586
402 793 148
534 847 842
761 674 92
226 825 825
434 599 216
482 401 153
398 688 157
838 567 47
653 474 44
381 120 941
760 302 912
470 750 8
205 801 378
531 771 98
654 389 619
207 515 421
545 570 231
182 408 991
411 107 760
596 715 944
247 752 105
784 423 353
638 570 655
815 690 146
162 282 644
603 263 373
713 834 589
498 650 881
216 491 304
415 833 354
854 547 951
237 323 918
447 669 739
159 97 317
81 764 131
460 398 79
208 766 201
258 721 182
50 364 297
464 653 987
742 151 593
249 372 738
719 780 728
175 360 864
270 364 750
640 783 92
807 151 82
229 321 35
202 377 338
518 532 359
833 19 497
368 306 930
642 700 78
531 289 164
79 532 670
544 480 443
717 361 883
767 3 552
616 193 379
693 410 133
314 140 473
319 276 771
252 27 940
640 362 528
507 577 810
657 150 215
776 263 216
785 590 327
285 87 79
282 816 250
210 490 563
589 366 979
529 294 669
567 858 893
82 172 256
431 133 393
440 258 19
72 265 561
265 690 768
455 842 666
209 525 124
853 2 412
635 404 5
548 836 1000
737 29 574
764 234 362
66 352 688
549 792 803
685 408 164
429 810 499
799 745 55
533 532 209
84 407 296
833 510 437
28 401 474
271 62 494
794 720 759
654 776 976
615 705 235
622 752 778
226 491 376
441 149 44
75 429 965
422 355 364
413 194 981
682 158 836
596 717 855
511 671 831
561 195 268
500 841 745
295 520 295
570 278 914
492 523 195
190 261 425
667 49 705
278 646 994
152 649 104
612 535 384
160 493 561
563 715 517
799 319 874
404 484 612
736 120 331
31 214 473
825 123 658
94 44 279
149 69 551
744 768 675
694 173 215
84 687 49
709 860 840
615 819 903
201 96 557
94 56 813
228 159 746
511 821 2
512 432 284
377 591 434
403 428 399
136 235 608
842 151 191
687 33 273
761 242 240
58 605 662
460 482 807
344 368 619
495 211 416
570 447 536
84 568 862
79 402 837
769 112 770
595 190 505
633 819 300
432 452 95
267 224 120
343 480 91
607 805 825
336 178 207
28 589 683
751 803 831
310 755 998
650 133 470
768 694 370
525 479 884
604 169 379
454 618 703
82 229 887
734 500 958
178 136 2
100 809 274
165 255 447
478 442 648
811 569 962
488 644 664
493 762 381
461 4 921
223 403 877
530 408 385
142 92 534
137 580 54
54 17 181
433 15 757
470 549 208
257 218 901
150 702 9
684 613 691
125 153 721
450 774 334
201 473 399
33 107 751
671 628 340
770 802 160
30 132 556
760 714 173
580 154 305
366 224 298
527 252 443
780 612 13
813 163 947
585 139 264
300 439 408
151 310 532
857 3 931
585 377 113
382 345 798
794 69 133
501 173 508
798 325 864
24 370 778
244 852 614
690 11 500
193 289 510
822 605 639
179 300 20
187 578 119
849 661 998
103 782 971
122 672 983
779 550 439
476 526 385
787 439 802
428 813 844
709 412 901
712 665 889
595 859 253
245 76 17
244 643 483
223 525 766
224 519 982
435 282 565
112 627 172
619 346 137
256 622 71
144 642 320
481 781 821
773 78 347
430 353 312
80 45 418
86 48 509
122 836 499
636 737 713
729 270 277
429 591 575
13 82 54
729 438 805
376 422 90
205 820 754
306 215 584
698 348 922
647 522 615
200 204 435
538 559 191
70 573 80
156 459 960
250 469 25
331 830 420
197 841 954
721 739 169
511 320 961
221 737 686
580 99 466
263 806 297
768 203 301
159 857 269
515 760 828
841 223 9
836 595 703
244 520 652
348 802 408
104 494 437
847 226 633
683 41 24
219 791 782
230 93 12
568 752 310
307 203 223
839 590 530
407 610 744
509 579 187
460 448 204
409 307 323
213 73 183
207 602 933
70 662 578
846 137 836
633 251 331
611 29 772
468 309 877
364 827 18
239 492 381
624 107 433
854 823 852
692 767 670
474 543 259
732 792 225
197 85 225
779 27 174
153 516 388
560 564 795
148 426 732
201 785 41
595 11 982
9 548 749
795 525 529
640 538 255
297 764 836
18 552 929
48 539 969
12 817 540
612 613 151
324 705 773
252 230 607
767 808 711
48 65 399
483 392 484
5 703 13
218 651 298
160 106 245
504 75 481
188 369 357
495 841 635
379 337 678
366 806 53
807 488 793
217 642 379
276 713 389
264 814 746
58 554 46
481 102 196
66 460 75
518 457 358
559 556 125
443 618 878
339 68 210
850 262 996
704 821 346
285 367 52
511 509 549
