16
860 1867
174 482 373
89 552 869
728 492 524
852 681 818
161 696 406
559 892 912
163 673 66
890 870 415
806 12 891
568 70 928
178 510 350
282 799 773
842 645 175
408 647 728
314 88 392
148 327 225
465 169 480
220 632 364
110 437 54
718 28 151
528 343 442
501 220 131
500 609 820
818 95 414
198 299 211
179 731 167
850 57 976
519 307 990
32 672 748
515 487 459
98 638 221
228 889 346
719 200 10
705 215 729
855 170 357
498 874 930
110 129 134
526 184 331
561 420 84
81 722 176
828 801 815
400 49 145
796 765 256
306 685 323
533 225 735
406 345 173
488 693 233
780 251 943
460 99 16
846 771 618
827 843 583
267 340 199
199 453 621
538 813 696
4 649 306
141 310 813
872 787 516
161 330 99
19 472 968
873 359 425
885 765 518
146 533 630
643 396 140
417 412 917
229 631 96
83 315 463
889 269 547
62 9 287
654 23 472
459 664 558
631 452 436
156 362 835
266 794 182
312 197 337
413 293 938
152 8 821
870 148 652
804 886 593
695 296 424
525 348 737
692 481 991
537 718 788
894 485 939
523 356 780
536 748 143
484 280 174
752 33 644
528 177 144
510 716 763
399 702 11
544 569 792
74 355 102
815 607 176
636 479 705
18 42 331
731 94 418
712 101 915
331 389 504
159 28 146
12 308 886
467 693 225
30 49 766
235 852 901
165 357 633
311 213 611
816 102 54
770 263 625
60 479 706
155 705 36
107 126 284
317 635 428
492 731 459
788 679 647
516 489 64
756 854 551
348 210 237
339 80 160
811 140 225
827 23 780
873 176 618
224 687 957
447 358 992
672 33 276
628 47 107
155 136 294
152 783 339
425 343 694
877 467 67
176 106 807
11 834 759
654 203 296
197 711 545
49 60 885
276 5 606
710 615 246
333 287 354
349 874 751
673 708 734
16 85 841
150 131 404
553 876 835
51 442 931
101 544 6
631 139 905
511 743 945
863 476 394
479 865 867
319 830 301
411 796 869
387 886 29
857 719 587
690 842 324
549 327 457
137 327 35
95 212 62
106 418 422
681 743 575
656 8 524
864 326 214
21 355 711
186 26 256
651 482 83
716 423 994
80 484 665
455 889 755
20 461 64
291 560 543
147 651 772
891 46 116
694 747 631
517 714 645
203 155 352
110 354 848
649 881 287
466 146 170
152 246 136
347 419 194
478 619 31
151 570 328
257 559 470
421 528 410
278 96 986
23 784 292
877 762 409
232 436 161
17 259 319
689 606 971
339 131 202
537 299 837
49 795 104
625 675 388
480 531 181
531 281 245
145 231 412
74 265 861
721 610 918
872 684 529
200 45 221
211 238 851
781 299 750
662 347 750
538 467 704
596 478 867
133 123 439
579 583 158
497 373 819
707 702 586
814 450 682
696 273 674
812 640 891
98 38 735
805 749 36
714 771 353
43 743 876
814 645 107
621 222 792
700 237 317
429 247 491
635 809 39
869 813 171
460 260 101
566 193 61
737 694 591
57 410 697
816 735 704
678 171 375
470 403 898
411 397 693
853 658 647
568 30 828
133 433 330
576 583 741
300 371 247
859 543 485
871 816 786
240 863 921
718 581 83
256 315 993
294 103 868
568 96 496
661 749 226
758 11 313
253 361 194
419 213 477
555 121 498
365 396 827
168 374 523
673 778 412
636 824 850
436 569 627
740 652 336
275 709 509
189 549 214
575 201 685
889 696 810
276 283 609
593 783 257
394 249 423
692 262 129
802 60 439
687 844 21
708 190 747
317 313 465
278 353 293
4 114 133
197 391 292
589 569 130
793 152 581
757 754 994
845 398 907
379 644 734
143 616 297
310 721 450
233 92 710
680 893 392
608 404 327
394 115 26
79 482 866
299 276 806
387 252 153
270 132 858
229 321 149
262 566 842
817 350 770
851 803 664
578 540 990
312 542 337
789 479 237
559 802 715
85 359 493
500 252 565
746 66 275
618 422 10
251 682 480
258 201 632
417 816 623
56 567 967
332 618 78
844 519 461
768 95 760
88 771 982
105 238 411
393 352 323
329 454 454
480 735 130
26 493 563
139 518 46
338 166 158
151 649 662
660 441 400
35 767 343
563 579 620
605 262 673
600 23 485
241 310 469
112 663 984
330 111 373
63 230 758
528 197 14
101 169 978
48 692 263
823 834 463
224 699 874
665 115 516
470 138 664
595 518 760
160 267 272
449 538 431
783 222 95
80 200 796
532 422 120
63 303 49
683 294 833
766 368 434
108 163 646
193 176 248
506 132 837
870 147 685
77 242 148
388 597 957
480 801 466
832 814 401
818 303 18
428 275 831
21 395 974
209 692 940
523 256 146
673 250 854
797 634 740
852 88 622
787 774 331
849 462 987
742 238 39
68 516 241
629 892 869
890 74 441
482 274 249
302 63 764
128 697 538
888 801 738
684 86 28
280 38 38
405 806 666
66 386 304
14 652 36
179 690 413
883 403 852
234 318 538
7 613 643
611 272 235
49 285 347
136 789 40
362 194 382
645 795 617
373 523 459
572 885 228
518 190 389
580 118 636
649 493 905
80 541 303
173 871 327
587 584 823
99 289 465
222 285 980
220 246 584
557 710 272
178 508 143
710 34 815
256 45 761
136 536 965
83 833 72
663 545 445
772 138 624
725 609 23
783 646 853
198 885 467
525 168 902
288 414 928
760 710 681
718 348 934
397 517 686
826 891 761
816 877 443
705 794 274
341 572 41
76 562 994
434 652 983
806 238 564
640 314 164
884 358 418
395 136 696
414 460 47
752 298 98
154 135 714
527 873 804
102 893 197
804 356 339
104 679 703
568 435 759
597 613 462
675 121 478
406 409 892
803 57 84
286 320 107
462 10 751
93 600 763
401 250 699
333 82 510
84 361 891
13 633 413
426 639 83
717 377 472
588 342 253
244 21 827
343 445 373
450 94 706
9 366 939
250 648 593
60 82 142
379 560 921
845 712 884
135 123 124
854 400 967
449 462 71
517 238 848
64 228 925
859 731 373
380 166 969
69 713 883
732 741 404
724 40 664
410 789 184
39 834 834
817 135 566
61 408 879
461 11 116
16 446 614
620 260 621
478 198 734
220 344 947
161 319 703
688 691 428
584 590 576
85 44 160
822 72 761
599 532 788
682 270 35
329 603 338
573 451 433
210 709 268
605 793 376
887 549 72
553 669 528
379 644 956
794 871 773
152 639 198
79 276 237
50 742 269
499 265 790
139 795 929
573 730 455
32 749 293
715 23 11
634 570 133
457 303 938
635 652 594
360 206 417
755 573 244
480 185 589
229 154 57
802 134 637
404 714 722
362 45 894
637 495 227
622 829 372
195 4 886
749 554 344
837 803 188
886 572 448
644 228 195
534 630 405
801 868 74
517 621 249
447 423 703
62 759 741
134 472 812
745 87 313
340 585 37
442 760 317
273 226 485
727 178 348
175 378 878
735 650 960
644 410 888
67 473 996
403 138 417
737 826 176
600 11 594
844 46 924
132 321 438
436 540 648
560 667 555
853 81 109
765 216 104
671 60 473
360 261 687
573 132 729
628 817 329
571 707 636
431 634 580
491 582 911
757 215 758
109 573 485
808 421 937
720 225 328
471 742 931
845 71 153
107 343 411
27 165 949
456 589 67
122 127 984
670 633 605
200 797 587
65 268 558
45 72 768
678 313 679
362 386 211
822 611 895
287 663 167
680 122 464
287 336 442
626 816 101
235 423 148
413 730 340
36 703 612
644 707 127
448 380 892
276 179 752
595 235 756
652 404 771
857 406 410
462 149 357
726 193 75
361 497 718
671 382 696
858 332 253
1 614 737
63 779 729
873 223 656
130 105 70
21 796 201
287 296 199
75 276 346
606 526 553
764 614 928
255 270 955
66 512 277
888 56 151
101 179 324
51 454 779
392 211 857
38 603 786
318 269 937
617 631 909
178 343 813
606 292 211
653 79 360
123 773 638
655 104 159
458 583 619
625 656 772
162 787 19
212 17 772
741 317 514
362 324 24
819 215 395
742 657 752
607 49 87
300 353 645
235 876 889
331 545 563
501 242 213
163 874 888
768 790 100
804 553 859
11 813 77
444 571 634
199 374 56
696 218 382
555 799 680
463 58 122
546 480 946
813 141 603
85 298 970
883 568 275
600 357 558
30 634 491
592 119 77
75 67 977
583 649 972
125 506 597
712 798 565
582 221 466
73 67 466
321 334 320
620 867 390
420 793 169
222 724 476
207 738 7
577 575 149
14 271 732
198 403 246
259 41 223
425 553 367
569 573 948
302 262 606
94 551 324
894 746 464
98 458 732
815 789 317
523 566 401
95 493 850
27 149 310
349 754 95
632 213 66
611 653 694
446 315 595
310 560 459
712 433 328
707 135 245
500 146 898
700 584 962
683 814 208
267 671 590
57 679 865
365 532 371
526 692 907
32 375 914
345 626 202
603 845 358
750 551 403
654 551 728
317 811 898
98 145 953
868 463 527
137 471 608
64 728 693
260 882 468
548 816 235
325 271 666
888 472 878
811 403 84
367 139 852
802 401 313
187 428 497
241 876 635
672 36 463
728 208 256
65 409 101
106 634 839
849 279 239
378 215 16
135 884 237
761 587 62
820 182 507
44 414 120
81 264 277
119 564 923
875 865 1000
575 713 894
539 506 38
380 38 595
222 454 404
210 759 292
678 392 363
715 117 278
93 664 34
78 41 762
630 515 217
356 53 878
184 764 689
665 347 209
54 80 331
359 161 904
446 262 651
158 183 791
415 428 709
529 168 19
863 315 151
414 867 363
168 739 407
872 369 135
363 851 951
527 677 416
103 809 339
99 232 207
681 508 672
505 427 610
800 500 593
263 68 172
189 869 48
31 722 888
122 578 366
872 338 709
409 835 689
376 508 953
211 656 997
575 491 894
728 358 703
449 716 686
203 37 219
207 267 291
556 732 38
571 322 512
706 426 475
820 839 722
500 295 407
378 552 257
181 739 778
353 645 647
598 393 155
453 714 876
794 689 785
559 362 856
213 347 543
307 7 791
578 409 767
721 291 740
861 793 166
326 47 970
207 33 239
340 294 891
47 524 249
36 594 709
757 753 429
592 567 58
187 239 220
396 186 52
65 703 354
144 642 145
332 68 403
7 131 440
360 632 756
355 882 964
868 173 748
333 222 13
752 223 452
699 833 670
498 177 265
610 581 59
637 618 849
805 644 837
548 584 437
425 878 260
125 222 301
147 1 517
817 293 269
246 249 812
724 337 673
68 676 267
668 798 238
778 573 295
679 633 137
505 595 878
432 683 870
405 348 920
751 157 272
478 384 655
463 321 85
211 737 50
291 752 356
444 643 103
793 604 827
279 767 738
129 677 199
295 12 287
261 281 267
14 109 542
198 482 358
565 222 597
407 587 638
184 483 611
80 17 693
251 64 714
735 451 626
780 112 926
361 405 134
212 528 201
499 179 750
490 257 406
122 718 509
129 159 255
3 679 39
55 753 699
518 657 288
368 269 236
402 425 176
693 658 269
524 808 5
891 742 99
7 148 228
226 493 621
328 744 52
645 500 595
270 512 958
706 29 95
188 189 648
356 393 307
570 880 286
140 621 892
321 279 410
654 377 627
372 139 847
782 807 541
26 761 544
421 464 540
668 364 149
694 835 637
367 192 648
709 346 93
374 288 831
457 358 542
68 351 624
212 291 46
403 151 334
466 809 179
275 304 377
546 733 183
692 91 243
48 419 228
33 846 465
635 223 783
716 136 6
33 115 510
152 178 539
622 734 538
403 72 784
758 768 774
590 872 687
292 534 269
486 151 407
676 560 721
749 680 970
48 869 367
824 768 57
877 119 356
690 82 765
192 882 494
842 380 647
800 87 482
281 507 723
10 547 771
734 865 234
157 821 940
581 775 387
21 893 410
638 10 616
43 244 265
746 849 519
14 818 461
314 545 728
185 494 147
358 339 492
681 848 555
24 819 685
769 186 914
750 312 76
362 209 782
19 432 829
553 803 747
541 474 227
165 811 999
702 39 391
555 751 371
149 235 608
334 110 434
49 160 317
352 678 435
513 271 47
357 307 885
36 105 779
392 686 946
181 482 390
528 451 221
665 308 300
529 858 549
821 660 276
575 221 168
419 417 507
300 783 263
538 32 255
888 512 471
809 115 4
392 815 80
54 481 404
588 411 303
397 511 954
593 191 670
540 68 983
397 520 354
393 435 556
645 684 610
694 160 902
330 358 438
623 267 407
742 802 486
883 343 721
484 719 84
377 355 451
82 275 88
110 135 506
336 627 350
228 436 603
526 327 758
235 617 833
640 713 426
186 679 289
734 660 408
426 204 653
466 584 459
644 367 744
453 424 119
460 589 483
794 8 150
848 212 537
466 770 684
517 579 893
435 806 355
293 189 154
134 857 686
69 266 931
551 527 152
414 396 307
70 303 606
551 776 428
42 61 748
666 784 420
575 564 356
287 723 894
326 60 490
680 313 892
841 776 925
50 343 374
313 273 263
415 837 362
361 255 723
657 466 794
836 274 195
771 613 583
846 325 703
319 844 59
627 49 89
137 82 493
136 868 904
49 317 765
310 465 569
274 627 676
593 426 774
420 685 544
294 132 371
411 175 224
48 778 450
664 345 453
864 269 972
693 398 755
749 768 887
101 480 182
121 46 816
730 215 507
894 519 982
638 377 538
476 834 549
115 120 462
832 77 297
400 138 995
626 109 475
620 859 460
413 418 113
331 622 495
751 299 947
566 364 137
601 223 420
97 385 990
438 510 534
390 426 316
587 113 744
449 868 147
558 845 666
252 656 249
219 401 302
657 526 339
522 586 127
494 50 372
498 297 351
483 568 20
143 792 563
674 890 405
324 162 428
526 882 628
103 713 44
508 605 373
819 249 483
601 135 378
768 739 226
736 336 289
66 723 689
675 487 297
881 504 543
845 671 116
613 553 511
658 647 616
366 142 113
891 849 840
261 503 388
705 148 695
608 714 836
471 54 249
687 302 898
73 573 768
474 651 809
275 205 123
850 757 205
278 812 666
315 635 703
863 224 420
854 557 298
633 790 663
468 309 495
310 623 441
1 588 589
155 268 966
451 389 202
645 834 266
652 357 980
598 533 79
763 863 266
347 89 490
637 582 668
369 330 106
7 352 180
627 619 959
441 874 442
345 644 644
578 505 655
215 786 975
831 8 515
116 788 103
119 741 67
403 148 523
630 740 172
715 838 230
23 93 784
608 230 657
147 449 339
886 31 517
160 613 132
673 625 463
478 98 299
190 177 89
908 1993
141 199 983
711 377 204
902 561 875
743 250 967
684 412 869
248 379 453
410 740 204
528 273 652
110 647 582
775 229 418
744 758 102
610 547 708
250 809 881
595 371 903
667 47 498
606 395 317
556 779 522
185 718 38
282 280 60
95 231 965
526 258 422
870 584 609
43 292 660
718 481 336
375 248 285
151 16 732
278 492 818
556 488 854
580 160 121
37 600 503
587 632 656
760 592 689
868 588 180
479 299 746
685 885 410
89 606 278
836 640 789
361 229 136
871 68 899
385 127 122
443 642 629
446 796 254
62 724 623
214 785 731
163 112 400
305 308 314
456 566 693
32 623 568
227 541 271
768 109 72
551 895 176
720 877 360
458 370 460
617 847 878
259 276 393
643 86 422
800 599 880
715 489 375
905 245 216
59 766 113
508 858 719
455 646 154
568 610 214
698 781 132
561 196 820
686 121 245
443 839 536
407 19 615
592 45 541
364 861 800
903 700 247
732 121 827
672 810 248
296 193 115
743 438 208
893 376 672
219 138 752
433 288 794
360 346 949
837 24 446
665 17 854
32 417 224
48 452 571
380 262 630
288 32 148
449 817 441
554 778 719
305 169 694
635 712 85
778 96 394
68 729 660
317 677 672
885 718 283
907 284 409
175 71 504
309 657 833
264 4 343
64 593 356
84 402 211
293 238 805
156 869 732
427 638 511
90 355 145
293 247 508
264 231 161
546 243 796
791 737 270
161 35 763
146 113 687
325 865 691
842 646 658
902 806 838
13 255 848
830 773 693
559 698 118
281 199 103
656 693 791
724 562 560
176 772 432
504 565 182
876 689 437
22 764 536
119 816 153
745 254 48
829 26 76
628 459 595
866 415 449
172 865 855
784 883 252
679 697 103
536 570 610
577 401 985
611 52 403
119 695 874
626 312 893
775 157 12
366 902 197
345 361 162
552 710 882
353 41 763
2 538 407
384 106 587
641 810 24
545 248 882
698 409 426
324 417 909
289 331 975
859 48 301
2 443 335
167 832 277
754 795 444
502 647 842
126 671 472
110 825 221
619 462 286
412 264 21
637 243 864
172 879 550
684 90 479
259 158 205
58 31 73
576 218 295
735 85 712
428 906 688
67 405 1
291 587 314
635 363 489
342 426 763
561 22 578
486 111 192
408 441 712
580 559 623
613 671 395
291 822 380
508 719 180
804 31 420
430 130 934
560 716 3
362 236 172
87 555 390
272 399 967
82 677 738
309 499 648
369 889 710
330 93 591
127 313 105
747 563 633
342 887 607
283 663 917
526 459 965
484 866 848
796 662 494
864 485 48
677 498 485
207 840 935
608 887 142
622 411 703
632 487 654
496 471 373
533 270 296
604 219 545
174 257 227
170 883 678
735 171 698
704 667 237
73 651 148
334 245 434
10 291 387
421 94 813
141 30 83
853 480 117
103 652 964
218 585 990
156 111 37
204 759 283
52 112 475
744 888 184
289 189 545
611 738 844
656 597 729
720 383 746
287 59 677
619 862 80
572 433 608
688 676 392
545 859 622
514 506 174
762 643 975
338 425 625
30 253 322
711 377 721
55 717 368
722 205 695
46 210 486
93 451 909
335 298 98
141 546 863
771 37 873
740 234 677
650 129 397
119 629 36
246 729 239
637 272 988
594 350 271
104 774 537
366 450 366
890 231 575
612 895 657
442 655 287
152 238 391
729 872 79
185 181 575
25 278 31
448 378 424
272 682 545
619 16 444
324 875 452
842 841 656
628 333 992
545 640 124
131 321 930
502 281 946
495 607 159
842 645 949
502 669 378
273 329 505
401 745 309
416 620 150
799 202 67
704 706 360
769 882 365
225 741 238
757 400 620
215 666 199
434 908 799
176 100 650
572 549 162
634 171 259
157 64 378
625 542 308
146 628 119
144 687 953
799 731 49
2 623 472
800 705 43
85 542 325
550 462 372
97 439 129
304 316 912
820 822 94
388 102 766
744 41 996
759 574 623
468 864 388
139 515 305
881 820 74
21 394 389
659 691 806
825 229 171
800 413 648
415 388 429
393 598 709
658 373 546
789 171 382
547 807 53
616 362 887
764 459 874
66 669 14
424 71 622
906 517 797
119 529 823
296 137 617
336 331 452
660 696 228
301 202 410
187 224 315
839 218 306
685 58 253
35 657 568
807 766 728
211 855 561
691 641 918
122 337 695
84 773 207
770 177 352
43 150 923
218 589 649
867 837 56
774 29 577
706 420 183
790 511 439
410 648 691
771 798 288
600 414 814
275 208 506
58 339 373
321 502 60
561 756 837
471 855 262
279 751 695
604 459 931
792 526 964
544 672 290
217 596 444
29 480 822
439 800 721
698 883 502
530 466 59
93 462 218
864 432 293
632 630 316
400 72 572
839 84 807
427 518 853
717 865 99
773 702 512
778 624 872
804 154 794
588 34 115
636 727 585
729 663 884
51 799 147
663 614 559
221 233 918
413 848 998
70 621 921
196 179 539
191 635 56
868 151 723
239 243 527
386 816 834
56 301 346
568 602 440
872 523 138
276 386 302
110 435 764
521 768 995
664 694 462
435 245 403
626 369 249
369 574 929
794 264 743
821 68 250
175 489 972
801 42 698
510 743 927
468 425 190
819 434 472
835 340 628
399 259 782
193 127 852
270 251 988
713 550 108
727 155 819
117 391 230
275 253 951
616 136 820
370 777 670
519 631 598
488 804 148
474 738 135
412 90 322
182 486 127
26 139 732
849 532 966
664 740 508
644 725 630
117 77 529
840 95 883
492 164 167
721 339 752
503 857 574
246 788 134
693 579 10
669 515 663
755 650 978
570 122 308
57 461 843
158 50 331
508 126 659
94 663 622
367 517 367
582 117 586
229 200 751
698 329 956
720 880 456
81 209 268
732 781 979
483 236 534
303 314 733
193 157 325
406 771 171
403 339 43
159 399 28
246 784 837
470 516 230
79 833 64
630 540 673
876 134 40
870 793 806
26 902 959
569 55 207
623 660 680
41 702 200
351 669 764
691 800 681
497 389 337
216 700 273
723 35 533
144 351 842
807 553 386
198 749 681
711 265 189
547 829 238
613 127 219
350 691 806
280 401 45
20 227 179
731 41 202
425 272 331
245 186 636
219 153 216
905 605 35
213 797 717
387 25 485
723 394 372
879 510 975
661 766 162
100 440 474
863 88 766
501 480 975
523 632 682
198 740 96
52 743 407
572 812 252
456 120 502
94 610 919
307 289 383
48 402 10
358 419 659
808 361 223
237 173 132
873 682 116
162 160 156
621 463 992
425 850 912
64 868 936
4 554 660
697 47 5
338 619 268
622 552 665
233 53 638
361 344 235
125 602 251
703 400 848
892 432 153
426 180 17
596 202 499
636 853 226
310 761 163
29 220 393
135 197 958
209 321 357
665 260 219
572 222 488
818 600 482
92 427 82
741 363 704
868 863 387
326 842 944
360 69 511
97 775 972
436 553 640
891 177 621
852 628 25
467 905 803
378 196 282
334 442 581
684 236 517
602 22 832
308 78 445
37 101 264
103 343 441
787 164 483
397 408 568
573 697 836
271 734 862
319 639 594
112 700 756
118 309 742
442 146 103
848 509 922
546 455 797
468 603 769
399 584 606
407 749 131
415 527 897
583 730 96
142 199 894
237 190 135
16 157 456
399 50 50
838 76 415
89 529 318
279 650 191
15 189 781
404 38 983
529 489 550
257 234 713
461 348 196
738 21 413
881 496 853
548 705 349
581 123 92
906 908 869
587 731 427
178 772 824
838 618 420
661 166 638
20 436 181
891 518 166
556 203 571
500 350 540
794 579 299
306 469 191
838 149 998
446 559 88
523 898 863
37 17 75
215 771 139
368 752 76
43 89 783
394 678 872
805 364 868
655 747 777
335 716 730
651 179 169
13 624 360
100 333 286
450 682 776
547 906 387
668 590 273
783 24 258
738 380 408
244 443 781
337 894 718
540 118 406
441 828 792
402 304 544
242 311 83
884 607 520
125 241 33
200 673 899
261 93 317
375 595 653
34 748 406
197 610 759
188 658 53
630 417 444
830 139 572
602 591 801
452 858 424
687 257 69
568 334 606
456 364 582
500 676 979
745 24 233
111 328 639
189 739 269
188 506 161
304 116 948
219 629 781
408 864 909
29 523 180
691 254 258
887 613 365
868 414 646
872 620 130
591 18 437
218 285 192
60 850 204
522 402 11
626 498 505
225 373 792
597 578 734
67 303 365
220 595 587
674 319 92
642 501 792
875 119 465
517 408 687
188 32 292
833 681 391
658 178 786
6 743 451
793 34 371
865 49 385
702 50 266
120 181 366
354 730 290
51 64 516
430 284 166
675 259 817
532 577 161
427 245 659
788 816 380
393 545 780
905 358 224
395 169 525
554 475 796
320 803 493
501 360 525
83 115 864
887 616 758
771 323 646
72 144 401
642 671 963
363 740 765
696 669 979
781 469 559
90 836 42
112 750 55
464 740 471
668 362 447
411 369 200
425 526 756
349 570 719
637 192 604
89 375 179
570 802 173
745 858 635
310 658 879
560 780 85
80 729 299
524 15 952
381 580 301
29 203 854
823 811 148
441 498 473
264 122 268
79 109 552
827 14 699
524 173 260
159 138 860
710 411 140
199 63 834
489 150 318
893 345 970
1 868 867
545 109 417
284 232 881
374 293 288
345 595 554
63 586 770
647 167 51
358 6 515
579 829 571
42 452 580
170 133 561
804 432 235
280 3 855
791 378 4
686 89 432
85 681 66
317 183 785
675 311 248
176 142 229
710 312 486
242 331 362
781 284 595
439 844 939
484 76 529
546 898 383
768 8 244
48 833 754
309 45 334
137 330 889
792 827 800
193 222 399
86 514 469
346 511 868
409 799 980
774 748 428
119 832 402
118 21 285
19 678 444
287 388 975
115 575 742
310 17 755
583 786 214
131 309 483
21 840 731
548 483 589
360 22 612
594 735 56
249 595 849
679 479 322
444 377 971
675 810 947
765 40 899
696 890 837
32 104 117
196 383 321
408 16 845
33 203 997
570 215 733
442 711 132
735 812 982
278 610 834
371 648 852
11 756 927
831 539 437
869 239 913
852 711 450
762 404 5
846 593 414
194 1 209
265 442 133
583 598 541
417 424 218
189 588 214
453 358 722
650 475 274
562 367 892
207 751 731
25 55 257
542 840 384
742 664 625
311 235 915
428 705 679
581 175 567
192 680 360
227 39 827
482 566 754
366 4 348
337 308 452
387 749 532
325 64 107
344 696 635
401 13 10
63 699 192
900 357 802
160 633 766
386 724 172
159 820 812
814 40 917
77 742 555
33 452 836
150 201 378
511 290 930
407 306 928
118 388 37
831 880 169
5 114 493
354 112 509
207 343 574
412 274 251
663 236 376
389 666 938
621 131 523
546 805 646
864 878 186
819 329 603
380 638 578
412 541 941
693 125 926
25 88 960
272 564 899
680 632 809
720 215 527
106 370 385
654 804 764
836 457 806
261 444 27
449 312 265
610 821 296
505 659 536
171 318 680
837 47 530
737 514 789
357 170 552
660 789 773
762 519 963
567 190 735
425 305 83
155 726 734
356 34 633
317 762 636
441 494 17
351 127 541
651 84 814
197 893 878
197 666 473
456 471 663
40 734 709
728 166 986
837 406 159
380 112 382
532 376 328
172 663 363
687 775 902
626 278 626
531 896 479
590 766 283
473 536 675
790 493 776
526 31 10
42 23 845
835 555 427
429 153 189
563 900 139
364 651 528
284 421 472
575 284 687
433 503 712
55 77 873
853 583 859
513 818 760
307 292 357
459 56 834
808 136 884
539 765 332
855 725 147
888 168 981
560 395 147
423 475 632
484 692 271
659 467 175
641 900 685
222 457 869
59 617 909
563 674 853
887 743 451
814 331 721
14 451 948
494 561 885
656 294 392
85 576 808
681 280 438
317 403 698
510 783 676
61 886 890
565 8 919
410 467 453
398 394 302
627 583 185
508 344 320
157 450 337
469 274 438
567 168 531
10 540 983
764 445 531
854 274 959
271 145 705
78 388 754
104 905 804
78 874 948
119 316 82
872 311 191
867 575 426
729 309 78
868 205 343
765 741 756
34 111 496
452 379 137
409 595 492
282 508 369
519 171 714
229 846 880
305 480 115
215 385 530
785 119 26
294 356 139
412 202 126
417 64 399
772 202 402
3 14 842
740 424 695
473 458 682
903 27 171
20 583 551
470 293 840
618 572 500
527 69 811
823 518 839
369 391 962
580 566 767
862 453 762
239 718 649
884 782 964
680 165 80
699 418 120
764 454 596
158 191 651
403 251 620
550 33 25
417 372 364
35 280 38
565 156 130
797 124 948
473 398 586
507 500 631
398 9 870
833 58 79
19 776 307
904 735 814
796 11 410
405 513 893
7 105 81
80 269 365
644 372 399
182 141 787
212 586 270
306 740 87
865 241 2
617 810 388
466 657 749
687 129 345
892 331 622
461 7 104
708 539 316
260 303 28
225 513 304
903 531 138
245 592 484
364 813 690
843 164 779
152 108 14
592 834 617
907 750 565
726 101 113
725 825 11
61 723 127
94 582 819
11 781 79
361 178 691
455 156 394
109 276 485
445 112 696
69 554 385
555 553 909
66 801 156
783 500 24
846 596 945
133 58 670
632 302 217
329 761 776
609 575 380
89 479 281
107 781 500
522 351 854
769 47 258
399 899 730
543 155 219
688 611 446
417 230 5
492 354 504
8 31 349
641 271 866
394 383 752
438 246 774
739 114 9
329 830 647
660 500 456
254 255 647
238 371 162
865 902 517
640 75 98
564 353 51
533 454 686
407 61 412
109 537 4
801 861 837
496 93 867
624 79 794
12 766 194
826 188 198
837 67 33
873 58 552
378 297 770
411 545 127
846 745 489
309 553 442
505 876 401
676 745 836
420 742 482
245 19 244
64 860 763
599 23 436
444 575 758
259 461 590
841 681 432
496 683 823
260 887 574
502 330 752
513 646 640
781 811 713
653 772 907
619 6 277
769 48 254
601 540 55
469 544 108
355 29 886
334 294 124
198 662 569
73 506 575
183 26 440
391 238 481
438 875 61
198 351 399
166 139 384
548 207 832
132 846 593
202 52 247
826 567 985
861 753 692
663 408 328
339 591 871
535 101 608
159 533 526
800 144 115
121 118 911
12 121 627
400 654 692
512 318 781
589 673 859
800 533 63
405 380 480
319 115 939
181 102 887
632 97 206
688 665 604
501 315 104
864 818 241
559 317 392
523 79 632
261 299 44
336 269 327
212 257 220
9 169 863
175 628 603
642 253 816
493 181 599
334 804 592
767 5 743
175 882 82
222 822 163
281 872 534
725 867 521
169 289 91
247 601 653
887 711 581
100 301 80
905 135 300
227 849 932
840 446 481
890 244 703
502 507 461
817 1 434
576 681 185
750 126 299
20 259 651
332 147 373
823 859 167
728 189 480
17 683 631
517 171 838
136 433 395
87 868 505
101 350 613
904 332 799
905 769 621
316 766 431
565 693 30
501 474 795
411 99 260
151 776 19
834 427 897
539 533 45
232 484 570
795 723 686
819 25 882
783 239 611
908 251 713
517 525 190
397 723 821
821 265 636
91 104 151
208 321 32
61 690 449
731 8 637
859 220 86
327 836 616
91 895 943
58 14 438
504 153 720
528 604 956
844 770 528
701 547 943
411 686 148
764 378 85
475 268 659
255 113 336
883 377 246
169 359 725
644 881 372
522 273 737
888 232 274
683 269 205
19 588 407
290 468 495
793 497 565
801 826 770
308 469 976
648 233 879
467 374 819
296 489 171
32 691 366
209 734 930
811 519 886
562 169 283
848 364 289
156 869 523
388 587 644
802 350 491
760 75 888
602 301 349
423 764 74
124 310 504
496 475 472
170 324 256
852 744 195
409 118 918
679 101 982
363 743 859
647 637 770
308 240 113
283 639 722
820 67 248
856 415 235
424 279 87
428 776 645
710 147 840
95 834 312
459 344 947
168 152 749
485 585 123
279 613 51
309 34 269
691 334 345
135 755 190
289 896 587
827 657 79
514 898 88
795 299 618
253 728 20
479 234 167
186 560 549
258 369 779
643 880 351
636 810 229
657 496 933
264 721 700
685 780 660
263 766 13
504 221 190
325 607 599
85 604 270
596 96 914
344 826 582
326 855 228
103 887 731
765 196 996
655 722 554
612 149 934
10 583 973
160 88 612
458 455 567
391 825 758
49 483 91
466 594 618
886 815 870
616 583 927
586 213 930
793 506 228
315 908 677
890 729 6
487 12 863
165 655 476
524 602 519
226 896 590
298 495 487
779 384 46
847 58 115
144 604 927
514 682 112
271 490 842
111 664 95
864 673 146
353 669 824
674 397 560
68 653 957
739 245 624
487 756 604
674 191 531
21 543 300
800 720 677
569 172 615
789 68 629
765 382 21
181 560 650
268 349 74
